horse_id	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績
2013105701	2013-04-18	香取和孝	酒井孝敏	社台コーポレーション白老ファーム	白老町	-	4329040000	3-4-4-23
2013104794	2013-03-31	須貝尚介	里見治	フジワラファーム	新ひだか町	-	500000	0-0-0-8
2013100015	2013-05-23	及川良春	前田敏文	天羽牧場	日高町	7770000	72770000	0-2-1-9
2013105123	2013-04-05	野田幸雄	吉橋興生	登別上水牧場	登別市	-	3860000	12-7-5-70
2013100997	2013-04-19	湯前良人	（有）ホースケア	モリナガファーム	日高町	-	11652380000	1-5-5-45
2013102582	2013-05-03	菅原欣也	米田裕一	三石橋本牧場	新ひだか町	-	280160000	0-2-3-10
2013106249	2013-03-28	佐藤吉勝	井山登	川上牧場	新冠町	-	0	0-0-0-3
2013103793	2013-05-08	佐々木由	欠畑圭一	宮内牧場	浦河町	8420000	2902120000	3-4-1-25
2013104424	2013-04-05	東眞市	西村新一郎	田原橋本牧場	新ひだか町	-	89510140000	6-5-6-53
2013101481	2013-04-23	相沢郁	斎藤光政	斉藤安行	新冠町	-	26800000	2-4-2-8
2013100358	2013-05-04	田中守	伊藤捷一	下河辺牧場	日高町	-	140191870000	9-4-5-15
2013103379	2013-02-18	堀井雅広	染谷幸雄	杵臼牧場	浦河町	-	7800000	1-1-0-6
2013100102	2013-04-08	中川公成	島川隆哉	エスティファーム	日高町	-	26601760000	2-0-0-22
2013105944	2013-03-04	萩原清	池谷誠一	ノーザンファーム	安平町	35700000	720000	0-0-0-9
2013101846	2013-03-18	南井克巳	難波経雄	ハシモトファーム	新冠町	5400000	6853770000	4-4-8-41
2013103366	2013-04-17	佐藤吉勝	相馬勇	木戸口牧場	浦河町	-	0	0-0-0-2
2013104595	2013-04-09	佐野謙二	吉木伸彦	飛野牧場	新ひだか町	-	48222380000	3-4-9-22
2013102798	2013-05-13	花本正三	浅野真由美	恵比寿牧場	浦河町	-	24654440000	9-3-12-30
2013105489	2013-04-03	国枝栄	東京ホースレーシング	社台ファーム	千歳市	-	18200000	1-2-1-16
2013104408	2013-04-27	東眞市	小林祐介	谷岡牧場	新ひだか町	-	33900000	3-0-1-19
2013104367	2013-03-17	藤沢則雄	永井商事	武牧場	新ひだか町	-	70000	0-0-1-9
2013100592	2013-05-02	岡田稲男	Ｈ．Ｈ．シェイク・モハメド	ダーレー・ジャパン・ファーム	日高町	-	480000	0-0-0-4
2013102049	2013-04-13	香取和孝	酒井孝敏	村上欽哉	新冠町	-	145160000	0-1-0-22
2013102270	2013-03-14	平松徳彦	平井克彦	木田牧場	新ひだか町	-	0	0-0-0-5
2013102983	2013-03-29	坂口正則	松本好雄	鮫川ファーム	浦河町	3240000	6250000	1-0-0-22
2013103599	2013-04-25	林和弘	幅田昌伸	辻牧場	浦河町	-	242011450000	4-1-1-20
2013105679	2013-03-03	村上実	高橋文枝	社台ファーム	千歳市	25200000	15853000000	3-6-4-15
2013100825	2013-05-18	碇清次郎	松尾勝裕	日高大洋牧場	日高町	6690000	504100000	6-17-5-43
2013103817	2013-02-03	斎藤誠	ミルファーム	ミルファーム	浦河町	-	26970000	5-7-5-35
2013101426	2013-04-14	北川數男	海原聖一	小泉牧場	新冠町	-	40000	0-0-1-2
2013102802	2013-04-09	石栗龍彦	ターフ・スポート	エムエム、ヤマダファーム	浦河町	-	50660000	3-1-1-4
2013103909	2013-04-07	田中清隆	西川賢	ウエスタンファーム	新ひだか町	-	0	0-0-0-2
2013105389	2013-02-08	住吉朝男	曽和直栄	社台ファーム	千歳市	30240000	1902720000	5-9-8-52
2013103125	2013-04-03	星野忍	土井肇	廣田伉助	浦河町	-	0	0-0-0-7
2013103206	2013-03-27	大和田成	ケンレーシング組合	畔高牧場	浦河町	4530000	700000	0-0-0-2
2013104874	2013-05-19	柏原誠路	渡部賢治	松田牧場	新ひだか町	8200000	1880000	5-8-3-6
2013105922	2013-01-27	戸田博文	近藤利一	ノーザンファーム	安平町	23100000	920000	3-5-2-34
2013110122	2013-03-26	岡林光浩	吉田和美	Machmer Hall & Golden Pedigree LLC	米	-	592818640000	5-6-3-13
2013100982	2013-04-03	田中伸一	井上和人	メイプルファーム	日高町	-	48370000	1-2-0-21
2013101894	2013-04-21	和田雄二	サラブレッドクラブ・ラフィアン	ビッグレッドファーム	新冠町	-	2800000	0-1-0-0
2013105263	2013-02-07	石井勝男	林由真	社台コーポレーション白老ファーム	白老町	-	108930000	1-0-0-6
2013103113	2013-05-24	湯窪幸雄	加藤守	ヒダカファーム	浦河町	-	0	0-0-0-3
2013102691	2013-05-24	水野貴史	野嶋祥二	澤井義一	様似町	7120000	31011910000	5-4-1-30
2013101761	2013-03-27	宮路洋一	酒井孝敏	新冠橋本牧場	新冠町	5940000	6010000	8-5-7-94
2013101203	2013-04-11	阪本泰之	小林昌志	雅牧場	平取町	-	4230000	9-4-1-48
2013104739	2013-03-27	大橋勇樹	小林百太郎	福岡清	新ひだか町	-	0	0-0-0-4
2013103419	2013-04-25	根本康広	グランデオーナーズ	グランデファーム	浦河町	-	120000	0-1-1-15
2013105570	2013-03-31	加藤征弘	諸江幸祐	社台ファーム	千歳市	-	63940000	4-3-3-6
2013105103	2013-04-03	星野忍	高山ランド	トーア牧場	豊浦町	-	17650000	1-2-1-17
2013105670	2013-01-09	村山明	Ｋ．Ｓ．ヤップ	社台コーポレーション白老ファーム	白老町	43200000	9590000	1-0-0-13
2013105978	2013-01-30	高柳大輔	野田みづき	ノーザンファーム	安平町	38880000	10920000	1-1-2-16
2013100831	2013-02-14	中内田充	金子真人ホールディングス	日高大洋牧場	日高町	-	12250000	1-0-2-9
2013101715	2013-05-16	五十嵐忠	八木一雄	新冠タガノファーム	新冠町	-	0	0-0-0-2
2013109112	2013-05-19	伊藤正徳	熊坂俊一	天栄牧場	福島県	-	400000	2-0-0-12
2013103560	2013-04-15	平沢芳三	松田敬一	チェスナットファーム	浦河町	-	5650000	8-13-8-117
2013101345	2013-03-12	根本康広	村島昭男	カミイスタット	新冠町	-	11200000	1-1-0-7
2013101236	2013-03-14	栗田徹	岡田牧雄	秋田牧場	新冠町	2480000	47770000	3-7-2-15
2013105893	2013-02-12	山崎尋美	高良憲光	ノーザンファーム	安平町	42000000	48240000	0-1-0-6
2013105432	2013-02-19	宗像義忠	薗部博之	社台コーポレーション白老ファーム	白老町	12960000	4800000	0-1-1-5
2013104511	2013-02-08	田中清隆	飯田政子	千代田牧場	新ひだか町	-	0	0-0-0-1
2013102047	2013-03-05	石橋守	河野和香子	村上欽哉	新冠町	-	20090000	0-2-1-19
2013105598	2013-02-10	須貝尚介	金子真人ホールディングス	社台ファーム	千歳市	-	64520000	3-7-6-13
2013105845	2013-02-24	藤原英昭	ダノックス	ノーザンファーム	安平町	82080000	11900000	1-2-0-10
2013101300	2013-03-08	二本柳俊	小林竜太郎	岩見牧場	新冠町	-	820000	1-4-3-42
2013100116	2013-04-12	小桧山悟	島川隆哉	エスティファーム	日高町	-	0	0-0-0-2
2013105667	2013-04-30	斎藤誠	社台レースホース	社台ファーム	千歳市	-	2650000	0-0-0-6
2013105280	2013-03-15	松永幹夫	篠田くみ子	追分ファーム	安平町	-	500000	0-0-0-8
2013105735	2013-03-21	友道康夫	金子真人ホールディングス	社台ファーム	千歳市	-	0	0-0-0-4
2013103308	2013-04-10	畠山吉宏	臼井義太郎	小倉牧場	浦河町	5940000	20000	0-0-0-17
2013102280	2013-03-19	柴田光陽	奈良崎孝一郎	木下牧場	新ひだか町	-	460000	2-0-1-35
2013106397	2013-02-23	池田忠好	（有）オート・エース	ヤナガワ牧場	日高町	-	4950000	12-13-9-59
2013103253	2013-03-16	土井道隆	（同）ＪＰＮ技研	栄進牧場	浦河町	-	1900000	5-9-3-17
2013106040	2013-03-08	西村真幸	吉田和美	ノーザンファーム	安平町	8400000	1620000	0-0-0-5
2013106087	2013-02-13	張田京	河合純二	ノーザンファーム	安平町	25200000	46940000	3-5-3-24
2013105261	2013-02-07	池江泰寿	Ｇ１レーシング	追分ファーム	安平町	-	17120000	1-2-1-7
2013105022	2013-04-18	杉浦宏昭	山岸桂市	市川牧場	むかわ町	23100000	0	0-0-0-7
2013100700	2013-04-08	井手上慎	鮎川福道	中川哲也	日高町	-	4590000	14-11-7-19
2013104155	2013-04-18	栗本陽一	浅川脩	グランド牧場	新ひだか	-	2500000	4-4-8-18
2013101677	2013-02-28		瀬戸富美	中本牧場	新冠町	-	5680000	15-6-8-72
2013102214	2013-03-24	小西一男	明栄商事	沖田忠幸	新ひだか町	-	1168440000	2-2-0-19
2013102938	2013-05-10	栗田徹	サラブレッドクラブ・ラフィアン	高昭牧場	浦河町	6690000	198440000	5-5-2-27
2013105665	2013-04-21	栗田博憲	社台レースホース	社台ファーム	千歳市	-	29100000	3-2-0-19
2013103301	2013-05-17	木原一良	後藤進	岡本昌市	浦河町	18140000	7850000	1-0-1-8
2013100601	2013-03-11	岩戸孝樹	Ｈ．Ｈ．シェイク・モハメド	ダーレー・ジャパン・ファーム	日高町	-	16900000	1-2-1-10
2013103736	2013-03-30	蛯名利弘	細谷武史	まるとみ冨岡牧場	浦河町	5290000	0	0-0-0-8
2013105369	2013-04-06	川野勇馬	神岡賢太郎	社台ファーム	千歳市	28080000	2590000	7-5-7-39
2013102953	2013-04-06	大橋勇樹	永井啓弍	小島牧場	浦河町	-	270310000	1-4-1-12
2013106086	2013-02-17	鮫島一歩	ディアマント	ノーザンファーム	安平町	-	10790000	1-0-2-13
2013101362	2013-04-30	西村真幸	小川眞査雄	川上牧場	新冠町	-	1655710000	1-5-0-9
2013101795	2013-02-22	橋口慎介	前田晋二	ノースヒルズ	新冠町	-	36350000	2-4-6-16
2013106341	2013-05-20	加藤和義	小林勝	幾千世牧場	日高町	13500000	260000	1-0-1-15
2013101006	2013-04-10	田中剛	湘南	森永牧場	日高町	-	170220000	6-9-6-19
2013109048	2013-05-08	谷潔	栗本博晴	イズモリファーム	青森県	750000	1200000	3-5-3-33
2013106394	2013-03-19	土田稔	渡邊隆	森牧場	新冠町	-	0	0-0-0-1
2013100340	2013-03-09	音無秀孝	松岡隆雄	下河辺牧場	日高町	-	10000000	1-2-1-5
2013104778	2013-03-20	北出成人	吉岡實	フジワラファーム	新ひだか町	-	840000	2-4-3-22
2013104616	2013-05-19	大竹正博	ビッグレッドファーム	中田浩美	新ひだか町	4320000	0	0-0-0-2
2013101663	2013-03-11	手島勝利	和田志保	土井牧場	新冠町	3880000	3382380000	5-4-2-18
2013103704	2013-04-30	尾形充弘	浅川皓司	ビクトリーホースランチ	浦河町	-	780000	4-2-0-16
2013110046	2013-03-21	中竹和也	前田幸治	Green Lantern Stables LLC	米	-	170061260000	8-9-3-20
2013105131	2013-03-20	谷原義明	平岡茂樹	平岡牧場	むかわ町	-	37440000	1-5-4-15
2013102054	2013-05-07	鈴木孝志	杉澤光雄	ムラカミファーム	新冠町	-	2551130000	3-1-3-13
2013110032	2013-01-08	松永康利	ラ・メール	Haras de la Huderie	仏	-	0	0-0-0-2
2013105851	2013-05-10	橋田満	吉田和美	ノーザンファーム	安平町	-	0	0-0-0-1
2013110133	2013-10-23	小崎憲	キャピタル・システム	Ramsey Pastoral Co Pty Ltd	豪	-	1150000	3-0-1-8
2013103962	2013-03-08	山田信大	（株）レックス	岡田スタッド	新ひだか町	-	47072570000	4-2-5-29
2013105491	2013-03-16	加藤幸保	池谷宏治	社台ファーム	千歳市	-	580000	3-1-1-6
2013104991	2013-03-01	飯田雄三	三宅勝俊	北島牧場	平取町	4320000	890000	1-10-9-24
2013100448	2013-03-21	坂口義幸	ホースケア	新生ファーム	日高	-	2050000	1-2-2-10
2013100612	2013-04-26	高橋義忠	ゴドルフィン	ダーレー・ジャパン・ファーム	日高町	-	478270000	10-2-2-14
2013104538	2013-02-10	千葉幸喜	岩渕瑞生	千代田牧場	新ひだか町	38850000	77229870000	12-5-1-13
2013100311	2013-03-30	炭田健二	松本桂昌	鹿戸武光	日高町	1620000	660000	4-2-2-25
2013100395	2013-04-01	野中賢二	下河邉美智子	下河辺牧場	日高町	-	650000	2-3-6-33
2013106408	2013-04-21	中塚猛	田畑富子	和田牧場	新ひだか町	-	4674390000	6-13-14-50
2013104770	2013-04-04	山下定文	峰哲馬	藤吉牧場	新ひだか町	-	17354380000	4-5-6-67
2013103765	2013-02-16	西園正都	松本好雄	三嶋牧場	浦河町	-	480000	3-0-5-19
2013105991	2013-03-03	山崎裕也	森岡幸人	ノーザンファーム	安平町	29160000	6857340000	3-2-6-40
2013100992	2013-04-19	中尾秀正	キャピタル・システム	目黒牧場	日高町	-	0	0-0-0-2
2013102116	2013-05-23	伊藤大士	田中成奉	守矢牧場	新冠町	3990000	0	0-0-0-1
2013102702	2013-04-07	山越光	江川伸夫	清水スタッド	様似町	-	6850000	6-8-9-46
2013106119	2013-04-19	平田修	吉田勝己	ノーザンファーム	安平町	-	45702250620000	9-8-3-7
2013100214	2013-04-16	大根田裕	栗本博晴	木村牧場	日高町	-	71420000	4-6-4-39
2013100984	2013-04-26	米川昇	猪苗代勇	メイプルファーム	日高町	-	2830000	6-8-2-17
2013106388	2013-03-02	相沢郁	畑佐博	神垣道弘	新ひだか町	-	503900000	15-3-8-44
2013104816	2013-04-16	恵多谷豊	井上修一	藤原牧場	新ひだか町	2160000	5545220000	4-0-3-27
2013101281	2013-05-10	武井亮	冨樫賢二	石田牧場	新冠町	1620000	90000	0-0-1-10
2013105069	2013-05-25	角田晃一	松本好隆	佐久間孝司	むかわ町	860000	0	0-0-0-5
2013102327	2013-05-08	飯田雄三	竹園正繼	斉藤正男	新ひだか町	6480000	0	0-0-0-1
2013101078	2013-03-31	大橋勇樹	永井啓弍	稲原牧場	平取町	18360000	0	0-0-0-7
2013103457	2013-04-08	村上昌幸	芦信雄	松栄牧場	浦河町	-	6852980000	8-1-1-45
2013101771	2013-06-03	粕谷昌央	錦岡牧場	錦岡牧場	新冠町	-	7720000	1-0-0-22
2013100512	2013-01-27	高橋義忠	一村哲也	高山牧場	日高町	-	0	0-0-0-3
2013102210	2013-02-20	小西一男	小沼博	沖田忠幸	新ひだか町	-	4300000	6-4-11-26
2013105435	2013-03-05	松木啓助	岡林英雄	社台ファーム	千歳市	-	10000	0-0-0-6
2013109045	2013-04-13	西村守幸	久保慎一	石田英機	青森県	2700000	8237170000	9-6-6-33
2013101451	2013-03-13	菊川正達	ビッグレッドファーム	コスモヴューファーム	新冠町	-	0	0-0-0-5
2013105630	2013-03-16	金成貴史	片山晃	社台ファーム	千歳市	28080000	8000000	1-1-1-9
2013102997	2013-04-05	松田国英	日隈良江	大成牧場	浦河町	-	0	0-0-0-5
2013104235	2013-04-07	河内洋	山岡良一	桜井牧場	新ひだか町	-	10202480000	4-8-2-9
2013100662	2013-03-25	川野勇馬	酒井孝敏	千葉飯田牧場	日高町	-	430000	1-0-5-19
2013103580	2013-02-25	谷潔	永井啓弍	辻牧場	浦河町	-	0	0-0-0-4
2013101347	2013-03-20	高橋祥泰	池田草龍	上井農場	新冠町	-	120180000	0-0-1-7
2013105128	2013-03-23	笹野博司	谷謙介	平岡牧場	むかわ町	-	2585680000	4-4-5-12
2013101249	2013-03-07	杉山晴紀	ウイン	アサヒ牧場	新冠町	3450000	148980000	6-3-2-29
2013104940	2013-03-29	柴田政人	岡田勇	村上欽哉	新冠町	-	0	0-0-0-4
2013105530	2013-03-07	松田国英	大城敬三	社台ファーム	千歳市	-	1233520000	2-2-1-16
2013104017	2013-02-22	池添兼雄	下村直	岡田牧場	新ひだか町	8310000	17551590000	3-4-4-30
2013106089	2013-03-28	板垣吉則	小林由明	ノーザンファーム	安平町	-	6991680000	4-7-11-54
2013106395	2013-03-08	土井道隆	（同）ＪＰＮ技研	日西牧場	日高町	-	7380000	10-4-3-50
2013104909	2013-04-21	河津裕昭	鈴木教弘	矢野牧場	新ひだか町	1400000	1002750000	2-0-1-24
2013104169	2013-05-17	桜田康二	西村專次	グランド牧場	新ひだか町	-	9307430000	6-5-3-38
2013101996	2013-04-12	羽月友彦	菅波雅巳	松浦牧場	新冠町	-	2725140000	1-3-5-28
2013100134	2013-03-12		佐野篤志	大江牧場	日高町	6260000	0	0-0-0-5
2013100544	2013-03-23	上原博之	ＨｉｍＲｏｃｋＲａｃｉｎｇ	タバタファーム	日高町	-	730000	4-3-0-43
2013100170	2013-04-24	根本康広	村山忠弘	カネツ牧場	日高町	-	4650000	6-0-0-12
2013103460	2013-05-17	菊川正達	内村正則	松栄牧場	浦河町	-	20650000	2-0-2-9
2013100750	2013-01-27	小桧山悟	西山茂行	村上欽哉	新冠町	-	320000	1-0-0-22
2013104513	2013-03-01	宇野木博	内田玄祥	千代田牧場	新ひだか町	2700000	9160000	16-7-7-26
2013104743	2013-05-27	服部利之	森中蕃	福岡駿弥	新ひだか町	3780000	4748380000	5-1-5-25
2013103243	2013-02-16	松永昌博	松本好雄	浦河日成牧場	浦河町	-	6800000	1-0-1-6
2013105039	2013-03-28	千葉博次	岩渕瑞生	上水牧場	むかわ町	-	2602160000	3-6-4-36
2013103392	2013-04-24	那俄性哲	杉浦和也	杵臼牧場	浦河町	-	10520000	9-4-7-43
2013102909	2013-03-16	高橋康之	高昭牧場	高昭牧場	浦河町	-	500000	1-1-4-43
2013104875	2013-02-21	矢野久美	襖田隆全	松田牧場	新ひだか町	1620000	3200000	11-8-6-27
2013105334	2013-03-09	高柳大輔	キャロットファーム	社台コーポレーション白老ファーム	白老町	-	5000000	1-0-0-15
2013105427	2013-03-06	松永幹夫	社台レースホース	社台ファーム	千歳市	-	442670000	2-1-1-6
2013100406	2013-03-17	石毛善彦	ライオンレースホース	ＳｈａｌｌＦａｒｍ	日高町	-	3680000	0-1-1-16
2013101125	2013-03-26	小笠倫弘	廣崎利洋ＨＤ	清水牧場	平取町	-	500000	0-0-0-5
2013104883	2013-03-29	岩戸孝樹	吉田勝利	見上牧場	新ひだか町	1620000	2051040000	3-2-2-31
2013100053	2013-04-01	福島信晴	奈村信重	いとう牧場	日高町	-	1070000	4-3-5-13
2013105009	2013-05-31	田島俊明	礒野日出夫	阿部栄乃進	厚真町	-	1086080000	2-5-7-23
2013109168	2013-02-16	矢作芳人	田中晴夫	村上幹夫	青森県	-	470747000000	4-1-3-5
2013102857	2013-03-28	中舘英二	水上行雄	笠松牧場	浦河町	-	450000	1-5-6-10
2013105504	2013-02-28	平田修	里見治	社台ファーム	千歳市	54600000	16700000	2-2-1-5
2013103708	2013-04-07	大和田成	広尾レース	福田牧場	浦河町	-	0	0-0-0-1
2013103516	2013-05-03	中道啓二	小泉修	谷川牧場	浦河町	-	62512020000	4-3-1-22
2013102698	2013-04-26	土田稔	島宮萬喜	清水スタッド	様似町	-	0	0-0-0-5
2013100539	2013-04-14	村上実	前田敏文	タバタファーム	日高町	-	4270000	10-13-10-32
2013102296	2013-03-15	新開幸一	ロードホースクラブ	ケイアイファーム	新ひだか町	-	50866400000	2-6-6-20
2013106300	2013-05-17	西浦勝一	松本好雄	三嶋牧場	浦河町	-	4001040000	3-4-1-12
2013101872	2013-04-19	沖芳夫	ノースヒルズ	平山牧場	新冠町	-	0	0-0-0-2
2013101628	2013-03-22	土田稔	北前孔一郎	対馬正	新冠町	4320000	39300000	4-1-1-16
2013103536	2013-04-16	佐藤吉勝	スピードファーム	谷川牧場	浦河町	2700000	1250000	0-0-0-8
2013105865	2013-02-14	高野友和	吉田勝己	ノーザンファーム	安平町	-	46650000	2-5-9-14
2013102312	2013-03-24	高橋康之	ダノックス	ケイアイファーム	新ひだか町	-	12060000	1-0-2-1
2013106075	2013-03-21	須貝尚介	近藤利一	ノーザンファーム	安平町	39960000	151930000	4-4-2-10
2013106316	2013-04-24	佐々木仁	千葉正人	成隆牧場	浦河町	3780000	5510000	2-4-0-11
2013101649	2013-04-23	牧光二	宮川秋信	飛渡牧場	新冠町	-	0	0-0-0-1
2013103610	2013-04-18	黒木豊	福島理吉	富田牧場	浦河町	-	3304570000	9-9-8-56
2013104710	2013-03-05	斉藤崇史	林正道	服部牧場	新ひだか町	12960000	27090000	1-2-0-14
2013101938	2013-03-11	水野貴広	サラブレッドクラブ・ラフィアン	ビッグレッドファーム	新冠町	-	76490000	3-3-7-23
2013102261	2013-03-08	畠山吉宏	ＹＧＧホースクラブ	加野牧場	新ひだか町	-	710000	1-4-9-52
2013105050	2013-04-01	日吉正和	石川幸司	大川牧場	厚真町	1080000	0	0-0-0-14
2013106280	2013-04-10	加藤和宏	平本敏夫	川上牧場	新冠町	-	1104820000	2-2-0-6
2013104373	2013-03-29	山崎裕也	木村良明	武牧場	新ひだか町	-	5320000	10-4-1-14
2013100847	2013-04-04	石栗龍彦	竹園正繼	日高テイエム牧場	日高町	-	0	0-0-0-1
2013105325	2013-03-01	戸田博文	Ｇ１レーシング	社台コーポレーション白老ファーム	白老町	-	3422580000	5-0-1-22
2013110069	2013-04-10	浜田多実	大野照旺	Jack Dickerson	米	-	1503250000	1-1-0-13
2013104979	2013-05-18	千田輝彦	ザ・チャンピオンズ	チャンピオンズファーム	新ひだか町	-	200000	1-0-1-8
2013101492	2013-04-23	佐々木由	谷謙介	佐藤牧場	新冠町	-	760000	2-0-0-8
2013100979	2013-03-02	高月賢一	（同）ＪＰＮ技研	メイプルファーム	日高町	-	4030000	10-2-1-12
2013105784	2013-01-18	吉井竜一	窪田芳郎	ノーザンファーム	安平町	98700000	23974550000	2-5-3-28
2013105890	2013-03-30	中舘英二	吉田和美	ノーザンファーム	安平町	-	1100000	0-0-0-3
2013102009	2013-04-06	作田誠二	岩崎僖澄	松木加代	新冠町	-	390920000	1-3-0-9
2013105360	2013-02-22	吉田直弘	吉田照哉	社台ファーム	千歳市	-	1830000	4-5-2-33
2013104161	2013-05-11	岡田稲男	一村哲也	グランド牧場	新ひだか町	-	49510000	3-2-2-13
2013100673	2013-04-12	川村禎彦	釘田義広	出口牧場	日高町	8850000	400000	0-2-2-6
2013102336	2013-05-05		松本桂昌	佐藤陽一	新ひだか町	15870000	7802720000	4-2-3-13
2013103520	2013-05-09	雑賀正光	小橋亮太	谷川牧場	浦河町	3450000	10260000	16-9-3-55
2013102337	2013-03-10	角田輝也	小菅誠	澤田嘉隆	新ひだか町	8740000	3410000	7-3-4-17
2013105545	2013-03-06	工藤裕孝	小笠原岳	社台ファーム	千歳市	60900000	12001070000	3-3-6-49
2013100426	2013-04-06	池江泰寿	金子真人ホールディングス	白井牧場	日高町	-	0	0-0-0-5
2013101570	2013-05-02	和田雄二	大戸志浦	高橋忍	新冠町	4860000	4621130000	1-2-3-18
2013102522	2013-04-04	笹野博司	山本将司	前川正美	新ひだか町	23220000	50017820000	7-8-7-41
2013102895	2013-03-23	西橋豊治	工藤圭司	小池博幸	浦河町	-	902650000	6-0-0-8
2013100856	2013-04-21	二本柳俊	柏木務	広富牧場	日高町	-	0	0-0-0-5
2013103355	2013-04-03	高橋義忠	一村哲也	ガーベラパークスタッド	浦河町	-	501850000	5-3-2-18
2013103894	2013-03-27	菅原泰夫	井高義光	井高牧場	新ひだか町	-	0	0-0-0-1
2013104456	2013-02-15	三野宮通	高橋悦彌	千代田牧場	新ひだか町	19440000	1451290000	5-6-2-22
2013101951	2013-04-04	作田誠二	華山龍一	ビッグレッドファーム	新冠町	-	40000	0-1-0-9
2013105746	2013-04-30	伊藤大士	吉田照哉	社台ファーム	千歳市	-	500000	1-6-7-48
2013103947	2013-04-08	大関吉明	斉藤智明	岡田スタッド	新ひだか町	-	9182150000	3-3-12-29
2013103976	2013-02-09	栗田博憲	ノルマンディーサラブレッドレーシング	岡田スタッド	新ひだか町	-	0	0-0-0-5
2013105477	2013-02-22	蛯名雄太	飯塚知一	社台ファーム	千歳市	-	7401120000	1-2-0-13
2013105572	2013-02-11	伊藤大士	丸山担	社台ファーム	千歳市	11880000	0	0-0-0-8
2013101603	2013-02-15	中舘英二	村山義男	大栄牧場	新冠町	-	0	0-0-0-2
2013103617	2013-03-13	細川忠義	酒井孝敏	富田牧場	浦河町	14250000	7923090000	7-8-5-30
2013104612	2013-04-30	雑賀秀介	内田玄祥	鳥谷勝彦	新ひだか町	2700000	2170000	8-1-0-20
2013103584	2013-03-01	田中淳司	（有）辻牧場	辻牧場	浦河町	6480000	80000	0-1-1-8
2013100131	2013-04-03	上原博之	島川隆哉	エスティファーム	日高町	-	6851060000	1-1-3-33
2013104547	2013-03-01	小西一男	野口弘司	出羽牧場	新ひだか町	-	810630000	1-0-2-45
2013103826	2013-02-08	手島勝利	谷謙介	本巣一敏	浦河町	-	3480000	7-14-12-50
2013104455	2013-04-26	大関吉明	浜田修一	千代田牧場	新ひだか町	-	850000	2-3-11-34
2013101061	2013-03-07	菊川正達	藤枝眞澄	ＲＵＭＩファーム	日高町	2370000	160000	1-2-0-8
2013104515	2013-02-28	相沢郁	渡邉顕三	千代田牧場	新ひだか町	5400000	8000000	1-1-1-16
2013101773	2013-02-08	斉藤崇史	錦岡牧場	錦岡牧場	新冠町	-	0	0-0-0-3
2013101815	2013-04-29	森田直行	ノースヒルズ	ノースヒルズ	新冠町	-	700000	0-0-0-6
2013100430	2013-05-19	鈴木啓之	栗本八江	白井牧場	日高町	3880000	1187120000	1-1-3-27
2013104273	2013-02-15	佐藤吉勝	薪浦亨	静内ファーム	新ひだか町	-	220000	1-2-3-13
2013102488	2013-04-24	吉田直弘	フォーレスト	広田牧場	新ひだか町	8850000	14753060000	5-2-1-26
2013104050	2013-02-25	高橋優子	山田和夫	岡田牧場	新ひだか町	-	3640000	10-3-4-23
2013104353	2013-03-09	服部利之	ミキハウスＨＫサービス	高橋ファーム	新ひだか町	-	0	0-0-0-5
2013100332	2013-04-14	上原博之	国本哲秀	下河辺牧場	日高町	-	135540000	6-3-4-30
2013110011	2013-04-22	佐宗応和	北側雅司	Momkids Inc.	米	-	9023460000	2-3-1-5
2013102490	2013-03-26	清水久詞	脇山良之	広田牧場	新ひだか町	-	0	0-0-0-1
2013104519	2013-03-29	佐々木由	飯田正剛	千代田牧場	新ひだか町	-	240170000	1-0-1-11
2013106338	2013-05-21	鈴木伸尋	吉冨朝美	中島俊明	浦河町	6150000	0	0-0-0-3
2013102447	2013-04-22	高市圭二	北所直人	ニシケンファーム	新ひだか町	-	120000	0-1-0-3
2013104337	2013-03-19	宮徹	サラブレッドクラブ・ラフィアン	タイヘイ牧場	新ひだか町	4530000	2400000	0-1-0-3
2013105114	2013-05-30	尾林幸二	田辺廣己	東振牧場	むかわ町	-	1502020000	4-2-0-17
2013105495	2013-03-20	小島茂之	丸山担	社台ファーム	千歳市	16800000	79170000	4-8-2-22
2013103198	2013-03-01	中川雅之	高嶋航	吉田ファーム	浦河町	-	2140000	7-5-4-20
2013100414	2013-03-27	角田輝也	松岡悟	庄野牧場	日高町	-	850000	2-7-4-11
2013103070	2013-04-14	加藤敬二	加藤久枝	中村雅明	浦河町	9930000	0	0-0-0-2
2013103537	2013-03-19	高橋亮	市川義美ホールディングス	谷川牧場	浦河町	10800000	6250000	1-0-0-9
2013104795	2013-05-27	本田優	吉岡實	フジワラファーム	新ひだか町	-	4800000	1-0-0-7
2013101875	2013-05-19	住吉朝男	水野淳	平山牧場	新冠町	-	2160000	3-7-10-72
2013100216	2013-04-22	菊川正達	平岩健一	木村牧場	日高町	-	0	0-0-0-4
2013103352	2013-04-25	田村康仁	吉木伸彦	ガーベラパークスタッド	浦河町	-	34020000	4-0-1-21
2013103423	2013-04-20	松山将樹	ビッグレッドファーム	江谷重雄	浦河町	1620000	240000	1-1-4-7
2013103811	2013-04-29	内野健二	村山詠一	ミルファーム	浦河町	-	2560000	7-6-8-47
2013104390	2013-05-27	田中伸一	内田玄祥	田中裕之	新ひだか町	-	1420000	3-7-8-26
