	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200847021104	ダ	右	1400	晴	不良	12:35	サラ系3歳6組		2008-2-11	19	笠松	2			4	1540	6	4	270	6	5	170	3	8.0	100	1.0	4-5	2400.0	9.0	4-5	2860	11	4=>5	11880.0	21.0	4=>5	8130	24	4-5-8	4140	15	4=>5=>8	41650	103		453918627	4,5,3,1,(8,9),6,2,7	451389627		
200847021105	ダ	右	1400	晴	不良	13:10	サラ系C29組		2008-2-11	19	笠松	2			1	200	1	1	180	3	2	970	7	5.0	140	2.0	1-2	2520.0	7.0	1-2	2260	9	1=>2	3370.0	9.0	1=>2	2100	7	1-2-5	880	5	1=>2=>5	4230	14		128793456	1,2,8,7,3,9,5,4-6	1,2-7,5,8,3,9,4-6		
200847021106	ダ	右	1400	晴	不良	13:45	サラ系C28組		2008-2-11	19	笠松	2			8	300	2	8	140	3	2	100	1	9.0	130	2.0	2-8	180.0	1.0	2-8	400	2	8=>2	490.0	2.0	8=>2	1100	5	2-8-9	380	1	8=>2=>9	2490	5		5,9,2,3,6,1,8,7-4	9,2,8,5,3,6,1-7-4	9,8,2,5,6,3,1,7-4		
200847021107	ダ	右	1400	晴	重	14:20	サラ系C27組牝馬		2008-2-11	19	笠松	2	牝		8	160	1	8	100	1	5	100	2	9.0	190	5.0	5-8	150.0	1.0	5-8	130	1	8=>5	180.0	1.0	8=>5	210	1	5-8-9	380	2	8=>5=>9	640	2		4,9,(5,8),2,1,7,6-3	4,9,8,5,2,1,7,6-3	984521763		
200847021201	ダ	右	1400	雨	不良	11:00	サラ系C26組牝馬		2008-2-12	19	笠松	3	牝		3	410	2	3	100	1	1	100	2	4.0	290	5.0	1-3	130.0	1.0	1-3	120	1	3=>1	610.0	3.0	3=>1	320	2	1-3-4	800	3	3=>1=>4	3130	10		1,7,8,3,5,4,9-6	1,7,3,8,5,4,9-6	1,3,7,4,8,5,9-6		
200847021202	ダ	右	1400	雨	不良	11:30	サラ系C25組		2008-2-12	19	笠松	3			7	140	1	7	100	2	3	100	3	9.0	100	1.0	3-7	210.0	1.0	3-7	300	2	7=>3	510.0	2.0	7=>3	360	2	3-7-9	150	1	7=>3=>9	460	2		379461258	3,7,9-2,4,6,1,5-8	3,7,9-2,1,4,6,5-8		
200847021203	ダ	右	1400	雨	不良	12:00	由美ハッピーバースデ		2008-2-12	19	笠松	3			5	130	1	5	100	1	8	100	2	6.0	100	3.0	5-8	110.0	1.0	5-8	120	1	5=>8	160.0	1.0	5=>8	150	1	5-6-8	220	1	5=>8=>6	430	1		8-5,9,7,6,4,1,(2,3)	8-5,7,9,6,4,1,3,2	857649132		
200847021204	ダ	右	1400	雨	不良	12:35	サラ系C23組		2008-2-12	19	笠松	3			1	130	1	1	100	2	5	140	3	9.0	100	1.0	1-5	1430.0	2.0	1-5	1680	5	1=>5	1550.0	5.0	1=>5	2410	6	1-5-9	460	2	1=>5=>9	4110	12		3,9,1,7,8-5,6,2,4	3,9,1,7,8,6,5-2,4	3,1,9,7,5,6,8-4,2		
200847021205	ダ	右	1400	曇	不良	13:10	かとま誕生日記念		2008-2-12	19	笠松	3			6	1070	4	6	920	5	9	700	3	1.0	740	4.0	6-8	1650.0	6.0	6-9	1860	7	6=>8	4070.0	15.0	6=>9	3450	13	1-6-9	11310	21	6=>9=>1	32860	71		954163728	9,4,5,6,1,3-7-2,8	9,4,6,1,5,3,7,2-8		
200847021206	ダ	右	1400	曇	不良	13:45	サラ系B9組		2008-2-12	19	笠松	3			1	350	2	1	120	1	9	160	3	3.0	240	5.0	1-8	840.0	4.0	1-9	1140	5	1=>8	2280.0	7.0	1=>9	2570	8	1-3-9	3560	10	1=>9=>3	14720	45		16735492108.0	19637254108.0	19342710568.0		
200847021207	ダ	右	1600	曇	不良	14:20	サラ系B8組		2008-2-12	19	笠松	3			8	140	1	8	150	1	1	440	7	6.0	2,100	10.0	1-7	2470.0	13.0	1-8	2550	12	7=>1	3840.0	15.0	8=>1	2960	12	1-6-8	34150	62	8=>1=>6	224040	309		12345781069.0	14283759106.0	18472695310.0		
200847021208	ダ	右	1400	曇	不良	14:55	サラ系3歳1組特別 		2008-2-12	19	笠松	3			7	270	1	7	140	1	6	1,100	8	4.0	800	7.0	6-7	3200.0	9.0	6-7	7670	21	7=>6	3510.0	12.0	7=>6	6860	24	4-6-7	17570	43	7=>6=>4	77070	158		67824911053	6,7,8,2,4,9,1,5,10-3	6,7,4,8,9,5,2,10,1-3		
200847021301	ダ	右	1400	晴	不良	11:00	サラ系3歳5組		2008-2-13	19	笠松	4			7	1060	4	7	150	3	8	100	1	1.0	350	7.0	7-8	330.0	1.0	7-8	520	3	7=>8	1060.0	5.0	7=>8	1440	6	1-7-8	3580	10	7=>8=>1	18740	51		584967213.0	587941362.0	587413962.0		
200847021302	ダ	右	1400	晴	不良	11:30	サラ系3歳4組		2008-2-13	19	笠松	4			5	190	1	5	120	1	2	560	9	4.0	230	4.0	2-5	1950.0	9.0	2-5	1540	5	5=>2	1920.0	8.0	5=>2	1750	6	2-4-5	3810	15	5=>2=>4	14570	54		572316849.0	573128649.0	523716489.0		
200847021303	ダ	右	1400	晴	不良	12:00	サラ系C8組		2008-2-13	19	笠松	4			8	600	4	8	280	6	3	240	4	4.0	130	2.0	3-8	6010.0	15.0	3-8	7640	18	8=>3	10000.0	26.0	8=>3	8650	25	3-4-8	4420	13	8=>3=>4	77540	144		1,8,4,3,7,2-6,5,9	1,8,4,3,2,7-6,5,9	81432569		
200847021304	ダ	右	1600	晴	不良	12:30	アメジスト特別 		2008-2-13	19	笠松	4			1	100	1	1	110	1	4	230	3							1-4	300	1				1=>4	300	1	1-3-4	5460	13	1=>4=>3	6680	13		1,4,5,6,2-3	1,4,5,6,2-3	1,4,2,(6,5),3		
200847021305	ダ	右	1400	晴	不良	13:00	愛L’ove笠松けい		2008-2-13	19	笠松	4			4	110	1	4	110	1	1	180	4	6.0	220	5.0	1-4	440.0	3.0	1-4	480	3	4=>1	390.0	2.0	4=>1	520	2	1-4-6	1700	7	4=>1=>6	2680	9		458196273	415896273	4,1,5,(2,6,9),8,7,3		
200847021306	ダ	右	1600	晴	不良	13:35	サラ系C5組		2008-2-13	19	笠松	4			5	250	1	5	130	2	3	340	5	4.0	180	3.0	3-5	2830.0	7.0	3-5	2120	8	5=>3	4260.0	15.0	5=>3	3770	13	3-4-5	2000	8	5=>3=>4	14630	48		248179563.0	248179653.0	425871396.0		
200847021307	ダ	右	1400	晴	重	14:10	雪割草賞		2008-2-13	19	笠松	4	(別定)		1	470	3	1	120	1	2	130	2	6.0	230	6.0	1-2	600.0	2.0	1-2	450	2	1=>2	1440.0	5.0	1=>2	1510	6	1-2-6	1720	7	1=>2=>6	12090	41		1,4,3,7,6,10,5,8,2-9	14621053987	1,6,2,4,5,3,10,9,8-7		
200847021308	ダ	右	1400	晴	重	14:45	如月賞		2008-2-13	19	笠松	4	(別定)		6	2900	7	6	790	7	4	1,720	8	3.0	350	5.0	4-6	40420.0	27.0	4-6	17280	28	6=>4	84140.0	51.0	6=>4	38260	47	3-4-6	22920	48	6=>4=>3	156810	210		34101672958	34101692785	3,4,10,6,(2,9,1),8,7,5		
200847021401	ダ	右	1400	晴	重	11:00	サラ系C19組		2008-2-14	19	笠松	5			8	180	2	8	100	1	7	100	2	4.0	390	7.0	7-8	160.0	1.0	7-8	140	1	8=>7	150.0	1.0	8=>7	150	1	4-7-8	1740	5	8=>7=>4	2710	8		854693712.0	857469132.0	875461932.0		
200847021402	ダ	右	1400	晴	重	11:30	サラ系C18組		2008-2-14	19	笠松	5			5	170	1	5	100	1	7	100	2	2.0	360	6.0	5-7	190.0	1.0	5-7	180	1	5=>7	360.0	1.0	5=>7	280	1	2-5-7	1680	4	5=>7=>2	3830	12		517362984	5-1,7,3,6,2,9,4-8	5=1,7,3,2,9,6,4,8		
200847021403	ダ	右	1400	晴	重	12:00	サラ系C14・17組		2008-2-14	19	笠松	5			7	120	1	7	100	1	5	150	3	4.0	450	7.0	5-7	150.0	1.0	5-7	140	1	7=>5	270.0	1.0	7=>5	190	1	4-5-7	1280	5	7=>5=>4	1740	4		157942368	5,7,1,4,9,3,8,(2,6)	754193286		
200847021404	ダ	右	1400	晴	重	12:30	サラ系C13組		2008-2-14	19	笠松	5			6	180	1	6	150	2	5	570	8	8.0	260	4.0	5-6	3530.0	9.0	5-6	5030	12	6=>5	4930.0	13.0	6=>5	5800	16	5-6-8	4970	14	6=>5=>8	28340	67		67859432.0	67854923.0	67845923.0		
200847021405	ダ	右	1400	晴	重	13:05	梅酒のぱかぱか10周		2008-2-14	19	笠松	5			7	960	4	7	360	5	3	150	2	4.0	920	7.0	3-7	1090.0	7.0	3-7	970	5	7=>3	1830.0	8.0	7=>3	2070	9	3-4-7	3910	15	7=>3=>4	18940	69		379148265	3,7,1,4,9,8,2-6,5	3,7,(1,4),2,9,8,6,5		
200847021406	ダ	右	1400	晴	重	13:40	サラ系C11組		2008-2-14	19	笠松	5			8	300	2	8	140	2	1	260	4	7.0	240	3.0	1-7	2570.0	6.0	1-8	1820	8	7=>1	3320.0	9.0	8=>1	3330	10	1-7-8	4630	15	8=>1=>7	13520	40		87102635194.0	87106129354.0	87611092354.0		
200847021407	ダ	右	1600	晴	重	14:15	サラ系C9組		2008-2-14	19	笠松	5			4	1950	3	4	190	4	7	100	1	3.0	110	2.0	4-7	1060.0	5.0	4-7	1030	3	4=>7	3780.0	9.0	4=>7	6130	14	3-4-7	470	1	4=>7=>3	11950	34		73169845210.0	73986411052.0	73684911052.0		
200847021408	ダ	右	1400	晴	重	14:50	サラ系C10組		2008-2-14	19	笠松	5			8	310	2	8	100	2	4	100	1	6.0	180	4.0	4-7	120.0	1.0	4-8	120	1	7=>4	380.0	2.0	8=>4	480	2	4-6-8	570	4	8=>4=>6	2140	8		2,8,4,3,5,1,7,6,(9,10)	28435716910	84235761910		
200847021501	ダ	右	800	雪	重	11:00	サラ系3歳12組新馬		2008-2-15	19	笠松	6			8	980	4	8	310	5	7	210	3	3.0	290	4.0				7-8	1200	6				8=>7	2510	12	3-7-8	1490	8	8=>7=>3	10020	44				8,4,7,5,3-6,2,1		
200847021502	ダ	右	1400	晴	重	11:30	サラ系3歳11組		2008-2-15	19	笠松	6			7	520	4	7	210	5	1	120	1	8.0	160	3.0	1-7	650.0	4.0	1-7	570	2	7=>1	1370.0	8.0	7=>1	1360	4	1-7-8	850	3	7=>1=>8	4390	11		891746532	9,1,8-7,4,6-5-3,2	1,9,7,8-4,5,6-2,3		
200847021503	ダ	右	1400	晴	重	12:00	サラ系3歳10組牝馬		2008-2-15	19	笠松	6	牝		7	160	1	7	100	1	4	110	2	5.0	220	5.0	4-7	270.0	1.0	4-7	260	1	7=>4	300.0	1.0	7=>4	390	1	4-5-7	830	2	7=>4=>5	1490	3		7,8,1,5,6,3,2,(4,9)	756819432	756819432		
200847021504	ダ	右	1400	晴	重	12:30	サラ系C22組		2008-2-15	19	笠松	6			1	110	1	1	100	1	2	110	2	7.0	130	3.0	1-2	140.0	1.0	1-2	140	1	1=>2	150.0	1.0	1=>2	180	1	1-2-7	240	1	1=>2=>7	450	1		217359864	217539864	1,2,7-5,3,9,8,6,4		
200847021505	ダ	右	1400	晴	重	13:00	サラ系C21組		2008-2-15	19	笠松	6			1	100	1	1	100	1	2	100	2	9.0	160	4.0	1-2	160.0	1.0	1-2	160	1	1=>2	200.0	1.0	1=>2	200	1	1-2-9	310	1	1=>2=>9	510	1		192835674.0	192835647.0	129835647.0		
200847021506	ダ	右	1400	晴	重	13:30	サラ系C20組牝馬		2008-2-15	19	笠松	6	牝		6	120	1	6	100	2	9	100	1	1.0	140	4.0	6-8	130.0	1.0	6-9	140	1	6=>8	210.0	1.0	6=>9	210	1	1-6-9	300	1	6=>9=>1	550	1		69210148537.0	69108124537.0	69141085237.0		
200847021507	ダ	右	1400	晴	重	14:00	サラ系C4組		2008-2-15	19	笠松	6			7	980	5	7	200	5	5	120	2	3.0	110	1.0	5-7	960.0	5.0	5-7	1520	7	7=>5	3430.0	19.0	7=>5	4830	19	3-5-7	2100	6	7=>5=>3	23750	82		51873104629.0	51378410692.0	51378410692.0		
200847021508	ダ	右	1400	晴	重	14:35	サラ系B11・C3組		2008-2-15	19	笠松	6			10	150	1	10	100	2	5	100	1	3.0	120	3.0	5-8	190.0	1.0	5-10	180	1	8=>5	260.0	1.0	10=>5	250	1	3-5-10	210	1	10=>5=>3	400	1		10651329784.0	10635127894.0	10531627849.0		
200847021509	ダ	右	1600	晴	重	15:10	寒椿賞		2008-2-15	19	笠松	6			5	180	1	5	130	1	6	160	4	4.0	660	8.0	5-6	670.0	3.0	5-6	670	3	5=>6	940.0	3.0	5=>6	890	3	4-5-6	4990	16	5=>6=>4	16690	46		15724109683	(1,5,7),4,10,2,6,9,8,3	51710462893		
200847021510	ダ	右	1800	晴	重	15:45	C級チャンピオン 		2008-2-15	19	笠松	6			8	830	3	8	260	3	2	330	6	4.0	1,910	10.0	2-7	4860.0	12.0	2-8	4200	10	7=>2	10270.0	20.0	8=>2	10720	24	2-4-8	40940	63	8=>2=>4	250580	284		48921035671	48910235617	4,8,2,9,10,3,5,1,6-7		
200847022401	ダ	右	1400	晴	重	11:00	サラ系3歳7組		2008-2-24	20	笠松	1			8	220	1	8	120	1	2	180	4	1.0	330	5.0				2-8	1190	4				8=>2	1550	7	1-2-8	5070	17	8=>2=>1	12710	34		68354127	6,8,5,1,3,4,2-7	82561437		
200847022402	ダ	右	1400	晴	重	11:30	サラ系3歳6組		2008-2-24	20	笠松	1			1	100	1	1	100	1	7	190	5	5.0	190	3.0				1-7	290	1				1=>7	430	2	1-5-7	610	2	1=>7=>5	1570	7		12634785.0	12637485.0	12673458.0		
200847022403	ダ	右	1400	晴	稍重	12:00	サラ系3歳5組		2008-2-24	20	笠松	1			5	2420	6	5	170	2	8	180	3	2.0	310	7.0				5-8	2400	9				5=>8	5640	18	2-5-8	3540	13	5=>8=>2	34560	95		31268457.0	31286547.0	21386574.0		
200847022404	ダ	右	1400	晴	稍重	12:30	安田ろろ28歳です記		2008-2-24	20	笠松	1			7	320	1	7	170	1	5	190	3	3.0	430	9.0	5-7	460.0	3.0	5-7	430	1	7=>5	1360.0	5.0	7=>5	970	2	3-5-7	2370	7	7=>5=>3	13200	44		69537481	6,5,9,3,7,4-1,8	65937418		
200847022405	ダ	右	800	晴	良	13:05	司くんグッバイ退職記		2008-2-24	20	笠松	1			7	340	1	7	130	1	6	150	2	4.0	860	8.0	6-7	450.0	1.0	6-7	400	1	7=>6	700.0	1.0	7=>6	650	1	4-6-7	3650	12	7=>6=>4	12330	35				761543289.0		
200847022406	ダ	右	1400	晴	良	13:40	サラ系C35組		2008-2-24	20	笠松	1			7	1270	6	7	240	5	10	180	2	3.0	200	3.0	7-8	1090.0	4.0	7-10	1570	7	7=>8	2100.0	8.0	7=>10	3040	16	3-7-10	2670	8	7=>10=>3	25720	115		61093578214.0	10697358124.0	10973684152.0		
200847022407	ダ	右	1600	晴	良	14:15	ローリージャパン発売		2008-2-24	20	笠松	1			4	140	1	4	100	2	1	100	1	3.0	260	6.0	1-4	120.0	1.0	1-4	110	1	4=>1	180.0	1.0	4=>1	150	1	1-3-4	520	3	4=>1=>3	1000	3		143897265	1,4-8,3,7,9,6,2-5	1,4-8,7,3,6,9,2-5		
200847022408	ダ	右	1400	晴	良	14:50	サラ系C33組牝馬		2008-2-24	20	笠松	1	牝		6	1370	8	6	270	4	3	410	6	10.0	430	7.0	3-6	10480.0	15.0	3-6	10490	23	6=>3	28690.0	31.0	6=>3	25910	39	3-6-10	42000	53	6=>3=>10	391450	304		61108349752	61013489752	6,10,3,1,4,9,8,7-2,5		
200847022409	ダ	右	1600	晴	良	15:25	東海農政局特別 		2008-2-24	20	笠松	1			8	2890	8	8	210	5	1	160	2	9.0	120	1.0	1-7	1610.0	6.0	1-8	2610	10	7=>1	11430.0	25.0	8=>1	9830	25	1-8-9	1280	3	8=>1=>9	23100	65		14386102957.0	14876910352.0	18471039562.0		
200847022410	ダ	右	1400	晴	良	16:30	サラ系A6・B3組		2008-2-24	20	笠松	1			10	180	1	10	120	2	9	120	1	1.0	330	6.0	8-8	630.0	3.0	9-10	760	3	8=>8	740.0	4.0	10=>9	800	3	1-9-10	2710	10	10=>9=>1	7320	25		10,7,1,9,5,6,4,3-8,2	10,7,9,6,1,5,4,3-(2,8)	10,1,7,9,6,5,3,4-(2,8)		
200847022601	ダ	右	1400	雨	稍重	11:00	サラ系C26組		2008-2-26	20	笠松	3			4	380	3	4	120	2	6	100	1	1.0	130	4.0				4-6	550	3				4=>6	1120	5	1-4-6	550	1	4=>6=>1	2720	5		1,3,4,5,2,6-7,8	1,3,4,6,5,2=7,8	1,3,4,6,5,2=8,7		
200847022602	ダ	右	1400	雪	稍重	11:30	サラ系C25組		2008-2-26	20	笠松	3			6	120	1	6	130	3	2	120	1							2-6	210	1				6=>2	290	1	1-2-6	150	1	6=>2=>1	400	1		6213854	6213845	6,2,1,8,3,4-5		
200847022603	ダ	右	1400	雪	稍重	12:00	サラ系C24組		2008-2-26	20	笠松	3			5	210	2	5	110	2	7	270	5	4.0	100	1.0				5-7	8440	10				5=>7	10330	12	4-5-7	1050	4	5=>7=>4	16110	27		58164732.0	58164732.0	58146372.0		
200847022604	ダ	右	1400	雪	稍重	12:30	サラ系C23組		2008-2-26	20	笠松	3			5	300	2	5	120	2	2	110	1	9.0	210	6.0	2-5	120.0	1.0	2-5	120	1	5=>2	450.0	2.0	5=>2	480	2	2-5-9	4380	9	5=>2=>9	14490	27		589362741.0	592683741.0	529687143.0		
200847022605	ダ	右	1400	雨	重	13:05	サラ系C22組		2008-2-26	20	笠松	3			4	960	4	4	120	3	3	100	1	7.0	100	1.0				3-4	620	2				4=>3	2570	10	3-4-7	410	1	4=>3=>7	5050	15		25637418.0	25673418.0	65347281.0		
200847022606	ダ	右	1400	雨	重	13:40	サラ系C21組		2008-2-26	20	笠松	3			5	110	1	5	100	1	7	100	2	10.0	250	5.0	5-7	130.0	1.0	5-7	130	1	5=>7	160.0	1.0	5=>7	180	1	5-7-10	1430	4	5=>7=>10	1550	5		87101542693	87510194632	7,8,5,10,1,9,4,6,3-2		
200847022607	ダ	右	1600	雨	重	14:15	サラ系A5組選抜		2008-2-26	20	笠松	3			2	460	3	2	140	4	7	100	1	8.0	100	2.0	2-7	350.0	2.0	2-7	420	2	2=>7	890.0	3.0	2=>7	1160	5	2-7-8	440	1	2=>7=>8	2300	6		26789514103.0	26875491310.0	27865493110.0		
200847022608	ダ	右	1400	曇	重	14:50	サラ系C20組牝馬		2008-2-26	20	笠松	3	牝		2	150	1	2	100	1	1	140	3	3.0	1,010	8.0	1-2	220.0	1.0	1-2	170	1	2=>1	200.0	1.0	2=>1	200	1	1-2-3	1360	4	2=>1=>3	2420	7		286354179.0	286537149.0	238167945.0		
200847022609	ダ	右	1800	曇	重	16:00	うぐいす特別 		2008-2-26	20	笠松	3	(別定)		1	210	1	1	140	1	2	140	2	9.0	340	7.0	1-2	200.0	1.0	1-2	210	1	1=>2	350.0	1.0	1=>2	450	2	1-2-9	1080	4	1=>2=>9	2740	9		12936105748	1,2,6,3,9,5,10,4,7-8	1,9,2,5,3,6,4,10,7-8		
200847022701	ダ	右	1400	晴	不良	11:00	サラ系3歳4組		2008-2-27	20	笠松	4			7	1960	5	7	570	6	3	210	4	8.0	150	2.0				3-7	2950	12				7=>3	9210	34	3-7-8	2210	8	7=>3=>8	33590	121		24736185.0	47236851.0	74326815.0		
200847022702	ダ	右	1400	晴	不良	11:30	サラ系C11組		2008-2-27	20	笠松	4			7	210	1	7	100	1	4	150	3	1.0	280	6.0	4-7	260.0	1.0	4-7	200	1	7=>4	390.0	1.0	7=>4	340	1	1-4-7	940	4	7=>4=>1	1740	3		396871524.0	739865142.0	739854621.0		
200847022703	ダ	右	1400	晴	不良	12:00	サラ系C10組		2008-2-27	20	笠松	4			7	130	1	7	110	1	6	240	4	1.0	430	6.0	6-7	1360.0	4.0	6-7	1630	4	7=>6	1520.0	4.0	7=>6	1700	4	1-6-7	8450	17	7=>6=>1	14440	29		6,4,7,1,3,2,5,9-8	6,4,7,1,3,9,2,5-8	761943258		
200847022704	ダ	右	1400	晴	不良	12:35	サラ系C9組		2008-2-27	20	笠松	4			5	130	1	5	100	1	6	140	4	1.0	120	2.0	5-6	510.0	3.0	5-6	480	3	5=>6	530.0	3.0	5=>6	390	2	1-5-6	510	1	5=>6=>1	1110	2		5,6,8,1,9,3,4,7-2	5,6,8,9,1,3,4,7-2	5,6,1,8,9,4,3,7-2		
200847022705	ダ	右	1400	晴	不良	13:10	愛L’ove笠松けい		2008-2-27	20	笠松	4			1	250	1	1	100	2	7	100	1	8.0	110	3.0	1-7	320.0	2.0	1-7	350	1	1=>7	610.0	2.0	1=>7	550	2	1-7-8	230	1	1=>7=>8	1000	1		179584263	179485632	1,7,9,5,4,8,6,3-2		
200847022706	ダ	右	1600	晴	不良	13:45	サラ系C7組		2008-2-27	20	笠松	4			9	270	2	9	150	2	3	840	6	1.0	210	4.0	3-8	3430.0	10.0	3-9	6250	13	8=>3	5570.0	21.0	9=>3	7360	22	1-3-9	4240	13	9=>3=>1	24870	66		13529746108	1,3,5,9,2,7,4,6,10-8	13295461078		
200847022707	ダ	右	1400	曇	不良	14:20	梅見賞		2008-2-27	20	笠松	4	(別定)		3	290	1	3	160	4	9	340	6	1.0	110	1.0	3-8	1610.0	9.0	3-9	5960	19	3=>8	1430.0	7.0	3=>9	8450	24	1-3-9	4640	16	3=>9=>1	38940	99		93876101542.0	93841067152.0	93846107125.0		
200847022708	ダ	右	1400	曇	重	14:55	紅梅賞		2008-2-27	20	笠松	4	(別定)		10	240	2	10	110	1	7	120	2	9.0	200	5.0	7-8	210.0	1.0	7-10	320	1	8=>7	420.0	2.0	10=>7	750	2	7-9-10	710	1	10=>7=>9	2810	4		3,9,10,6,5,8,7,2,4-1	3,9,10,5,6,7,8,4,2-1	39106578241		
200847022709	ダ	右	1600	雪	重	15:30	梅月特別 		2008-2-27	20	笠松	4			6	270	2	6	100	1	9	100	2	3.0	430	7.0	6-8	170.0	1.0	6-9	170	1	6=>8	440.0	2.0	6=>9	640	3	3-6-9	1430	3	6=>9=>3	4690	17		6913548107.0	6913548107.0	6931548107.0		
200847030901	ダ	右	1400	晴	良	11:00	サラ系C32組		2008-3-9	21	笠松	1			1	100	1	1	100	1	2	130	2	5.0	190	4.0				1-2	330	1				1=>2	350	1	1-2-5	770	2	1=>2=>5	1450	3		15826734.0	15826374.0	12568374.0		
200847030902	ダ	右	1400	晴	良	11:35	田中主幹・祝定年退職		2008-3-9	21	笠松	1			7	460	3	7	170	4	6	100	1	3.0	130	3.0	6-7	840.0	5.0	6-7	800	5	7=>6	2490.0	13.0	7=>6	1670	10	3-6-7	1300	5	7=>6=>3	7460	32		6,7,3,4,1,5,8,2-9	673458129	6,7,3,4,(5,8),1,2-9		
200847031101	ダ	右	1400	晴	重	11:00	サラ系3歳8組牝馬		2008-3-11	21	笠松	3	牝		5	730	4	5	340	3	3	400	4	1.0	220	2.0				3-5	1530	6				5=>3	3130	12	1-3-5	1100	4	5=>3=>1	7950	30		1256384	1562384	1,5,(3,6),2,4,8		
200847031102	ダ	右	1400	晴	重	11:35	サラ系3歳7組		2008-3-11	21	笠松	3			6	4510	7	6	850	8	7	100	1	2.0	190	4.0	6-7	1400.0	6.0	6-7	1250	5	6=>7	12150.0	17.0	6=>7	7700	14	2-6-7	2770	10	6=>7=>2	50690	83		679415238	6,7,1,9,4,2,3,5-8	(6,7),9,1,2,4,3-5-8		
200847031103	ダ	右	1400	晴	重	12:10	サラ系3歳6組		2008-3-11	21	笠松	3			8	15840	8	8	930	8	7	120	2	5.0	260	3.0				7-8	9310	12				8=>7	104860	33	5-7-8	14020	20	8=>7=>5	1385160	229		76541238.0	76512843.0	75618234.0		
200847031104	ダ	右	1400	晴	重	12:45	サラ系3歳5組		2008-3-11	21	笠松	3			3	2200	6	3	190	5	1	150	2	7.0	200	6.0				1-3	2260	12				3=>1	6440	30	1-3-7	2980	15	3=>1=>7	26080	107		17352486.0	17325468.0	13728645.0		
200847031105	ダ	右	1400	晴	重	13:20	サラ系C4組		2008-3-11	21	笠松	3			8	120	1	8	100	1	5	240	6	6.0	140	3.0				5-8	1420	5				8=>5	2170	8	5-6-8	1700	5	8=>5=>6	7500	24		25816374.0	25861743.0	52867143.0		
200847031201	ダ	右	800	晴	良	11:00	サラ系3歳12組		2008-3-12	21	笠松	4			5	210	1	5	110	1	3	140	4	8.0	120	2.0				3-5	1790	8				5=>3	2290	11	3-5-8	830	4	5=>3=>8	6680	23				5,3,2,8,7,4-1,6		
200847031202	ダ	右	1400	晴	良	11:30	サラ系3歳11組		2008-3-12	21	笠松	4			3	1340	5	3	180	5	2	120	1	4.0	130	2.0	2-3	1050.0	5.0	2-3	1170	6	3=>2	4890.0	17.0	3=>2	3910	15	2-3-4	610	3	3=>2=>4	6900	26		246931875	243975681	2,4-3,9,7,5,6,8,1		
200847031203	ダ	右	1400	晴	良	12:00	サラ系3歳10組		2008-3-12	21	笠松	4			2	1380	4	2	230	4	1	140	2	7.0	390	5.0	1-2	2540.0	11.0	1-2	2540	9	2=>1	6730.0	23.0	2=>1	5610	20	1-2-7	5970	20	2=>1=>7	37990	106		157263498	157624389	1,2,5,7,6,3,4,8-9		
200847031204	ダ	右	1400	晴	良	12:35	サラ系3歳9組		2008-3-12	21	笠松	4			1	370	2	1	200	4	8	270	6	7.0	180	3.0				1-8	2370	11				1=>8	4350	20	1-7-8	3730	17	1=>8=>7	28520	98		17862534	1,(7,8),(2,5,6,3),4	1,7,8,(2,5,6,3),4		
200847031205	ダ	右	1400	晴	良	13:10	愛らぶ笠松けいば		2008-3-12	21	笠松	4			1	100	1	1	100	1	4	110	3	7.0	100	2.0				1-4	490	2				1=>4	470	2	1-4-7	180	1	1=>4=>7	630	2		1,4,8,7,3-2,5,6	14873526	1,4-7,8,2,(3,5),6		
200847031206	ダ	右	1400	晴	良	13:45	サラ系C21組		2008-3-12	21	笠松	4			8	240	2	8	100	1	1	110	3	5.0	100	2.0				1-8	500	3				8=>1	870	5	1-5-8	150	1	8=>1=>5	1080	5		86315724.0	86513274.0	81562347.0		
200847031207	ダ	右	1400	晴	良	14:20	サラ系C20組		2008-3-12	21	笠松	4			1	340	2	1	120	2	2	110	1							1-2	120	1				1=>2	400	2	1-2-5	200	1	1=>2=>5	840	3		1627543.0	1256374.0	1256374.0		
200847031208	ダ	右	1400	晴	良	14:55	サラ系C19組		2008-3-12	21	笠松	4			7	120	1	7	120	2	1	160	3	2.0	430	7.0				1-7	570	2				7=>1	530	3	1-2-7	5360	9	7=>1=>2	6720	14		72861534.0	72168354.0	71265834.0		
