	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200948122104	ダ	右	1300	晴	良	12:50	サラC26組		2009-12-21	19	名古屋	1	(定量)		2	530	2	2.0	160	2.0	10.0	220	3.0	7.0	250	5.0	2-8	990.0	5.0	2-10	2210	11	2=>8	2120.0	13.0	2=>10	4720	23.0	2-7-10	5950	25.0	2=>10=>7	26670	111.0		11089623745.0	11096283745.0	10192637485.0		
200948122105	ダ	右	1400	晴	良	13:20	サラC25組		2009-12-21	19	名古屋	1	(定量)		9	900	2	9.0	190	4.0	3.0	110	1.0	5.0	120	2.0	3-8	290.0	1.0	3-9	420	1	8=>3	890.0	2.0	9=>3	1380	6.0	3-5-9	1480	5.0	9=>3=>5	6500	15.0		16943510278.0	16934510287.0	69134510287.0		
200948122106	ダ	右	1400	晴	良	13:50	サラ2歳特別 		2009-12-21	19	名古屋	1			1	270	1	1.0	140	1.0	3.0	220	4.0	8.0	280	6.0	1-3	1610.0	8.0	1-3	2000	7	1=>3	3260.0	13.0	1=>3	2490	9.0	1-3-8	3390	14.0	1=>3=>8	9190	28.0		67102981453.0	67102819354.0	61810732954.0		
200948122107	ダ	右	1600	晴	良	14:20	サラB3組		2009-12-21	19	名古屋	1	(定量)		3	440	2	3.0	140	4.0	4.0	100	2.0	8.0	100	1.0				3-4	230	1				3=>4	670	3.0	3-4-8	370	2.0	3=>4=>8	2360	9.0		48365127.0	48365127.0	48356127.0		
200948122108	ダ	右	1400	晴	良	14:50	サラB2組		2009-12-21	19	名古屋	1	(定量)		2	160	1	2.0	100	2.0	7.0	100	1.0	1.0	170	5.0				2-7	130	1				2=>7	220	1.0	1-2-7	760	3.0	2=>7=>1	1370	6.0		72815463.0	72851463.0	72815463.0		
200948122109	ダ	右	1600	晴	良	15:20	アドマイヤボス賞若獅 		2009-12-21	19	名古屋	1			7	270	1	7.0	110	2.0	4.0	140	4.0	6.0	110	1.0	4-7	580.0	3.0	4-7	610	4	7=>4	870.0	3.0	7=>4	840	5.0	4-6-7	310	1.0	7=>4=>6	2180	7.0		146789523.0	146789352.0	146789352.0		
200948122301	ダ	右	1400	晴	良	10:50	サラ2歳5組		2009-12-23	19	名古屋	3	(定量)		5	150	1	5.0	120	2.0	6.0	120	1.0	7.0	280	7.0	5-6	220.0	1.0	5-6	220	1	5=>6	410.0	2.0	5=>6	460	1.0	5-6-7	1450	4.0	5=>6=>7	3080	10.0		685134279.0	865134729.0	685173429.0		
200948122302	ダ	右	1400	晴	良	11:20	名古屋2歳牝馬		2009-12-23	19	名古屋	3	牝		4	150	1	4.0	130	1.0	2.0	200	4.0	8.0	1,050	8.0	2-4	340.0	2.0	2-4	300	1	4=>2	470.0	2.0	4=>2	580	2.0	2-4-8	9070	18.0	4=>2=>8	18410	49.0		267843915.0	267843915.0	274865193.0		
200948122303	ダ	右	1400	晴	良	11:50	サラC19組		2009-12-23	19	名古屋	3	(定量)		9	530	3	9.0	150	3.0	5.0	170	4.0	1.0	180	5.0	5-8	570.0	2.0	5-9	1270	6	8=>5	1210.0	6.0	9=>5	2890	14.0	1-5-9	3320	13.0	9=>5=>1	14000	55.0		896517342.0	891567432.0	895174632.0		
200948122304	ダ	右	800	晴	良	12:20	藤林祐一形部昌代結婚		2009-12-23	19	名古屋	3	(定量)		4	190	1	4.0	120	1.0	9.0	170	4.0	5.0	200	5.0	4-8	680.0	3.0	4-9	600	2	4=>8	1080.0	3.0	4=>9	870	3.0	4-5-9	2330	8.0	4=>9=>5	6780	27.0				45962381710.0		
200948122305	ダ	右	1400	曇	良	12:50	サラC17組		2009-12-23	19	名古屋	3	(定量)		3	150	1	3.0	110	1.0	2.0	170	3.0	9.0	180	4.0	2-3	610.0	2.0	2-3	450	2	3=>2	780.0	3.0	3=>2	710	3.0	2-3-9	1770	4.0	3=>2=>9	3590	10.0		3910472568.0	3974102658.0	3974261085.0		
200948122306	ダ	右	1600	曇	良	13:20	萩原雪歩誕生日記念2		2009-12-23	19	名古屋	3	(定量)		4	130	1	4.0	110	2.0	1.0	100	1.0	10.0	240	5.0	1-4	400.0	2.0	1-4	350	2	4=>1	520.0	3.0	4=>1	430	2.0	1-4-10	3470	9.0	4=>1=>10	6750	19.0		49101583276.0	49101583276.0	49101385267.0		
200948122307	ダ	右	1300	曇	良	13:55	第一回競馬ナンデ・n		2009-12-23	19	名古屋	3	(定量)		10	390	2	10.0	160	3.0	1.0	110	1.0	8.0	180	4.0	1-8	440.0	2.0	1-10	490	1	8=>1	1060.0	3.0	10=>1	1120	3.0	1-8-10	600	1.0	10=>1=>8	2950	4.0		21067184953.0	21071684953.0	21017648953.0		
200948122308	ダ	右	1400	曇	良	14:30	サラB8組		2009-12-23	19	名古屋	3	(定量)		6	160	1	6.0	130	1.0	8.0	300	4.0	5.0	340	7.0	6-7	210.0	1.0	6-8	1440	6	6=>7	390.0	1.0	6=>8	1780	6.0	5-6-8	8140	25.0	6=>8=>5	31220	83.0		69101785342.0	69110758324.0	61951087324.0		
200948122309	ダ	右	1600	曇	良	15:05	愛知県畜産特別 		2009-12-23	19	名古屋	3	(定量)		1	2350	4	1.0	110	3.0	5.0	100	1.0	4.0	100	2.0	1-5	670.0	3.0	1-5	610	3	1=>5	2610.0	7.0	1=>5	3260	8.0	1-4-5	400	1.0	1=>5=>4	7460	21.0		15476832910.0	15746832910.0	15476832109.0		
200948122310	ダ	右	2500	小雨	良	15:45	名古屋グランプリ	G2	2009-12-23	19	名古屋	3	(別定)		12	190	1	12.0	100	1.0	1.0	110	2.0	9.0	110	3.0	1-8	160.0	1.0	1-12	170	1	8=>1	280.0	1.0	12=>1	310	1.0	1-9-12	280	2.0	12=>1=>9	800	2.0	129111610284375.0	129111610824357	129111856104237	129111584610327		
200948122401	ダ	右	1400	晴	稍重	10:50	サラ2歳6組		2009-12-24	19	名古屋	4	(定量)		3	370	2	3.0	140	3.0	1.0	130	1.0	9.0	590	9.0	1-3	510.0	1.0	1-3	390	1	3=>1	790.0	1.0	3=>1	890	2.0	1-3-9	11120	27.0	3=>1=>9	26670	76.0		13729648105.0	13762941085.0	13679410258.0		
200948122402	ダ	右	800	晴	稍重	11:20	サラC15組		2009-12-24	19	名古屋	4	(定量)		3	100	1	3.0	110	1.0	6.0	150	4.0	7.0	120	3.0	3-6	780.0	4.0	3-6	840	4	3=>6	740.0	3.0	3=>6	740	4.0	3-6-7	310	2.0	3=>6=>7	1620	7.0				367921584.0		
200948122403	ダ	右	1400	晴	稍重	11:50	サラC14組		2009-12-24	19	名古屋	4	(定量)		5	180	1	5.0	100	1.0	7.0	100	2.0	10.0	160	4.0	5-7	140.0	1.0	5-7	120	1	5=>7	170.0	1.0	5=>7	150	1.0	5-7-10	220	1.0	5=>7=>10	500	2.0		57110326498.0	57101362498.0	57101362489.0		
200948122404	ダ	右	1400	晴	稍重	12:20	サラC13組		2009-12-24	19	名古屋	4	(定量)		9	300	2	9.0	100	1.0	2.0	110	2.0	1.0	180	5.0	2-8	130.0	1.0	2-9	130	1	8=>2	280.0	1.0	9=>2	240	2.0	1-2-9	290	1.0	9=>2=>1	630	2.0		71092816453.0	71092186435.0	71092186435.0		
200948122405	ダ	右	1300	晴	稍重	12:50	サラC12組		2009-12-24	19	名古屋	4	(定量)		8	140	1	8.0	100	1.0	9.0	230	4.0	5.0	170	3.0	7-8	120.0	1.0	8-9	490	2	7=>8	200.0	1.0	8=>9	570	2.0	5-8-9	1590	7.0	8=>9=>5	3300	9.0		89410527316.0	89104527316.0	89104527316.0		
200948122406	ダ	右	1400	晴	稍重	13:20	サラC11組		2009-12-24	19	名古屋	4	(定量)		8	210	1	8.0	110	1.0	5.0	120	2.0	1.0	160	5.0	5-7	340.0	1.0	5-8	260	1	7=>5	510.0	1.0	8=>5	530	1.0	1-5-8	1470	5.0	8=>5=>1	4100	15.0		39101786542.0	39108516742.0	35981761042.0		
200948122407	ダ	右	1400	晴	稍重	13:50	サラC10組		2009-12-24	19	名古屋	4	(定量)		6	140	1	6.0	100	1.0	2.0	110	2.0	9.0	540	10.0	2-6	220.0	1.0	2-6	170	1	6=>2	210.0	1.0	6=>2	230	1.0	2-6-9	3550	8.0	6=>2=>9	9860	24.0		64275193108.0	64275193108.0	42765913810.0		
200948122408	ダ	右	1400	晴	良	14:20	サラC9組		2009-12-24	19	名古屋	4	(定量)		10	560	2	10.0	110	2.0	4.0	100	1.0	6.0	130	3.0	4-8	190.0	1.0	4-10	190	1	8=>4	1030.0	4.0	10=>4	880	4.0	4-6-10	450	3.0	10=>4=>6	4320	11.0		10862431957.0	10846239175.0	10842639175.0		
200948122409	ダ	右	1600	晴	良	14:50	サラB11組		2009-12-24	19	名古屋	4	(定量)		1	250	2	1.0	120	1.0	8.0	130	2.0	4.0	230	6.0	1-8	180.0	1.0	1-8	190	1	1=>8	430.0	2.0	1=>8	310	1.0	1-4-8	680	3.0	1=>8=>4	1980	6.0		128497635.0	124897635.0	184297635.0		
200948122410	ダ	右	1400	晴	良	15:20	サラB10組		2009-12-24	19	名古屋	4	(定量)		9	250	1	9.0	100	2.0	3.0	130	3.0	10.0	100	1.0	3-8	270.0	1.0	3-9	530	2	8=>3	390.0	1.0	9=>3	830	3.0	3-9-10	470	1.0	9=>3=>10	1760	2.0		31089627145.0	31089726145.0	31098721645.0		
200948122411	ダ	右	1600	晴	良	16:25	シクラメン特別 		2009-12-24	19	名古屋	4	(定量)		11	420	3	11.0	260	2.0	6.0	420	4.0	10.0	470	5.0	5-8	700.0	3.0	6-11	1180	4	8=>5	1380.0	5.0	11=>6	1640	5.0	6-10-11	3120	10.0	11=>6=>10	14090	43.0		118653917124102.0	118635197104122.0	118631510971242.0		
200948122501	ダ	右	800	晴	良	10:50	サラ2歳7組		2009-12-25	19	名古屋	5	(定量)		7	150	1	7.0	100	1.0	6.0	270	4.0	8.0	1,200	9.0	6-7	1140.0	4.0	6-7	2690	7	7=>6	2710.0	8.0	7=>6	7240	13.0	6-7-8	13580	27.0	7=>6=>8	26030	61.0				67894510213.0		
200948122502	ダ	右	1400	晴	良	11:20	サラC8組		2009-12-25	19	名古屋	5	(定量)		1	100	1	1.0	100	1.0	3.0	170	4.0	2.0	120	2.0	1-3	320.0	3.0	1-3	340	2	1=>3	340.0	2.0	1=>3	440	3.0	1-2-3	300	1.0	1=>3=>2	990	3.0		137429568.0	137249568.0	137295648.0		
200948122503	ダ	右	800	晴	良	11:50	サラC7組		2009-12-25	19	名古屋	5	(定量)		1	130	1	1.0	100	1.0	8.0	100	1.0	4.0	150	4.0	1-7	120.0	1.0	1-8	110	1	1=>7	130.0	1.0	1=>8	150	1.0	1-4-8	290	2.0	1=>8=>4	390	2.0				81462957103.0		
200948122504	ダ	右	1400	晴	良	12:20	サラC6組		2009-12-25	19	名古屋	5	(定量)		6	110	1	6.0	100	1.0	2.0	100	2.0	5.0	130	4.0	2-6	120.0	1.0	2-6	130	1	6=>2	170.0	1.0	6=>2	160	1.0	2-5-6	250	1.0	6=>2=>5	350	1.0		268937154.0	268937514.0	268937541.0		
200948122505	ダ	右	1400	晴	良	12:50	サラC5組		2009-12-25	19	名古屋	5	(定量)		2	180	1	2.0	100	2.0	1.0	100	1.0	6.0	120	3.0	1-2	160.0	1.0	1-2	150	1	2=>1	300.0	1.0	2=>1	220	1.0	1-2-6	480	2.0	2=>1=>6	1090	3.0		623149587.0	621345987.0	621453987.0		
200948122506	ダ	右	1300	晴	良	13:20	サラC4組		2009-12-25	19	名古屋	5	(定量)		1	820	3	1.0	360	5.0	5.0	150	3.0	3.0	380	6.0	1-5	960.0	5.0	1-5	1230	5	1=>5	1970.0	9.0	1=>5	2370	8.0	1-3-5	1450	5.0	1=>5=>3	10730	39.0		137924586.0	139274586.0	139245867.0		
200948122507	ダ	右	1400	晴	良	13:55	サラC3組		2009-12-25	19	名古屋	5	(定量)		3	200	1	3.0	130	2.0	1.0	120	1.0	4.0	170	5.0				1-3	350	2				3=>1	530	1.0	1-3-4	1180	5.0	3=>1=>4	2890	10.0		34571286.0	34512786.0	34172586.0		
200948122508	ダ	右	1400	晴	良	14:30	サラC2組		2009-12-25	19	名古屋	5	(定量)		3	150	1	3.0	100	1.0	6.0	120	3.0	5.0	390	5.0				3-6	200	1				3=>6	250	1.0	3-5-6	1370	4.0	3=>6=>5	2170	7.0		36817542.0	3618574.0	3615874.0		
200948122509	ダ	右	1400	晴	良	15:05	クリスマスカップ		2009-12-25	19	名古屋	5	(定量)		3	740	3	3.0	130	3.0	6.0	100	1.0	8.0	100	2.0	3-6	1140.0	5.0	3-6	1000	4	3=>6	2400.0	11.0	3=>6	2540	11.0	3-6-8	580	2.0	3=>6=>8	6420	21.0		10618345729.0	10618342759.0	10631842759.0		
200948122510	ダ	右	1600	晴	良	15:55	冬牡丹特別 		2009-12-25	19	名古屋	5	(定量)		2	140	1	2.0	110	2.0	1.0	100	1.0	6.0	230	5.0	1-2	140.0	1.0	1-2	150	1	2=>1	220.0	1.0	2=>1	180	1.0	1-2-6	710	3.0	2=>1=>6	1500	4.0		248196573.0	248196753.0	248196753.0		
200948122511	ダ	右	1600	晴	良	16:25	サラB13組		2009-12-25	19	名古屋	5	(定量)		7	1010	4	7.0	250	5.0	10.0	210	3.0	2.0	210	4.0	7-8	1150.0	5.0	7-10	1260	5	7=>8	3390.0	12.0	7=>10	2890	10.0	2-7-10	3570	11.0	7=>10=>2	21320	63.0		12610834579.0	12610543879.0	16210547389.0		
200948011401	ダ	右	1400	晴	良	10:50	サラ3歳3組		2009-1-14	21	名古屋	3			6	1750	4	6.0	160	4.0	8.0	120	1.0	9.0	140	2.0	6-7	2170.0	8.0	6-8	2360	8	6=>7	6560.0	21.0	6=>8	8370	22.0	6-8-9	1130	3.0	6=>8=>9	18930	69.0		94865107123.0	94810657123.0	94810567123.0		
200948011402	ダ	右	1400	晴	良	11:20	サラ3歳2組		2009-1-14	21	名古屋	3			8	390	3	8.0	100	2.0	3.0	100	1.0	5.0	160	4.0	3-7	120.0	1.0	3-8	140	1	7=>3	400.0	2.0	8=>3	390	2.0	3-5-8	900	2.0	8=>3=>5	2680	8.0		85109231476.0	85910321476.0	85109312467.0		
200948011403	ダ	右	1300	晴	良	11:50	サラC19組		2009-1-14	21	名古屋	3			6	580	2	6.0	100	2.0	8.0	100	1.0	5.0	160	4.0	6-7	160.0	1.0	6-8	130	1	6=>7	990.0	3.0	6=>8	740	3.0	5-6-8	200	1.0	6=>8=>5	1640	5.0		28365109741.0	28653109741.0	28653974101.0		
200948011404	ダ	右	1400	晴	良	12:20	サラC18組		2009-1-14	21	名古屋	3			2	360	2	2.0	100	2.0	1.0	100	1.0	7.0	180	5.0	1-2	140.0	1.0	1-2	130	1	2=>1	340.0	2.0	2=>1	380	2.0	1-2-7	610	2.0	2=>1=>7	1910	7.0		12478695310.0	12478963510.0	12478963510.0		
200948012609	ダ	右	1600	晴	重	15:00	白鳥特別 		2009-1-26	22	名古屋	1			1	150	1	1.0	100	1.0	5.0	200	3.0							1-5	470	2				1=>5	760	4.0	1-2-5	590	3.0	1=>5=>2	1820	5.0		1465723.0	1465273.0	1546237.0		
200948012610	ダ	右	1400	晴	重	15:35	サラB2組		2009-1-26	22	名古屋	1			7	440	2	7.0	170	3.0	1.0	130	2.0	10.0	260	4.0	1-7	600.0	3.0	1-7	600	3	7=>1	1270.0	6.0	7=>1	1120	5.0	1-7-10	2220	9.0	7=>1=>10	8870	30.0		10137964825.0	10147396852.0	10147396582.0		
200948012801	ダ	右	1400	晴	稍重	11:00	サラ3歳4組		2009-1-28	22	名古屋	3			1	430	2	1.0	200	4.0	3.0	190	3.0	9.0	340	6.0	1-3	730.0	3.0	1-3	810	5	1=>3	1770.0	6.0	1=>3	1430	5.0	1-3-9	6130	17.0	1=>3=>9	18310	58.0		85110239764.0	85132691074.0	85132967104.0		
200948012802	ダ	右	1400	晴	稍重	11:30	名古屋3歳牝馬		2009-1-28	22	名古屋	3	牝		5	290	2	5.0	220	4.0	1.0	470	6.0	8.0	170	2.0	1-5	3050.0	13.0	1-5	1890	8	5=>1	4800.0	20.0	5=>1	4070	18.0	1-5-8	4350	16.0	5=>1=>8	18650	69.0		58110962374.0	58109163274.0	58101962347.0		
200948012803	ダ	右	1400	晴	稍重	12:00	サラC20組		2009-1-28	22	名古屋	3			1	210	1	1.0	100	1.0	8.0	100	2.0	4.0	120	3.0	1-7	210.0	1.0	1-8	210	1	1=>7	300.0	1.0	1=>8	380	1.0	1-4-8	890	2.0	1=>8=>4	1810	8.0		1610842379.0	1610843729.0	1864103729.0		
200948012804	ダ	右	800	晴	稍重	12:30	サラC19組		2009-1-28	22	名古屋	3			4	260	2	4.0	110	1.0	7.0	140	3.0	8.0	340	5.0	4-7	140.0	1.0	4-7	160	1	4=>7	250.0	1.0	4=>7	330	1.0	4-7-8	800	3.0	4=>7=>8	2160	8.0				47831069215.0		
200948012805	ダ	右	1400	晴	稍重	13:00	サラC18組		2009-1-28	22	名古屋	3			1	100	1	1.0	100	1.0	5.0	230	6.0	6.0	110	2.0	1-5	950.0	4.0	1-5	990	4	1=>5	810.0	4.0	1=>5	880	4.0	1-5-6	780	3.0	1=>5=>6	2110	8.0		35610184297.0	35610184297.0	35611084279.0		
200948012806	ダ	右	1400	晴	稍重	13:30	サラC17組		2009-1-28	22	名古屋	3			9	140	1	9.0	100	1.0	3.0	100	2.0	7.0	210	5.0	3-8	180.0	1.0	3-9	190	1	8=>3	280.0	1.0	9=>3	230	1.0	3-7-9	510	2.0	9=>3=>7	1020	2.0		37210981456.0	37102948516.0	37291084516.0		
200948012807	ダ	右	1300	晴	稍重	14:00	サラC16組		2009-1-28	22	名古屋	3	牝		10	190	1	10.0	100	1.0	2.0	150	3.0	9.0	100	2.0	2-8	810.0	3.0	2-10	850	3	8=>2	970.0	5.0	10=>2	1510	5.0	2-9-10	690	2.0	10=>2=>9	4080	13.0		10237981456.0	10329781456.0	10239781456.0		
200948012808	ダ	右	1400	晴	稍重	14:30	ポメのコダヌキ3歳誕		2009-1-28	22	名古屋	3			5	260	2	5.0	130	2.0	3.0	100	1.0	7.0	170	4.0	3-5	160.0	1.0	3-5	150	1	5=>3	800.0	4.0	5=>3	550	3.0	3-5-7	250	1.0	5=>3=>7	1760	5.0		57103168294.0	57310618294.0	53710641289.0		
200948012809	ダ	右	1400	晴	稍重	15:00	サラC14組		2009-1-28	22	名古屋	3			9	1890	7	9.0	310	7.0	3.0	230	3.0	4.0	250	4.0	3-8	6120.0	15.0	3-9	6710	17	8=>3	21990.0	33.0	9=>3	12940	34.0	3-4-9	18840	38.0	9=>3=>4	189230	230.0		369154728.0	369174528.0	391746582.0		
200948020109	ダ	右	1400	晴	稍重	15:25	水瓶座特別 		2009-2-1	23	名古屋	1			12	1080	5	12.0	390	5.0	6.0	320	4.0	10.0	140	2.0	5-8	970.0	4.0	6-12	4320	13	8=>5	1220.0	5.0	12=>6	8700	23.0	6-10-12	2490	10.0	12=>6=>10	33510	84.0		612311011245789.0	612131011247598.0	612101113725498.0		
200948020110	ダ	右	1600	晴	稍重	16:30	サラB2組		2009-2-1	23	名古屋	1			2	270	2	2.0	120	2.0	3.0	110	1.0	7.0	180	5.0				2-3	120	1				2=>3	420	2.0	2-3-7	260	1.0	2=>3=>7	1100	3.0		7,2,8,(3,4),1,6,5	72834615	72834651		
200948020301	ダ	右	1300	晴	稍重	11:00	サラC20組		2009-2-3	23	名古屋	3			4	120	1	4.0	100	1.0	2.0	220	6.0	5.0	110	2.0	2-4	1190.0	4.0	2-4	870	3	4=>2	1140.0	4.0	4=>2	1270	5.0	2-4-5	510	2.0	4=>2=>5	2270	6.0		21015473986.0	21015479368.0	21015473968.0		
200948020302	ダ	右	1400	曇	稍重	11:30	サラC19組		2009-2-3	23	名古屋	3			9	110	1	9.0	150	3.0	10.0	140	2.0	5.0	230	4.0	8-8	250.0	2.0	9-10	190	1	8=>8	270.0	1.0	9=>10	810	4.0	5-9-10	890	2.0	9=>10=>5	3770	11.0		10958627341.0	10985726431.0	10958276431.0		
200948020501	ダ	右	1400	晴	良	11:00	サラ3歳6組		2009-2-5	23	名古屋	5			1	100	1	1.0	100	1.0	4.0	110	2.0	10.0	230	6.0	1-4	220.0	1.0	1-4	230	1	1=>4	360.0	1.0	1=>4	360	1.0	1-4-10	880	3.0	1=>4=>10	2150	6.0		14102793856.0	14102798536.0	14102975836.0		
200948020502	ダ	右	1400	晴	良	11:30	サラ3歳5組		2009-2-5	23	名古屋	5			1	430	2	1.0	130	1.0	6.0	170	3.0	10.0	510	8.0	1-6	1030.0	4.0	1-6	1180	4	1=>6	3790.0	18.0	1=>6	3470	13.0	1-6-10	13190	35.0	1=>6=>10	48200	125.0		61071942358.0	61017493258.0	61107942385.0		
200948021608	ダ	右	1600	晴	良	15:00	キングスゾーン年度代		2009-2-16	24	名古屋	2			2	330	2	2.0	140	3.0	4.0	130	1.0	7.0	150	4.0	2-4	640.0	2.0	2-4	640	1	2=>4	1120.0	3.0	2=>4	1220	5.0	2-4-7	1010	3.0	2=>4=>7	4020	10.0		23178946105.0	23794151068.0	23749510618.0		
200948021609	ダ	右	1600	晴	良	15:35	サラB3組		2009-2-16	24	名古屋	2			7	270	2	7.0	110	1.0	2.0	120	2.0	4.0	140	4.0	2-7	400.0	2.0	2-7	380	2	7=>2	720.0	2.0	7=>2	920	3.0	2-4-7	300	1.0	7=>2=>4	1420	2.0		74981256310.0	74981261053.0	74921681053.0		
200948030108	ダ	右	1600	晴	稍重	15:00	山本さん遠路遙々お疲		2009-3-1	25	名古屋	1			10	180	1	10.0	100	1.0	5.0	100	2.0	4.0	150	3.0	5-8	120.0	1.0	5-10	130	1	8=>5	230.0	2.0	10=>5	270	2.0	4-5-10	610	2.0	10=>5=>4	1450	5.0		57910386412.0	51097384621.0	51097438621.0		
200948030109	ダ	右	1600	晴	稍重	15:30	うお座特別 		2009-3-1	25	名古屋	1			5	960	4	5.0	200	2.0	7.0	300	5.0	11.0	260	3.0	5-6	1660.0	6.0	5-7	4210	13	5=>6	2300.0	10.0	5=>7	7010	21.0	5-7-11	8900	32.0	5=>7=>11	53530	155.0		171254983112610.0	171251193486210.0	112751193864210.0		
200948030301	ダ	右	1400	小雨	良	11:00	サラ3歳3組		2009-3-3	25	名古屋	3			9	130	1	9.0	110	1.0	1.0	550	8.0	8.0	240	5.0	1-8	2660.0	6.0	1-9	2110	7	8=>1	2330.0	7.0	9=>1	3430	11.0	1-8-9	2270	9.0	9=>1=>8	11790	36.0		67102495813.0	67109184235.0	96110837245.0		
200948030302	ダ	右	1400	小雨	良	11:30	サラC21組		2009-3-3	25	名古屋	3			8	130	1	8.0	100	1.0	7.0	180	4.0	10.0	170	3.0	7-7	640.0	2.0	7-8	550	2	7=>7	650.0	3.0	8=>7	590	2.0	7-8-10	970	4.0	8=>7=>10	2370	9.0		81057124369.0	81072514369.0	87102514693.0		
200948030303	ダ	右	800	小雨	良	12:00	サラC20組		2009-3-3	25	名古屋	3			3	120	1	3.0	100	1.0	4.0	140	3.0	2.0	130	2.0	3-4	300.0	2.0	3-4	320	2	3=>4	390.0	2.0	3=>4	370	2.0	2-3-4	240	1.0	3=>4=>2	830	2.0				32481965710.0		
200948030304	ダ	右	1400	曇	良	13:00	サラC19組		2009-3-3	25	名古屋	3			2	300	3	2.0	100	1.0	5.0	150	3.0	7.0	320	5.0				2-5	360	3				2=>5	810	6.0	2-5-7	1210	2.0	2=>5=>7	4100	13.0		16235748.0	16275438.0	12675438.0		
200948030305	ダ	右	1300	曇	良	13:30	百音ちゃん桃の節句記		2009-3-3	25	名古屋	3			1	500	3	1.0	100	2.0	8.0	120	3.0	4.0	100	1.0	1-8	960.0	4.0	1-8	1310	5	1=>8	2470.0	8.0	1=>8	2760	9.0	1-4-8	400	1.0	1=>8=>4	7200	22.0		186342579.0	186437529.0	184365972.0		
200948030306	ダ	右	1400	曇	良	14:00	サラC17組		2009-3-3	25	名古屋	3			9	230	2	9.0	100	1.0	7.0	100	2.0	8.0	140	4.0	7-8	150.0	1.0	7-9	210	1	8=>7	280.0	1.0	9=>7	270	1.0	7-8-9	180	1.0	9=>7=>8	480	1.0		689174352.0	689714352.0	897613452.0		
200948031609	ダ	右	1600	晴	稍重	15:35	こじし座特別 		2009-3-16	26	名古屋	1			10	300	3	10.0	180	3.0	9.0	230	5.0	1.0	170	2.0	8-8	1470.0	6.0	9-10	1380	5	8=>8	1490.0	7.0	10=>9	1750	8.0	1-9-10	1270	5.0	10=>9=>1	7800	28.0		6110495723.0	6110974523.0	1610974523.0		
200948031801	ダ	右	1400	晴	良	11:00	サラ3歳4組		2009-3-18	26	名古屋	3			3	290	2	3.0	100	1.0	6.0	110	3.0	2.0	100	2.0	3-6	340.0	2.0	3-6	310	2	3=>6	890.0	6.0	3=>6	710	4.0	2-3-6	160	1.0	3=>6=>2	1460	6.0		894536271.0	894536271.0	895643271.0		
200948031802	ダ	右	1400	晴	良	11:30	名古屋3歳牝馬		2009-3-18	26	名古屋	3	牝		1	170	1	1.0	110	1.0	8.0	470	7.0	5.0	130	2.0	1-7	1060.0	3.0	1-8	3000	8	1=>7	1250.0	4.0	1=>8	4320	12.0	1-5-8	670	3.0	1=>8=>5	6880	18.0		18105697432.0	18105697423.0	18105967243.0		
200948031803	ダ	右	1400	晴	良	12:00	サラC18組		2009-3-18	26	名古屋	3			10	140	1	10.0	100	1.0	3.0	100	2.0	9.0	280	5.0	3-8	1060.0	3.0	3-10	950	2	8=>3	1140.0	4.0	10=>3	1170	3.0	3-9-10	1590	4.0	10=>3=>9	3420	11.0		31012549687.0	31012459867.0	31014298657.0		
200948031804	ダ	右	1300	晴	良	12:30	サラC17組		2009-3-18	26	名古屋	3			3	1830	6	3.0	480	6.0	5.0	160	3.0	10.0	180	4.0	3-5	3120.0	13.0	3-5	2620	12	3=>5	10240.0	31.0	3=>5	13460	28.0	3-5-10	8420	20.0	3=>5=>10	78320	131.0		56721094183.0	56710294381.0	56710249381.0		
200948031805	ダ	右	1400	晴	良	13:00	サラC16組		2009-3-18	26	名古屋	3			8	390	2	8.0	100	1.0	3.0	100	2.0	2.0	220	6.0	3-7	370.0	1.0	3-8	390	1	7=>3	810.0	3.0	8=>3	1300	5.0	2-3-8	820	2.0	8=>3=>2	4890	14.0		14875102936.0	14873510296.0	14837510296.0		
200948031806	ダ	右	1400	晴	良	13:30	サラC15組		2009-3-18	26	名古屋	3	牝		2	1440	4	2.0	250	4.0	10.0	140	2.0	5.0	550	7.0	2-8	1460.0	6.0	2-10	1230	5	2=>8	3810.0	12.0	2=>10	4170	14.0	2-5-10	7120	20.0	2=>10=>5	45380	107.0		67102958341.0	67102953481.0	67210953481.0		
200948031807	ダ	右	800	晴	良	14:00	サラC14組		2009-3-18	26	名古屋	3			4	120	1	4.0	100	1.0	1.0	110	2.0	9.0	110	3.0	1-4	120.0	1.0	1-4	120	1	4=>1	300.0	1.0	4=>1	160	1.0	1-4-9	190	1.0	4=>1=>9	370	1.0				419253876.0		
