	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
200943020206	ダ	左	1600	晴	重	13:45	C2三　アイ		2009-2-2	11	船橋	1			4	100	1	4	100	1	9	390	5	4-9	1610	5	4-9	570	5	4-12	440	4	9-12	1,910	19	4=>9	1780	6	4-9-12	5720	15	4=>9=>12	14980	37	11,10,(1,14),9,6,7,4,13,12,3,8,2,5	11,10,14,(1,6),9,7,4,13,12,3,8,2,5	11,14,(7,4),(1,10),6,9,12,5,13,3,8,2	11,14,4,7,9,10,1,12,6,5,3,(13,8),2	12.0 - 12.1 - 12.6 - 12.8 - 12.5 - 12.9 - 13.3 - 13.7	12.0 - 24.1 - 36.7 - 49.5 - 62.0 - 74.9 - 88.2 - 101.9 (36.7-39.9)	12.0	240.0	4.0	3-6	1420.0	6.0	3=>6	1550.0	6.0
200943020207	ダ	左	1200	曇	重	14:20	C1三　アイ		2009-2-2	11	船橋	1			6	320	3	6	150	3	10	130	2	6-10	520	2	6-10	300	3	2-6	920	9	2-10	1,020	11	6=>10	1060	5	2-6-10	2650	7	6=>10=>2	11510	35		(3,7,9),8,5,(2,10,11),(4,6),1,12	937851021112614	9,(3,7,8),(5,10),12,2,11,6,1,4	12.2 - 11.1 - 11.5 - 12.3 - 13.1 - 13.2	12.2 - 23.3 - 34.8 - 47.1 - 60.2 - 73.4 (34.8-38.6)	2.0	400.0	6.0	5-7	350.0	1.0	5=>7	540.0	2.0
200943020208	ダ	左	1200	曇	重	14:55	アオサギ賞		2009-2-2	11	船橋	1			6	1030	3	6	150	2	4	300	8	4-6	11850	27	4-6	1,330	16	2-6	190	1	2-4	500	7	6=>4	21760	39	2-4-6	2320	7	6=>4=>2	45500	126		2,6,8,3,10,(1,7),4,5,9	26811037459	(2,6),8,1,10,4,7,5,3,9	12.2 - 11.2 - 11.7 - 11.9 - 12.7 - 13.3	12.2 - 23.4 - 35.1 - 47.0 - 59.7 - 73.0 (35.1-37.9)	2.0	100.0	1.0	4-6	13960.0	22.0	6=>4	40850.0	42.0
200943020209	ダ	左	1600	曇	重	15:30	碧空特別 		2009-2-2	11	船橋	1	191万円以上		5	660	3	5	130	3	11	100	1	5-11	390	2	5-11	190	2	5-7	250	3	7-11	120	1	5=>11	1190	4	5-7-11	290	1	5=>11=>7	3640	10	11,5,7,9,(8,2),1,10,4,6,3	1157928110463	11,5,7,9,8,(1,10),2,(4,6),3	(11,5,7),9,8,1,(4,10),2,(6,3)	12.3 - 12.8 - 13.4 - 13.1 - 12.4 - 12.0 - 12.4 - 13.1	12.3 - 25.1 - 38.5 - 51.6 - 64.0 - 76.0 - 88.4 - 101.5 (38.5-37.5)	7.0	110.0	2.0	5-8	350.0	2.0	5=>8	1380.0	5.0
200943020210	ダ	左	1000	曇	重	16:05	疾風スプリント 		2009-2-2	11	船橋	1			2	380	2	2	100	1	7	310	6	2-7	6040	14	2-7	1,250	15	2-8	140	1	7-8	830	10	2=>7	6250	18	2-7-8	2370	7	2=>7=>8	19300	52			2,3,7,10,8,11,1,9,(5,6),4	2371081191654	11.9 - 11.2 - 11.5 - 12.2 - 12.8	11.9 - 23.1 - 34.6 - 46.8 - 59.6 (34.6-36.5)	8.0	100.0	2.0	2-6	3820.0	12.0	2=>6	4590.0	15.0
200943020301	ダ	左	1200	晴	重	11:00	3歳ア　イ		2009-2-3	11	船橋	2	79万円以上150万円未満		4	590	2	4	100	2	7	100	1	4-7	350	2	4-7	140	1	4-8	1,820	15	7-8	680	9	4=>7	1220	4	4-7-8	2730	9	4=>7=>8	17330	48		72458613.0	74528631.0	74582631.0	12.5 - 11.8 - 12.0 - 12.1 - 12.7 - 13.4	12.5 - 24.3 - 36.3 - 48.4 - 61.1 - 74.5 (36.3-38.2)	8.0	170.0	5.0						
200943020302	ダ	左	1500	晴	重	11:30	4歳イ		2009-2-3	11	船橋	2	31万円以上115万円未満		9	130	1	9	100	1	1	110	2	1-9	290	1	1-9	150	2	8-9	140	1	1-8	250	4	9=>1	410	1	1-8-9	400	1	9=>1=>8	1210	2	5,9,(3,10),8,1,7,2,6	5,9,10,(3,8),1,6,(2,7)	5910816327	9,10,(5,8,1),6,(3,2),7	6.8 - 11.9 - 12.9 - 12.9 - 12.5 - 12.9 - 13.1 - 13.5	6.8 - 18.7 - 31.6 - 44.5 - 57.0 - 69.9 - 83.0 - 96.5 (31.6-39.5)	8.0	120.0	3.0	1-8	290.0	2.0	8=>1	460.0	2.0
200943020303	ダ	左	1500	晴	稍重	12:00	4歳ア		2009-2-3	11	船橋	2	31万円以上115万円未満		2	280	1	2	110	1	10	140	4	2-10	620	2	2-10	250	2	2-9	290	3	9-10	520	7	2=>10	1100	2	2-9-10	1060	3	2=>10=>9	4570	8	(6,9),11,12,2,10,5,(3,8),7,4,1	6,9,11,2,12,10,5,8,7,(3,4),1	9,(6,11),2,10,5,(8,12,7),1,3,4	9,(11,10),2,7,5,6,8,1,4,3,12	6.6 - 12.2 - 12.9 - 12.6 - 12.5 - 12.6 - 12.8 - 13.6	6.6 - 18.8 - 31.7 - 44.3 - 56.8 - 69.4 - 82.2 - 95.8 (31.7-39.0)	9.0	130.0	2.0	2-7	280.0	1.0	2=>7	520.0	1.0
200943020304	ダ	左	1000	晴	稍重	12:35	C3　選抜馬・		2009-2-3	11	船橋	2	(別定)		1	160	1	1	100	1	7	310	5	1-7	1370	5	1-7	520	6	1-11	300	2	7-11	1,260	15	1=>7	1850	7	1-7-11	2250	8	1=>7=>11	9920	29			1119710358642.0	1117910538642.0	12.0 - 10.9 - 11.7 - 12.7 - 13.1	12.0 - 22.9 - 34.6 - 47.3 - 60.4 (34.6-37.5)	11.0	180.0	3.0	1-6	1500.0	5.0	1=>6	1970.0	7.0
200943020305	ダ	左	1500	晴	稍重	13:10	3歳ア　イ		2009-2-3	11	船橋	2	79万円以上150万円未満		11	2230	4	11	360	4	5	760	8	5-11	18350	30	5-11	2,600	24	1-11	800	8	1-5	1,920	19	11=>5	39000	54	1-5-11	19880	47	11=>5=>1	263340	343	(5,11),6,2,4,3,8,(7,10),1,9	5,11,(2,6),(3,4),8,1,7,9,10	5116423187910	5,11,6,2,4,3,1,8,7,(10,9)	6.6 - 12.0 - 13.0 - 13.3 - 12.9 - 12.2 - 12.9 - 13.7	6.6 - 18.6 - 31.6 - 44.9 - 57.8 - 70.0 - 82.9 - 96.6 (31.6-38.8)	1.0	170.0	2.0	5-8	19600.0	24.0	8=>5	22350.0	36.0
200943020306	ダ	左	1200	晴	稍重	13:45	C2四　アイ		2009-2-3	11	船橋	2			6	200	1	6	100	1	5	260	5	5-6	1060	4	5-6	420	4	3-6	210	2	3-5	830	9	6=>5	1640	6	3-5-6	1250	4	6=>5=>3	5300	14		4,5,(1,3,7,8),(6,11),12,(2,9),10	4,5,7,8,3,6,1,11,(2,9),12,10	4,5,7,(3,6,8),1,2,9,11,10,12	12.5 - 11.7 - 11.7 - 12.4 - 12.6 - 13.0	12.5 - 24.2 - 35.9 - 48.3 - 60.9 - 73.9 (35.9-38.0)	3.0	160.0	3.0	5-5	1290.0	5.0	5=>5	1520.0	8.0
200943020307	ダ	左	1600	晴	稍重	14:20	C2四　アイ		2009-2-3	11	船橋	2			6	150	1	6	100	1	1	320	8	1-6	670	2	1-6	330	3	3-6	230	1	1-3	1,030	11	6=>1	690	2	1-3-6	1200	1	6=>1=>3	3100	2	12713829310541611	12,7,13,8,2,(3,9),5,10,4,6,1,11	6,(7,12),13,8,(2,10),9,5,3,4,1,11	6,(12,13),10,8,7,9,2,(3,5),1,4,11	12.4 - 12.5 - 12.7 - 12.9 - 12.3 - 12.9 - 12.9 - 12.8	12.4 - 24.9 - 37.6 - 50.5 - 62.8 - 75.7 - 88.6 - 101.4 (37.6-38.6)	3.0	140.0	2.0	1-5	660.0	2.0	5=>1	780.0	3.0
200943020308	ダ	左	1600	晴	稍重	14:55	ベストサドル特別 		2009-2-3	11	船橋	2			9	8580	9	9	220	5	5	210	4	5-9	13120	19	5-9	1,680	16	9-10	960	10	5-10	290	3	9=>5	56780	45	5-9-10	3780	13	9=>5=>10	124410	196	3910584711621	3,9,5,10,8,(4,7),11,6,2,1	3,9,(5,10),(4,7),8,11,6,1,2	3,(5,9,10),4,7,8,11,6,1,2	12.2 - 12.5 - 13.0 - 12.8 - 12.5 - 12.4 - 13.0 - 13.8	12.2 - 24.7 - 37.7 - 50.5 - 63.0 - 75.4 - 88.4 - 102.2 (37.7-39.2)	10.0	110.0	1.0	5-7	3720.0	10.0	7=>5	6270.0	15.0
200943020309	ダ	左	1600	曇	稍重	15:30	立春特別 		2009-2-3	11	船橋	2			2	140	1	2	100	1	10	320	5	2-10	870	3	2-10	400	4	2-4	430	5	4-10	1,200	15	2=>10	1280	5	2-4-10	2810	9	2=>10=>4	8790	30	2,7,5,(4,9),10,11,6,8,3	275491011683	2,7,(4,5),9,10,11,6,8-3	2,7,4,9,5,10,6,8,11-3	12.7 - 12.2 - 12.7 - 12.3 - 12.0 - 12.4 - 13.2 - 13.3	12.7 - 24.9 - 37.6 - 49.9 - 61.9 - 74.3 - 87.5 - 100.8 (37.6-38.9)	4.0	250.0	4.0	2-8	650.0	2.0	2=>8	760.0	2.0
200943020310	ダ	左	1800	曇	稍重	16:05	フレンドリーサドル特 		2009-2-3	11	船橋	2			1	730	4	1	270	4	9	1,290	10	1-9	37990	43	1-9	8,750	41	1-6	3,970	33	6-9	13,730	48	1=>9	73920	81	1-6-9	206330	142	1=>9=>6	1135440	742	2,4,7,(3,6),11,8,1,10,9,5	2473611181095	(2,4),7,6,(8,11,9),3,10,1,5	(4,7,9),2,6,8,3,1,5,11,10	11.5 - 11.1 - 11.9 - 13.1 - 13.2 - 12.9 - 13.0 - 13.9 - 13.6	11.5 - 22.6 - 34.5 - 47.6 - 60.8 - 73.7 - 86.7 - 100.6 - 114.2 (34.5-40.5)	6.0	1,030	9.0	1-7	930.0	2.0	1=>7	2530.0	9.0
200943020311	ダ	左	1000	曇	稍重	16:40	C1　選抜馬		2009-2-3	11	船橋	2			7	120	1	7	100	1	9	110	2	7-9	230	1	7-9	140	1	1-7	190	2	1-9	260	3	7=>9	280	1	1-7-9	360	1	7=>9=>1	900	1			711938121410256	7,(9,11),3,8,1,2,4,10,12,6,5	11.9 - 10.9 - 11.5 - 12.6 - 12.2	11.9 - 22.8 - 34.3 - 46.9 - 59.1 (34.3-36.3)	1.0	160	3.0	6-7	190.0	1.0	6=>7	270.0	1.0
200943020401	ダ	左	1200	曇	稍重	10:45	3歳ア　イ		2009-2-4	11	船橋	3	38万円以上79万円未満		7	110	1	7	100	1	1	180	3	1-7	580	2	1-7	260	2	2-7	300	3	1-2	1,240	13	7=>1	660	2	1-2-7	1680	6	7=>1=>2	3760	8		(1,4,7,8),9,2,10,3,5,6	1,7,(4,2,8),9,10,3,5-6	1,7,4,(2,8),9,10,(5,3)-6	12.7 - 11.7 - 12.3 - 12.4 - 13.2 - 13.5	12.7 - 24.4 - 36.7 - 49.1 - 62.3 - 75.8 (36.7-39.1)	2.0	250	5.0	1-7	580.0	2.0	7=>1	890.0	4.0
200943020402	ダ	左	1500	曇	稍重	11:15	3歳ア　イ		2009-2-4	11	船橋	3	38万円以上79万円未満		5	130	1	5	110	1	10	260	6	5-10	890	4	5-10	500	6	5-6	380	3	6-10	770	9	5=>10	1030	3	5-6-10	1540	4	5=>10=>6	4740	10	12,10,6,1,3,(8,9),(2,5),4,11,7	12,10,1,6,3,(5,9),8,2,4,11,7	12,10,6,9,(3,5),(1,7),(8,11),2,4	12,10,6,5,3,7,(8,11),9,1,2,4	6.7 - 12.3 - 13.4 - 13.9 - 12.4 - 13.2 - 13.5 - 12.6	6.7 - 19.0 - 32.4 - 46.3 - 58.7 - 71.9 - 85.4 - 98.0 (32.4-39.3)	6.0	190	3.0	5-7	430.0	2.0	5=>7	510.0	1.0
200943020403	ダ	左	1500	曇	稍重	11:45	C3三　イ		2009-2-4	11	船橋	3			10	120	1	10	120	1	3	610	9	3-10	2720	8	3-10	900	11	5-10	180	1	3-5	1,780	19	10=>3	2800	10	3-5-10	2700	8	10=>3=>5	13780	35	3,(4,6),9,(5,10),11,8,(2,7,12),1	3,6,9,4,(10,11),5,(2,8),(7,12),1	3,6,9,(10,11),4,5,8,12,7,2,1	(3,6),(10,9),11,4,5,8,12,2,(1,7)	6.8 - 12.5 - 13.3 - 12.9 - 12.6 - 12.8 - 13.3 - 13.1	6.8 - 19.3 - 32.6 - 45.5 - 58.1 - 70.9 - 84.2 - 97.3 (32.6-39.2)	5.0	120	2.0	3-7	3370.0	10.0	7=>3	3020.0	11.0
200943020404	ダ	左	1500	曇	稍重	12:15	C3三　ア		2009-2-4	11	船橋	3			9	520	2	9	110	1	5	110	2	5-9	340	1	5-9	180	1	7-9	470	7	5-7	420	6	9=>5	950	4	5-7-9	990	4	9=>5=>7	4500	11	7,9,5,(6,8),1,(3,4),2,10	7,9,5,8,6,1,(3,4),2,10	7,9,5,8,(1,6,4),3,2,10	(7,9),(5,8),(1,4),6,(2,3),10	6.7 - 12.1 - 13.1 - 13.0 - 12.7 - 13.1 - 12.9 - 13.6	6.7 - 18.8 - 31.9 - 44.9 - 57.6 - 70.7 - 83.6 - 97.2 (31.9-39.6)	7.0	250	5.0	5-8	350.0	1.0	8=>5	730.0	3.0
200943020405	ダ	左	1200	曇	稍重	12:45	C2六　アイ		2009-2-4	11	船橋	3			1	150	1	1	100	1	9	280	5	1-9	1150	3	1-9	570	5	1-4	850	9	4-9	3,080	26	1=>9	1420	5	1-4-9	4330	14	1=>9=>4	10030	29		1,9,12,4,11,2,8,5,6,10,(3,7)	1,9,12,4,11,(2,8),5,10,6,7,3	1,9,12,4,(11,8),2,(5,10),6,7,3	12.6 - 11.9 - 12.1 - 12.5 - 12.3 - 12.8	12.6 - 24.5 - 36.6 - 49.1 - 61.4 - 74.2 (36.6-37.6)	4.0	360	7.0	1-7	950.0	5.0	1=>7	1190.0	6.0
200943020406	ダ	左	1600	曇	稍重	13:15	C2六　アイ		2009-2-4	11	船橋	3			1	150	1	1	110	1	5	130	2	1-5	490	2	1-5	280	2	1-9	530	5	5-9	860	11	1=>5	670	2	1-5-9	2060	7	1=>5=>9	5490	14	1,5,(2,9),14,(6,12),(4,10),(7,13),(8,11),3	1,(2,5),9,6,(12,14),4,10,13,7,11,8,3	1,5,9,2,(6,14),12,4,10,(7,13),11,(3,8)	1,5,9,6,14,2,(4,12),(7,10),11,13,3,8	12.3 - 12.2 - 12.6 - 12.8 - 13.3 - 12.9 - 12.8 - 13.8	12.3 - 24.5 - 37.1 - 49.9 - 63.2 - 76.1 - 88.9 - 102.7 (37.1-39.5)	9.0	250	6.0	1-4	490.0	2.0	1=>4	650.0	2.0
200943020407	ダ	左	1200	曇	稍重	13:45	C2五　アイ		2009-2-4	11	船橋	3			11	1810	5	11	550	6	6	860	8	6-11	48190	49	6-11	7,400	45	10-11	2,930	32	6-10	9,980	53	11=>6	97440	96	6-10-11	196580	168	11=>6=>10	19110000	1303		(5,12),(6,7),(3,4),2,(9,11),8,1,10	(5,7),12,6,4,(3,9),(2,11),1,8,10	(5,7),6,12,(3,4,9),11,(2,1),(10,8)	12.3 - 11.6 - 12.0 - 12.6 - 12.9 - 13.5	12.3 - 23.9 - 35.9 - 48.5 - 61.4 - 74.9 (35.9-39.0)	10.0	770	7.0	5-8	390.0	1.0	8=>5	1010.0	5.0
200943020408	ダ	左	1600	曇	稍重	14:20	C2五　アイ		2009-2-4	11	船橋	3			10	1270	4	10	270	4	9	590	9	9-10	12000	29	9-10	3,020	29	8-10	370	3	8-9	1,020	10	10=>9	33460	62	8-9-10	8450	28	10=>9=>8	100230	237	(9,12),8,14,3,6,10,(4,7),2,13,11,1,5	(9,12),8,(3,6),14,10,(4,7),2,13,1,11,5	9,12,8,6,3,10,14,(4,7),11,(1,2),13,5	(9,8),(3,10),12,6,14,7,1,4,11,2,13,5	12.0 - 11.4 - 12.4 - 13.0 - 13.0 - 13.4 - 13.4 - 13.8	12.0 - 23.4 - 35.8 - 48.8 - 61.8 - 75.2 - 88.6 - 102.4 (35.8-40.6)	8.0	120	1.0	6-6	17160.0	21.0	6=>6	10980.0	26.0
200943020409	ダ	左	1600	曇	稍重	14:55	ベストビット特別 		2009-2-4	11	船橋	3			6	460	2	6	250	3	8	320	4	6-8	2130	7	6-8	490	4	6-12	2,280	22	8-12	4,800	41	6=>8	2980	9	6-8-12	23810	61	6=>8=>12	71600	188	(6,8),12,1,5,(2,9),(4,11),10,3,7	6,8,(1,12),5,(2,9),11,4,10,3,7	6,8,(1,12),5,(9,11),2,4,10,3,7	6,8,12,(1,5),9,11,2,4,10,3,7	12.7 - 12.8 - 13.9 - 13.5 - 13.1 - 12.5 - 12.2 - 12.6	12.7 - 25.5 - 39.4 - 52.9 - 66.0 - 78.5 - 90.7 - 103.3 (39.4-37.3)	12.0	1,360	9.0	5-6	1440.0	6.0	5=>6	1930.0	8.0
200943020410	ダ	左	1600	曇	稍重	15:30	フレンドリービット特 		2009-2-4	11	船橋	3			13	540	2	13	160	3	9	100	1	9-13	330	1	9-13	200	1	12-13	750	10	9-12	440	5	13=>9	1190	5	9-12-13	1200	3	13=>9=>12	6260	16	13,(8,9,12),10,4,7,(2,3),11,(1,5),6	13,9,12,8,10,(4,7),(2,3),(1,11),5,6	13,9,12,8,10,7,4,3,(2,11),1,(6,5)	(13,9),8,12,(10,7),4,3,(2,11),1,6,5	11.9 - 11.7 - 12.5 - 12.7 - 12.4 - 12.5 - 12.7 - 12.8	11.9 - 23.6 - 36.1 - 48.8 - 61.2 - 73.7 - 86.4 - 99.2 (36.1-38.0)	12.0	230	6.0	6-8	210.0	1.0	8=>6	830.0	4.0
200943020501	ダ	左	1500	曇	稍重	10:45	4歳イ		2009-2-5	11	船橋	4	115万円以上		9	140	1	9	110	1	5	150	3	5-9	550	3	5-9	240	3	6-9	360	5	5-6	1,330	16	9=>5	630	3	5-6-9	2990	8	9=>5=>6	7300	24	1,5,8,(2,6),9,(4,7),10	1,(5,8),7,2,(6,9),4,10	(1,5,8),7,(2,6,9),(4,10)	(1,5,8),(6,9,7),2,10,4	6.7 - 12.4 - 13.2 - 12.9 - 12.8 - 13.1 - 13.3 - 13.2	6.7 - 19.1 - 32.3 - 45.2 - 58.0 - 71.1 - 84.4 - 97.6 (32.3-39.6)	6.0	350	6.0	5-8	480.0	3.0	8=>5	510.0	3.0
200943020502	ダ	左	1500	曇	稍重	11:15	4歳ア		2009-2-5	11	船橋	4	115万円以上		2	710	3	2	160	5	11	100	1	2-11	450	2	2-11	280	2	2-7	650	9	7-11	390	6	2=>11	1300	5	2-7-11	790	3	2=>11=>7	5890	19	3,7,11,12,(2,8),4,(5,6,9),10,1	(3,7,11,12),(2,8),4,(5,6,9),10,1	(3,7,11,12),2,8,(5,4),9,(6,10),1	(3,7,11),12,2,8,5,4,6,(9,10),1	6.6 - 12.2 - 13.1 - 12.5 - 12.5 - 13.1 - 13.0 - 13.4	6.6 - 18.8 - 31.9 - 44.4 - 56.9 - 70.0 - 83.0 - 96.4 (31.9-39.5)	7.0	140	2.0	2-8	430.0	2.0	2=>8	980.0	4.0
200943020503	ダ	左	1500	曇	稍重	11:45	C3二　イ		2009-2-5	11	船橋	4			7	3010	7	7	500	7	6	190	2	6-7	4280	15	6-7	1,640	18	1-7	2,510	22	1-6	880	13	7=>6	12970	36	1-6-7	12400	31	7=>6=>1	123550	219	6,7,8,(1,2),4,3,9,5	6,7,(1,8),2,(3,4),9,5	6,7,(1,8),2,3,4,9-5	6,7,(1,8),2,3,4,9,5	6.8 - 12.4 - 12.9 - 12.8 - 12.4 - 12.8 - 13.2 - 13.4	6.8 - 19.2 - 32.1 - 44.9 - 57.3 - 70.1 - 83.3 - 96.7 (32.1-39.4)	1.0	330	5.0	6-7	4240.0	13.0	7=>6	11050.0	26.0
200943020504	ダ	左	1500	曇	稍重	12:15	C3二　ア		2009-2-5	11	船橋	4			2	1170	3	2	210	3	6	260	4	2-6	3160	8	2-6	830	8	2-3	8,290	31	3-6	5,990	30	2=>6	6260	14	2-3-6	62180	61	2=>6=>3	296010	269	5,6,2,(1,9),8,4,(3,7)	5,6,2,(1,9),8,4,(3,7)	(5,6),(9,8),2,1,7,4,3	5,6,2,9,8,(1,7),(4,3)	6.6 - 12.0 - 12.7 - 12.9 - 12.3 - 12.8 - 13.3 - 13.7	6.6 - 18.6 - 31.3 - 44.2 - 56.5 - 69.3 - 82.6 - 96.3 (31.3-39.8)	3.0	1,880	9.0	2-6	4010.0	11.0	2=>6	7290.0	13.0
200943020505	ダ	左	1200	曇	稍重	12:45	C2七　アイ		2009-2-5	11	船橋	4			4	640	3	4	170	3	5	340	6	4-5	3720	15	4-5	1,050	15	2-4	790	11	2-5	1,360	17	4=>5	7980	29	2-4-5	11940	37	4=>5=>2	74730	205		(2,4),8,(5,10),7,3,(6,11),(1,9)	(2,4),8,5,10,7,3,(6,11),1,9	(2,4),5,8,(7,11),3,10,1,6,9	12.6 - 12.1 - 12.2 - 12.4 - 12.5 - 12.7	12.6 - 24.7 - 36.9 - 49.3 - 61.8 - 74.5 (36.9-37.6)	2.0	270	5.0	4-5	5460.0	17.0	4=>5	6240.0	26.0
200943020506	ダ	左	1500	曇	稍重	13:15	C2七　アイ		2009-2-5	11	船橋	4			1	200	1	1	100	1	8	100	2	1-8	250	1	1-8	150	1	1-6	250	2	6-8	270	3	1=>8	350	1	1-6-8	410	1	1=>8=>6	1270	1	1,8,(2,5,6),(9,11),12,(3,7,10),4	1,8,(2,6),5,9,(3,11,12),10,7,4	1,8,6,2,5,9,3,4,(7,11,12),10	1,8,6,5,(2,3),4,9,7,11,(10,12)	6.8 - 12.0 - 12.5 - 12.7 - 12.9 - 12.7 - 12.6 - 12.8	6.8 - 18.8 - 31.3 - 44.0 - 56.9 - 69.6 - 82.2 - 95.0 (31.3-38.1)	6.0	120	3.0	1-6	210.0	1.0	1=>6	490.0	1.0
200943020507	ダ	左	1000	曇	稍重	13:45	C2　選抜馬		2009-2-5	11	船橋	4			10	860	4	10	250	4	7	140	3	7-10	1580	6	7-10	620	6	1-10	1,250	16	1-7	1,130	12	10=>7	4170	16	1-7-10	8520	26	10=>7=>1	40210	108			8,10,11,(6,7),4,9,2,5,(3,1)	(8,10),11,(6,7),9,2,4,1,5,3	12.0 - 11.0 - 12.0 - 12.6 - 13.1	12.0 - 23.0 - 35.0 - 47.6 - 60.7 (35.0-37.7)	1.0	450	5.0	6-8	350.0	2.0	8=>6	430.0	1.0
200943020508	ダ	左	1200	曇	稍重	14:20	紅梅賞		2009-2-5	11	船橋	4			2	240	1	2	140	1	10	220	4	2-10	1170	3	2-10	650	6	2-7	1,460	22	7-10	3,280	35	2=>10	1950	4	2-7-10	12060	47	2=>10=>7	31990	105		2,(7,11),1,4,6,5,8,(9,10),3	2,7,(11,6),4,(5,10),(9,8),1,3	2,7,10,(11,6),8,5,4,9,3,1	12.1 - 11.6 - 12.0 - 12.7 - 12.6 - 12.8	12.1 - 23.7 - 35.7 - 48.4 - 61.0 - 73.8 (35.7-38.1)	7.0	630	9.0	2-8	590.0	1.0	2=>8	1100.0	2.0
200943020509	ダ	左	1600	曇	稍重	14:55	東風特別 		2009-2-5	11	船橋	4			2	170	1	2	120	1	13	170	3	2-13	810	2	2-13	350	2	2-9	520	4	9-13	1,730	17	2=>13	870	3	2-9-13	2910	9	2=>13=>9	7940	20	7,(2,13),(1,11),(8,14),(4,10),(5,6),9,12	7,13,2,(1,11,8),14,10,4,6,5,9,12	7,13,2,(11,8),1,(14,6),(5,10),4,9,12	(7,13),2,8,6,(1,11),9,14,5,(10,4),12	12.3 - 12.0 - 13.1 - 12.9 - 12.6 - 12.9 - 12.7 - 13.0	12.3 - 24.3 - 37.4 - 50.3 - 62.9 - 75.8 - 88.5 - 101.5 (37.4-38.6)	9.0	200	4.0	2-8	660.0	2.0	2=>8	830.0	3.0
200943020510	ダ	左	1600	曇	稍重	15:30	春告鳥特別 		2009-2-5	11	船橋	4			11	330	2	11	160	2	9	800	9	9-11	9160	23	9-11	2,820	28	10-11	550	5	9-10	3,260	31	11=>9	10120	30	9-10-11	14570	41	11=>9=>10	74230	189	11,(2,3),10,(1,6),7,8,9,(4,5)	11,2,3,10,1,(6,7),(8,9),(4,5)	11,2,(3,10),7,9,(1,6,5),8,4	11,2,10,3,(9,7),5,(1,6),4,8	12.2 - 11.9 - 13.5 - 13.0 - 12.6 - 12.5 - 12.7 - 13.2	12.2 - 24.1 - 37.6 - 50.6 - 63.2 - 75.7 - 88.4 - 101.6 (37.6-38.4)	10.0	180	3.0	7-8	1060.0	3.0	8=>7	1360.0	5.0
200943020601	ダ	左	1500	晴	稍重	10:45	3歳ア　イ		2009-2-6	11	船橋	5	38万円未満		7	220	1	7	120	1	8	230	3	7-8	1920	8	7-8	590	9	5-7	470	7	5-8	1,080	14	7=>8	2850	9	5-7-8	3710	14	7=>8=>5	18110	52	2,6,7,(1,4,8),(3,5)	2,6,(1,7),8,4,5,3	2,7,8,6,5,1,(3,4)	(2,7),8,5,1,6,4,3	6.6 - 12.5 - 13.0 - 12.6 - 12.4 - 12.9 - 13.6 - 13.9	6.6 - 19.1 - 32.1 - 44.7 - 57.1 - 70.0 - 83.6 - 97.5 (32.1-40.4)	5.0	250	6.0						
200943020602	ダ	左	1200	晴	稍重	11:15	3歳ア　イ		2009-2-6	11	船橋	5	38万円未満		2	120	1	2	100	1	5	160	3	2-5	510	2	2-5	240	2	2-12	340	4	5-12	1,050	14	2=>5	490	2	2-5-12	1460	5	2=>5=>12	2700	6		2,(3,5,6),9,10,(8,12),4,7,11,1	2,5,6,10,12,8,3,7,9,(4,11),1	2,5,10,6,12,8,3,7,4,(11,9),1	12.6 - 11.8 - 12.0 - 12.8 - 13.4 - 13.7	12.6 - 24.4 - 36.4 - 49.2 - 62.6 - 76.3 (36.4-39.9)	12.0	200	4.0	2-5	430.0	2.0	2=>5	510.0	3.0
200943020603	ダ	左	1000	晴	稍重	11:45	3歳　未出走		2009-2-6	11	船橋	5			4	400	3	4	150	2	11	270	7	4-11	1960	7	4-11	400	5	4-9	270	1	9-11	650	8	4=>11	3880	17	4-9-11	1570	5	4=>11=>9	14940	48			4,9,1,11,(3,7),5,10,2,6,8	4,9,11,1,(3,7),5,2,10,6,8	12.3 - 11.3 - 12.1 - 12.9 - 13.2	12.3 - 23.6 - 35.7 - 48.6 - 61.8 (35.7-38.2)	9.0	120	1.0	4-8	2020.0	9.0	4=>8	2650.0	12.0
