	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200947112706	ダ	右	1400	曇	良	13:20	JRA認定未勝利馬リ		2009-11-27	14	笠松	5			4.0	1390.0	4.0	4.0	220	4.0	2.0	230	5.0	2-4	4030.0	8.0	4=>2	11320.0	29.0	2-4-8	2010.0	4.0	4=>2=>8	28920.0	60.0		34628951107.0	43829516710.0	48251396710.0			8.0	100	1.0	2-4	3020.0	10.0	4=>2	11600.0	23.0									
200947112707	ダ	右	1400	晴	良	13:50	サラ系C11組特選		2009-11-27	14	笠松	5			9.0	360.0	3.0	9.0	120	2.0	1.0	140	3.0	1-9	740.0	4.0	9=>1	1570.0	8.0	1-8-9	1330.0	5.0	9=>1=>8	5700.0	22.0		18957634210.0	18957632410.0	18957632410.0			8.0	140	4.0	1-8	730.0	5.0	8=>1	940.0	3.0									
200947121401	ダ	右	1400	晴	稍重	10:50	サラ系C30組牝馬		2009-12-14	15	笠松	1	牝		8.0	130.0	1.0	8.0	110	2.0	7.0	110	1.0	7-8	190.0	1.0	8=>7	430.0	1.0	2-7-8	750.0	3.0	8=>7=>2	2360.0	6.0		281479563.0	281479563.0	827149563.0			2.0	320	5.0	7-8	220.0	1.0	8=>7	290.0	1.0									
200947121402	ダ	右	1400	晴	稍重	11:20	サラ系C29組		2009-12-14	15	笠松	1			1.0	150.0	1.0	1.0	110	2.0	8.0	160	4.0	1-8	910.0	5.0	1=>8	970.0	4.0	1-2-8	470.0	3.0	1=>8=>2	3150.0	8.0		168295347.0	168295347.0	198265437.0			2.0	110	1.0	1-8	170.0	1.0	1=>8	320.0	1.0									
200947121403	ダ	右	1400	晴	稍重	11:50	サラ系C28組		2009-12-14	15	笠松	1			8.0	930.0	3.0	8.0	150	3.0	6.0	120	1.0	6-8	420.0	2.0	8=>6	1810.0	6.0	6-7-8	1130.0	5.0	8=>6=>7	15410.0	39.0		862735914.0	867215934.0	867219543.0			7.0	200	4.0	6-8	390.0	2.0	8=>6	1230.0	5.0									
200947121404	ダ	右	1400	晴	稍重	12:20	陽希が祝う昇吾誕生日		2009-12-14	15	笠松	1			9.0	620.0	4.0	9.0	180	4.0	8.0	120	2.0	8-9	790.0	4.0	9=>8	1980.0	9.0	4-8-9	980.0	4.0	9=>8=>4	7340.0	28.0		482937651.0	849237651.0	894273651.0			4.0	100	1.0	8-8	520.0	3.0	8=>8	540.0	1.0									
200947121405	ダ	右	800	晴	稍重	12:55	祝!秀之・理成全場制		2009-12-14	15	笠松	1			9.0	200.0	1.0	9.0	100	1.0	4.0	100	2.0	4-9	450.0	2.0	9=>4	810.0	2.0	4-8-9	420.0	1.0	9=>4=>8	1050.0	1.0				948361572.0			8.0	110	3.0	4-8	340.0	2.0	8=>4	440.0	1.0									
200947121406	ダ	右	1400	晴	稍重	13:30	サラ系C25組		2009-12-14	15	笠松	1			9.0	280.0	2.0	9.0	120	2.0	10.0	650	6.0	9-10	10250.0	18.0	9=>10	11650.0	21.0	4-9-10	4310.0	11.0	9=>10=>4	56020.0	96.0		79104625318.0	91054763128.0	91045613728.0			4.0	100	1.0	8-8	6400.0	15.0	8=>8	6780.0	17.0									
200947121407	ダ	右	1400	晴	稍重	14:05	サラ系C24組		2009-12-14	15	笠松	1			9.0	320.0	2.0	9.0	130	2.0	6.0	100	1.0	6-9	440.0	2.0	9=>6	1090.0	5.0	1-6-9	4370.0	13.0	9=>6=>1	26720.0	74.0		19102684753.0	19108624735.0	91106428735.0			1.0	360	6.0	6-8	280.0	2.0	8=>6	810.0	4.0									
200947121408	ダ	右	1400	晴	稍重	14:40	サラ系A4・B3組		2009-12-14	15	笠松	1			9.0	140.0	1.0	9.0	130	1.0	6.0	170	4.0	6-9	580.0	3.0	9=>6	730.0	3.0	5-6-9	790.0	3.0	9=>6=>5	2990.0	9.0		59271038614.0	59726108314.0	96527108341.0			5.0	170	5.0	6-8	660.0	4.0	8=>6	770.0	4.0									
200947121409	ダ	右	1600	晴	稍重	15:40	サラ系B2組特選		2009-12-14	15	笠松	1			8.0	2530.0	5.0	8.0	320	5.0	9.0	330	6.0	8-9	9520.0	16.0	8=>9	27860.0	38.0	5-8-9	8000.0	23.0	8=>9=>5	205710.0	225.0		17910483526.0	17910584236.0	19710583246.0			5.0	140	2.0	7-8	2300.0	8.0	7=>8	11010.0	20.0									
200947121501	ダ	右	800	晴	良	10:50	サラ系2歳10組		2009-12-15	15	笠松	2			4.0	2810.0	5.0	4.0	140	2.0	6.0	150	3.0	4-6	3150.0	9.0	4=>6	4680.0	18.0	3-4-6	4790.0	10.0	4=>6=>3	38060.0	69.0				4361572.0																				
200947121502	ダ	右	1400	晴	良	11:20	サラ系2歳7組		2009-12-15	15	笠松	2			1.0	110.0	1.0	1.0	110	1.0	7.0	130	2.0	1-7	330.0	1.0	1=>7	330.0	1.0	1-7-9	2040.0	8.0	1=>7=>9	8260.0	24.0		71946385102.0	71943685102.0	17943862510.0			9.0	440	8.0	1-7	310.0	1.0	1=>7	420.0	2.0									
200947121503	ダ	右	1400	晴	良	11:50	サラ系2歳6組		2009-12-15	15	笠松	2			4.0	240.0	2.0	4.0	120	3.0	6.0	120	2.0	4-6	1670.0	5.0	4=>6	2290.0	9.0	2-4-6	1050.0	2.0	4=>6=>2	6630.0	19.0		562487193.0	562471839.0	654217893.0			2.0	120	4.0	4-6	1170.0	5.0	4=>6	2130.0	8.0									
200947121504	ダ	右	1400	晴	良	12:45	サラ系B8組		2009-12-15	15	笠松	2			3.0	170.0	2.0	3.0	100	1.0	7.0	100	2.0	3-7	110.0	1.0	3=>7	210.0	1.0	2-3-7	510.0	2.0	3=>7=>2	910.0	3.0		738251946.0	732859146.0	372589416.0			2.0	230	5.0	3-7	110.0	1.0	3=>7	200.0	1.0									
200947121505	ダ	右	1400	晴	良	13:15	サラ系B6組		2009-12-15	15	笠松	2			7.0	5140.0	5.0	7.0	210	5.0	6.0	130	2.0	6-7	9500.0	10.0	7=>6	34590.0	26.0	4-6-7	1520.0	5.0	7=>6=>4	86190.0	87.0		894672531.0	846975213.0	864975213.0			4.0	110	1.0	6-7	10280.0	11.0	7=>6	13640.0	21.0									
200947121506	ダ	右	1600	晴	良	13:45	サラ系B7組		2009-12-15	15	笠松	2			7.0	270.0	2.0	7.0	110	2.0	10.0	190	3.0	7-10	950.0	3.0	7=>10	1140.0	4.0	5-7-10	1700.0	4.0	7=>10=>5	4170.0	11.0		71038261459.0	71036852419.0	71063852419.0			5.0	370	5.0	7-8	740.0	2.0	7=>8	750.0	4.0									
200947121601	ダ	右	1400	曇	良	10:50	サラ系2歳5組		2009-12-16	15	笠松	3			8.0	120.0	1.0	8.0	120	2.0	6.0	170	3.0	6-8	380.0	2.0	8=>6	500.0	2.0	4-6-8	790.0	4.0	8=>6=>4	2520.0	7.0		85362417.0	83524617.0	82345617.0			4.0	180	4.0															
200947121602	ダ	右	1400	曇	良	11:20	サラ系2歳4組		2009-12-16	15	笠松	3			2.0	690.0	4.0	2.0	210	4.0	5.0	310	5.0	2-5	4320.0	16.0	2=>5	9190.0	31.0	1-2-5	6570.0	23.0	2=>5=>1	47490.0	149.0		1457326.0	1452736.0	2154763.0			1.0	180	3.0															
200947121603	ダ	右	1400	曇	良	11:50	サラ系2歳3組		2009-12-16	15	笠松	3			4.0	420.0	2.0	4.0	310	4.0	2.0	480	5.0	2-4	880.0	4.0	4=>2	1870.0	8.0	2-4-7	750.0	3.0	4=>2=>7	5920.0	22.0		3764521.0	3742615.0	7342165.0																				
200947121604	ダ	右	1600	曇	良	12:25	サラ系A3組特別 		2009-12-16	15	笠松	3			3.0	150.0	1.0	3.0	110	1.0	5.0	130	2.0	3-5	120.0	1.0	3=>5	170.0	1.0	3-4-5	330.0	2.0	3=>5=>4	500.0	2.0		35241.0	35421.0	35421.0																				
200947121605	ダ	右	1400	曇	良	13:00	サラ系C22組		2009-12-16	15	笠松	3			7.0	450.0	3.0	7.0	190	3.0	3.0	230	4.0	3-7	830.0	6.0	7=>3	1960.0	12.0	3-7-8	22740.0	22.0	7=>3=>8	92590.0	97.0		741836259.0	746813259.0	748613259.0			8.0	660	6.0	3-7	960.0	6.0	7=>3	1610.0	11.0									
200947121606	ダ	右	1400	曇	良	13:35	サラ系C21組		2009-12-16	15	笠松	3			8.0	250.0	1.0	8.0	120	1.0	2.0	180	4.0	2-8	400.0	1.0	8=>2	590.0	1.0	2-4-8	2280.0	9.0	8=>2=>4	4960.0	16.0		78410261539.0	78410265193.0	87425101639.0			4.0	360	7.0	2-7	430.0	1.0	7=>2	660.0	1.0									
200947121607	ダ	右	1400	晴	良	14:10	サラ系C20組牝馬		2009-12-16	15	笠松	3	牝		8.0	130.0	1.0	8.0	110	1.0	4.0	190	4.0	4-8	490.0	3.0	8=>4	630.0	3.0	2-4-8	560.0	2.0	8=>4=>2	1820.0	5.0		48239107156.0	48210937156.0	48210397165.0			2.0	190	5.0	4-7	500.0	4.0	7=>4	660.0	4.0									
200947121608	ダ	右	1400	晴	良	14:45	サラ系C23組		2009-12-16	15	笠松	3			9.0	450.0	3.0	9.0	150	4.0	6.0	140	3.0	6-9	740.0	4.0	9=>6	2910.0	12.0	6-8-9	720.0	2.0	9=>6=>8	6820.0	20.0		79104865123.0	97410685123.0	91067845123.0			8.0	100	1.0	6-8	840.0	5.0	8=>6	3770.0	16.0									
200947121609	ダ	右	1400	晴	良	15:20	初雪特別 		2009-12-16	15	笠松	3	(別定)		1.0	180.0	1.0	1.0	140	1.0	5.0	170	4.0	1-5	530.0	2.0	1=>5	1050.0	3.0	1-4-5	2310.0	10.0	1=>5=>4	9050.0	33.0		572934186.0	572941386.0	579142368.0			4.0	190	5.0	1-5	550.0	2.0	1=>5	890.0	2.0									
200947121701	ダ	右	1400	晴	良	10:50	サラ系C19組牝馬		2009-12-17	15	笠松	4	牝		2.0	140.0	1.0	2.0	100	1.0	7.0	100	2.0	2-7	100.0	1.0	2=>7	140.0	1.0	2-3-7	550.0	4.0	2=>7=>3	710.0	4.0		257639481.0	275369481.0	273596841.0			3.0	270	6.0	2-7	100.0	1.0	2=>7	110.0	1.0									
200947121702	ダ	右	1400	晴	良	11:20	サラ系C18組		2009-12-17	15	笠松	4			6.0	310.0	2.0	6.0	100	3.0	4.0	100	1.0	4-6	150.0	1.0	6=>4	430.0	2.0	4-6-8	160.0	1.0	6=>4=>8	690.0	2.0		457862931.0	456872319.0	648539127.0			8.0	100	2.0	4-6	180.0	1.0	6=>4	440.0	2.0									
200947121703	ダ	右	1400	晴	良	11:50	サラ系C17組		2009-12-17	15	笠松	4			8.0	290.0	2.0	8.0	100	2.0	4.0	100	1.0	4-8	230.0	1.0	8=>4	440.0	2.0	4-5-8	200.0	1.0	8=>4=>5	1090.0	4.0		184539672.0	185439762.0	185439726.0			5.0	120	4.0	4-8	230.0	1.0	8=>4	540.0	2.0									
200947121704	ダ	右	1400	晴	良	12:20	サラ系C16組		2009-12-17	15	笠松	4			5.0	270.0	1.0	5.0	100	1.0	9.0	130	4.0	5-9	390.0	1.0	5=>9	1050.0	5.0	3-5-9	440.0	2.0	5=>9=>3	2260.0	7.0		589416327.0	598413627.0	598143276.0			3.0	120	3.0	5-8	200.0	1.0	5=>8	730.0	5.0									
200947121705	ダ	右	1400	晴	良	12:50	サラ系C15組		2009-12-17	15	笠松	4			9.0	140.0	1.0	9.0	100	1.0	6.0	190	3.0	6-9	1590.0	4.0	9=>6	990.0	5.0	5-6-9	1160.0	5.0	9=>6=>5	3870.0	12.0		964851327.0	968451327.0	964851372.0			5.0	200	4.0	6-8	740.0	3.0	8=>6	890.0	3.0									
200947121706	ダ	右	1400	晴	良	13:20	サラ系C14組		2009-12-17	15	笠松	4			4.0	700.0	3.0	4.0	200	3.0	2.0	280	6.0	2-4	14380.0	20.0	4=>2	15620.0	29.0	2-4-10	15000.0	31.0	4=>2=>10	330930.0	275.0		68753102941.0	68753104291.0	87643510291.0			10.0	160	2.0	2-4	10310.0	17.0	4=>2	19150.0	31.0									
200947121707	ダ	右	1400	晴	良	13:55	サラ系C9・12組		2009-12-17	15	笠松	4			9.0	250.0	2.0	9.0	100	1.0	5.0	100	2.0	5-9	170.0	1.0	9=>5	310.0	2.0	5-8-9	310.0	1.0	9=>5=>8	910.0	2.0		95483211076.0	95841321067.0	95814321076.0			8.0	130	3.0	5-8	170.0	1.0	8=>5	370.0	2.0									
200947121708	ダ	右	1400	晴	良	14:30	サラ系C13組		2009-12-17	15	笠松	4			5.0	500.0	2.0	5.0	100	2.0	1.0	100	1.0	1-5	200.0	1.0	5=>1	570.0	3.0	1-5-10	160.0	1.0	5=>1=>10	910.0	3.0		75102691834.0	51071296384.0	51012796834.0			10.0	110	3.0	1-5	200.0	1.0	5=>1	760.0	3.0									
200947121709	ダ	右	1600	晴	良	15:05	伊吹賞		2009-12-17	15	笠松	4			6.0	210.0	1.0	6.0	100	2.0	1.0	120	3.0	1-6	690.0	3.0	6=>1	970.0	4.0	1-3-6	320.0	1.0	6=>1=>3	1740.0	5.0		46215397810.0	46213578109.0	46132785910.0			3.0	100	1.0	1-6	690.0	2.0	6=>1	940.0	3.0									
200947121710	ダ	右	1400	晴	良	15:40	新穂高特別 		2009-12-17	15	笠松	4			7.0	1750.0	6.0	7.0	490	6.0	9.0	190	3.0	7-9	10990.0	22.0	7=>9	29380.0	49.0	7-8-9	45820.0	62.0	7=>9=>8	635460.0	430.0		56310981472.0	56108937142.0	56910387142.0			8.0	1,010	9.0	7-8	2690.0	8.0	7=>8	9190.0	23.0									
200947121801	ダ	右	1400	晴	良	10:50	サラ系2歳9組牝馬		2009-12-18	15	笠松	5	牝		7.0	500.0	3.0	7.0	140	3.0	10.0	100	1.0	7-10	220.0	1.0	7=>10	820.0	3.0	3-7-10	210.0	1.0	7=>10=>3	890.0	3.0		10753296184.0	10735296184.0	10732569184.0			3.0	100	2.0	7-8	250.0	1.0	7=>8	470.0	3.0									
200947121802	ダ	右	1400	晴	良	11:20	サラ系2歳8組		2009-12-18	15	笠松	5			6.0	160.0	1.0	6.0	140	1.0	9.0	170	4.0	6-9	360.0	1.0	6=>9	460.0	1.0	5-6-9	11300.0	32.0	6=>9=>5	33130.0	91.0		10649531278	10649513287	6,10,9,5,4,1,3,8,2=7			5.0	590	8.0	6-8	300.0	1.0	6=>8	340.0	1.0									
200947121803	ダ	右	1400	晴	良	11:50	サラ系C8組		2009-12-18	15	笠松	5			7.0	3170.0	6.0	7.0	360	5.0	3.0	120	2.0	3-7	2770.0	7.0	7=>3	12460.0	17.0	3-7-8	520.0	3.0	7=>3=>8	29860.0	41.0		379256184.0	379256814.0	379285614.0			8.0	120	1.0	3-7	5190.0	10.0	7=>3	27750.0	23.0									
200947121804	ダ	右	1400	晴	良	12:20	サラ系C7組		2009-12-18	15	笠松	5			8.0	140.0	1.0	8.0	120	1.0	1.0	130	2.0	1-8	370.0	2.0	8=>1	450.0	2.0	1-6-8	2040.0	7.0	8=>1=>6	3400.0	11.0		789162354.0	781926354.0	871629534.0			6.0	390	6.0	1-8	270.0	2.0	8=>1	470.0	2.0									
200947121805	ダ	右	1400	晴	良	12:50	サラ系C6組		2009-12-18	15	笠松	5			8.0	220.0	2.0	8.0	100	1.0	5.0	110	2.0	5-8	210.0	1.0	8=>5	340.0	1.0	3-5-8	300.0	1.0	8=>5=>3	930.0	1.0		457128693.0	457912863.0	584712693.0			3.0	120	3.0	5-8	220.0	1.0	8=>5	510.0	2.0									
200947122801	ダ	右	800	晴	重	10:50	サラ系2歳10組		2009-12-28	16	笠松	1			8.0	330.0	3.0	8.0	110	1.0	3.0	1,020	9.0	3-8	3250.0	11.0	8=>3	6990.0	23.0	2-3-8	10020.0	26.0	8=>3=>2	63500.0	126.0				8,3,2,1,9,6-5,7,4			2.0	150	3.0	3-8	3240.0	9.0	8=>3	3980.0	10.0									
200947122802	ダ	右	1400	晴	重	11:20	サラ系2歳9組		2009-12-28	16	笠松	1			6.0	2800.0	5.0	6.0	360	6.0	2.0	130	3.0	2-6	1330.0	5.0	6=>2	7010.0	18.0	2-6-8	1130.0	3.0	6=>2=>8	19400.0	57.0		489762135	489762135	8,4,6,7,2,9,1,3-5			8.0	120	2.0	2-6	1560.0	5.0	6=>2	4810.0	14.0									
200947122803	ダ	右	1400	晴	重	11:50	サラ系2歳8組		2009-12-28	16	笠松	1			1.0	210.0	1.0	1.0	130	1.0	5.0	370	7.0	1-5	4820.0	15.0	1=>5	5000.0	18.0	1-4-5	15960.0	42.0	1=>5=>4	71380.0	185.0		91528107643.0	91528106743.0	91526108743.0			4.0	560	8.0	1-5	3750.0	9.0	1=>5	3030.0	11.0									
200947122804	ダ	右	1400	晴	重	12:20	サラ系2歳7組牝馬		2009-12-28	16	笠松	1	牝		10.0	110.0	1.0	10.0	100	1.0	5.0	270	6.0	5-10	570.0	4.0	10=>5	530.0	4.0	2-5-10	1300.0	8.0	10=>5=>2	2790.0	12.0		10763589214.0	10765329481.0	10576234981.0			2.0	130	2.0	5-8	1220.0	5.0	8=>5	770.0	4.0									
200947122805	ダ	右	800	晴	稍重	13:25	サラ系C28組		2009-12-28	16	笠松	1			3.0	480.0	4.0	3.0	140	3.0	5.0	140	2.0	3-5	670.0	4.0	3=>5	1590.0	10.0	3-5-7	990.0	4.0	3=>5=>7	4130.0	20.0				37514826.0			7.0	150	4.0															
200947122806	ダ	右	1400	晴	稍重	14:00	サラ系C27組		2009-12-28	16	笠松	1			3.0	240.0	1.0	3.0	110	2.0	5.0	100	1.0	3-5	310.0	1.0	3=>5	500.0	1.0	3-4-5	670.0	3.0	3=>5=>4	2230.0	6.0		34681752	34861572	3,4,8,1,5,7,6=2			4.0	120	3.0															
200947122807	ダ	右	1400	晴	稍重	14:35	サラ系C26組牝馬		2009-12-28	16	笠松	1	牝		7.0	320.0	2.0	7.0	120	2.0	8.0	170	4.0	7-8	1020.0	6.0	7=>8	1590.0	5.0	4-7-8	460.0	1.0	7=>8=>4	3040.0	8.0		27483156.0	27843156.0	78432516.0			4.0	100	1.0															
200947122808	ダ	右	1600	晴	稍重	15:45	サラ系B2組特選		2009-12-28	16	笠松	1			4.0	220.0	1.0	4.0	110	1.0	7.0	130	2.0	4-7	330.0	1.0	4=>7	640.0	1.0	4-5-7	1410.0	6.0	4=>7=>5	4000.0	14.0		12763458.0	12746358.0	74215638.0			5.0	360	6.0															
200947123001	ダ	右	1400	曇	良	10:50	サラ系2歳3組		2009-12-30	16	笠松	3			4.0	170.0	1.0	4.0	100	1.0	6.0	230	4.0	4-6	950.0	4.0	4=>6	1640.0	8.0	3-4-6	770.0	2.0	4=>6=>3	4410.0	14.0		694231857	694321587	6,9,4,3,2,1,5,8=7			3.0	120	3.0	4-6	840.0	4.0	4=>6	1700.0	8.0									
200947123002	ダ	右	1400	曇	良	11:20	サラ系C14組		2009-12-30	16	笠松	3			6.0	480.0	2.0	6.0	170	4.0	7.0	160	3.0	6-7	2430.0	8.0	6=>7	4750.0	12.0	1-6-7	800.0	3.0	6=>7=>1	12750.0	38.0		16784523.0	76185243.0	61758243.0			1.0	100	1.0															
200947123003	ダ	右	1400	曇	良	11:50	サラ系C13組		2009-12-30	16	笠松	3			1.0	810.0	4.0	1.0	210	5.0	8.0	120	1.0	1-8	800.0	4.0	1=>8	2660.0	8.0	1-6-8	1200.0	5.0	1=>8=>6	10090.0	35.0		12834675.0	12836574.0	18265374.0			6.0	200	4.0															
200947123004	ダ	右	1400	曇	良	12:45	サラ系C9・12組		2009-12-30	16	笠松	3			8.0	100.0	1.0	8.0	110	1.0	2.0	130	2.0	2-8	200.0	1.0	8=>2	200.0	1.0	2-4-8	1960.0	5.0	8=>2=>4	2220.0	8.0		3847251.0	3847251.0	8324715.0																				
200947123005	ダ	右	1400	曇	良	13:15	21・22会結成記念		2009-12-30	16	笠松	3			6.0	280.0	2.0	6.0	100	1.0	7.0	130	3.0	6-7	210.0	1.0	6=>7	340.0	1.0	4-6-7	900.0	2.0	6=>7=>4	1970.0	7.0		36742815.0	63748215.0	67432851.0			4.0	260	4.0															
200947123006	ダ	右	1600	曇	良	13:45	サラ系C7組		2009-12-30	16	笠松	3			6.0	360.0	2.0	6.0	100	1.0	3.0	110	2.0	3-6	140.0	1.0	6=>3	620.0	3.0	3-5-6	2360.0	6.0	6=>3=>5	13640.0	25.0		36724851.0	36428571.0	36425871.0			5.0	390	6.0															
200947123007	ダ	右	1400	曇	良	14:15	サラ系2歳2組特選		2009-12-30	16	笠松	3			2.0	690.0	4.0	2.0	180	4.0	7.0	610	7.0	2-7	6810.0	21.0	2=>7	11450.0	34.0	2-7-9	10250.0	35.0	2=>7=>9	73710.0	187.0		637189542.0	637912854.0	637918524.0			9.0	140	2.0	2-7	6320.0	15.0	2=>7	4470.0	18.0									
200947123008	ダ	右	1400	曇	良	14:45	サラ系C11組特選		2009-12-30	16	笠松	3			2.0	730.0	4.0	2.0	120	3.0	6.0	100	1.0	2-6	670.0	2.0	2=>6	1980.0	8.0	2-4-6	350.0	2.0	2=>6=>4	4990.0	14.0		48125637.0	48216537.0	24861537.0			4.0	100	2.0															
200947123101	ダ	右	1400	晴	稍重	10:50	サラ系C22組		2009-12-31	16	笠松	4			7.0	520.0	4.0	7.0	140	4.0	6.0	100	2.0	6-7	930.0	6.0	7=>6	1700.0	9.0	6-7-8	490.0	2.0	7=>6=>8	4140.0	15.0		87361245.0	87631245.0	87631254.0			8.0	100	1.0															
200947123102	ダ	右	1400	晴	稍重	11:20	サラ系C21組		2009-12-31	16	笠松	4			8.0	370.0	2.0	8.0	100	1.0	3.0	110	3.0	3-8	160.0	1.0	8=>3	430.0	2.0	3-6-8	330.0	2.0	8=>3=>6	1270.0	5.0		36815724.0	36815724.0	83617254.0			6.0	170	4.0															
200947123103	ダ	右	1400	晴	稍重	11:50	サラ系C20組		2009-12-31	16	笠松	4			6.0	150.0	1.0	6.0	100	1.0	1.0	120	2.0	1-6	520.0	2.0	6=>1	620.0	3.0	1-3-6	2740.0	9.0	6=>1=>3	5400.0	17.0		14356278.0	14356278.0	16435278.0			3.0	230	5.0															
200947123104	ダ	右	1400	晴	稍重	12:25	サラ系C19組		2009-12-31	16	笠松	4			5.0	2500.0	3.0	5.0	150	3.0	4.0	110	1.0	4-5	1830.0	5.0	5=>4	5290.0	12.0	1-4-5	3890.0	12.0	5=>4=>1	25080.0	53.0		16735842.0	16785432.0	14685732.0			1.0	260	5.0															
200947123105	ダ	右	1400	晴	稍重	13:00	サラ系C18組		2009-12-31	16	笠松	4			5.0	310.0	2.0	5.0	100	3.0	6.0	100	1.0	5-6	150.0	1.0	5=>6	420.0	2.0	1-5-6	130.0	1.0	5=>6=>1	510.0	2.0		65182743.0	65128743.0	56182374.0			1.0	100	2.0															
200947123106	ダ	右	1400	晴	稍重	13:35	サラ系C17組		2009-12-31	16	笠松	4			1.0	200.0	1.0	1.0	100	1.0	7.0	110	2.0	1-7	320.0	1.0	1=>7	500.0	1.0	1-5-7	4700.0	16.0	1=>7=>5	7330.0	20.0		13547286.0	13574286.0	17532486.0			5.0	300	6.0															
200947123107	ダ	右	1400	曇	稍重	14:10	サラ系C16組		2009-12-31	16	笠松	4			4.0	110.0	1.0	4.0	100	2.0	7.0	160	3.0	4-7	440.0	2.0	4=>7	520.0	2.0	2-4-7	240.0	1.0	4=>7=>2	800.0	3.0		47625831.0	47625831.0	47625813.0			2.0	100	1.0															
200947123108	ダ	右	1400	雪	稍重	14:45	サラ系C15組牝馬		2009-12-31	16	笠松	4	牝		3.0	110.0	1.0	3.0	100	1.0	1.0	140	2.0	1-3	290.0	1.0	3=>1	290.0	1.0	1-3-6	330.0	1.0	3=>1=>6	850.0	3.0		6317528.0	6317528.0	3617528.0																				
200947010610	ダ	右	1600	晴	良	16:10	サラ系B2組選抜		2009-1-6	17	笠松	1			6.0	380.0	2.0	6.0	170	2.0	7.0	380	6.0	6-7	3810.0	14.0	6=>7	5600.0	20.0	2-6-7	5000.0	17.0	6=>7=>2	34500.0	101.0		67831425109.0	67843251910.0	67423810591.0			2.0	290	4.0	6-7	1060.0	3.0	6=>7	1280.0	4.0									
200947010805	ダ	右	1600	晴	良	13:05	サラ系C13組選抜		2009-1-8	17	笠松	3			2.0	130.0	1.0	2.0	120	1.0	7.0	210	4.0	2-7	610.0	3.0	2=>7	930.0	3.0	2-3-7	3330.0	9.0	2=>7=>3	5340.0	16.0		179258346.0	172593846.0	712539846.0			3.0	290	5.0	2-7	670.0	3.0	2=>7	780.0	3.0									
200947010806	ダ	右	1400	晴	良	13:40	サラ系3歳2組選抜		2009-1-8	17	笠松	3			3.0	260.0	2.0	3.0	170	2.0	6.0	460	4.0	3-6	1770.0	8.0	3=>6	2280.0	11.0	3-5-6	3020.0	13.0	3=>6=>5	18870.0	66.0		4563127	5,(4,6),3,2,1,7	5631247																				
200947010807	ダ	右	1600	晴	良	14:15	サラ系A4・B3組選		2009-1-8	17	笠松	3			3.0	230.0	1.0	3.0	100	2.0	7.0	100	1.0	3-7	210.0	1.0	3=>7	570.0	2.0	1-3-7	220.0	1.0	3=>7=>1	960.0	2.0		79134210685	73914210685	(7,3),1,(2,4),10,9,6,5,8			1.0	130	3.0	3-7	210.0	1.0	3=>7	550.0	3.0									
200947010808	ダ	右	1400	晴	良	14:50	若菜特別〔サムライハ 		2009-1-8	17	笠松	3			1.0	360.0	2.0	1.0	180	2.0	7.0	180	2.0	1-7	510.0	3.0	1=>7	1160.0	6.0	1-6-7	1950.0	7.0	1=>7=>6	10160.0	37.0		3451762.0	3415762.0	3754162.0																				
200947011101	ダ	右	800	曇	良	11:00	サラ系3歳10組		2009-1-11	17	笠松	5			9.0	420.0	2.0	9.0	100	1.0	8.0	150	4.0	8-9	1640.0	6.0	9=>8	1500.0	8.0	7-8-9	630.0	2.0	9=>8=>7	3650.0	14.0				879264513.0			7.0	120	2.0	8-8	990.0	4.0	8=>8	1320.0	7.0									
200947011102	ダ	右	1400	曇	良	11:30	サラ系3歳9組		2009-1-11	17	笠松	5			2.0	230.0	2.0	2.0	190	3.0	8.0	170	2.0	2-8	260.0	1.0	2=>8	630.0	2.0	2-6-8	440.0	1.0	2=>8=>6	1940.0	3.0		2,8,6,1,9,3,7,5-4	281693574	2,(1,8),6,3,9,7,4,5			6.0	240	4.0	2-8	290.0	1.0	2=>8	620.0	3.0									
200947011103	ダ	右	1400	曇	良	12:00	サラ系3歳8組		2009-1-11	17	笠松	5			6.0	330.0	2.0	6.0	130	2.0	8.0	180	5.0	6-8	2190.0	5.0	6=>8	3220.0	9.0	4-6-8	500.0	1.0	6=>8=>4	5920.0	20.0		685432791.0	684532971.0	684235917.0			4.0	100	1.0	6-8	1610.0	5.0	6=>8	4740.0	12.0									
