	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201148033110	ダ	右	1600	晴	良	15:20	サラB8組		2011-3-31	28	名古屋	4	(定量)		4.0	260.0	2.0	4.0	130.0	2.0	7.0	100	1.0	4-7	250.0	1.0	4=>7	590.0	3.0	4-6-7	530.0	2.0	4=>7=>6	1550.0	5.0		457693812.0	457639821.0	476539281.0			6.0	130	4.0	4-7	230.0	1.0	4=>7	610.0	3.0									
201148033111	ダ	右	1600	晴	良	15:55	サラA4組		2011-3-31	28	名古屋	4	(定量)		3.0	110.0	1.0	3.0	100.0	1.0	2.0	220	4.0	2-3	740.0	3.0	3=>2	1020.0	5.0	1-2-3	1610.0	6.0	3=>2=>1	3260.0	10.0		2731961011458.0	2731961041158.0	2371910648511.0			1.0	220	3.0	2-3	810.0	4.0	3=>2	1090.0	4.0									
201148033112	ダ	右	1400	晴	良	16:30	座禅草特別 		2011-3-31	28	名古屋	4	(定量)		4.0	250.0	2.0	4.0	130.0	2.0	8.0	320	7.0	4-8	7270.0	13.0	4=>8	7170.0	16.0	4-8-12	2050.0	6.0	4=>8=>12	22850.0	43.0		411810912217356.0	411108912213756.0	410812911213576.0			12.0	110	1.0	4-6	3300.0	9.0	4=>6	5340.0	12.0									
201148041101	ダ	右	800	晴	良	10:50	サラC24組		2011-4-11	1	名古屋	1	(定量)		3.0	270.0	2.0	3.0	140.0	3.0	1.0	790	8.0	1-3	11620.0	17.0	3=>1	13550.0	23.0	1-3-8	2460.0	8.0	3=>1=>8	37550.0	66.0				381672945.0			8.0	100	1.0	1-3	11420.0	17.0	3=>1	21100.0	28.0									
201148041102	ダ	右	1400	晴	良	11:20	サラC23組		2011-4-11	1	名古屋	1	(定量)		3.0	160.0	1.0	3.0	100.0	1.0	7.0	160	4.0	3-7	1310.0	5.0	3=>7	1720.0	7.0	2-3-7	780.0	4.0	3=>7=>2	5100.0	17.0		(3,7),4,2,9,8,1,6,5	(3,7),(2,4),9,8,1,6,5	(3,7),(2,4),9,8,1,6,5			2.0	130	2.0	3-7	990.0	5.0	3=>7	1720.0	8.0									
201148041103	ダ	右	1400	晴	良	11:50	優騎くん3歳のお誕生		2011-4-11	1	名古屋	1	(定量)		9.0	780.0	3.0	9.0	160.0	3.0	6.0	110	1.0	6-9	730.0	3.0	9=>6	2250.0	8.0	1-6-9	5540.0	13.0	9=>6=>1	21610.0	54.0		691278354.0	692187543.0	691287453.0			1.0	440	6.0	6-8	540.0	3.0	8=>6	1870.0	7.0									
201148041104	ダ	右	1400	晴	良	12:20	サラC21組		2011-4-11	1	名古屋	1	(定量)		5.0	660.0	3.0	5.0	160.0	4.0	1.0	110	1.0	1-5	910.0	3.0	5=>1	1950.0	8.0	1-3-5	1860.0	6.0	5=>1=>3	10100.0	30.0		169352487	1,6,9,3,5,2,8-4,7	1,3,9,5,6,2,8,4-7			3.0	150	3.0	1-5	800.0	3.0	5=>1	2220.0	9.0									
201148041105	ダ	右	1300	晴	良	12:50	サラC20組		2011-4-11	1	名古屋	1	(定量)		2.0	310.0	2.0	2.0	130.0	3.0	8.0	120	1.0	2-8	690.0	3.0	2=>8	1800.0	11.0	2-3-8	1330.0	5.0	2=>8=>3	6560.0	27.0		28101394675.0	28101347695.0	28314106759.0			3.0	140	4.0	2-7	600.0	3.0	2=>7	1610.0	9.0									
201148041106	ダ	右	1400	晴	良	13:20	ジョッキー!丸山真一		2011-4-11	1	名古屋	1	(定量)		4.0	140.0	1.0	4.0	100.0	1.0	3.0	150	2.0	3-4	320.0	1.0	4=>3	540.0	1.0	3-4-8	840.0	2.0	4=>3=>8	2080.0	3.0		38549101672	38549101672	3,8,5,4,9,10,1,6-7,2			8.0	190	6.0	3-4	310.0	1.0	4=>3	480.0	1.0									
201148041107	ダ	右	1400	晴	良	13:50	千聖&あゆ幸せな1年		2011-4-11	1	名古屋	1	(定量)		6.0	490.0	3.0	6.0	130.0	3.0	1.0	100	1.0	1-6	300.0	1.0	6=>1	740.0	3.0	1-3-6	280.0	1.0	6=>1=>3	1860.0	6.0		1,3,9,2,6,7,8,4-5,10	1,3,6,2,7,9,8,4-5,10	1,3,6,2,7,9,8,4-10,5			3.0	120	2.0	1-6	280.0	1.0	6=>1	800.0	3.0									
201148041108	ダ	右	1400	晴	良	14:25	うぐいす特別 		2011-4-11	1	名古屋	1	(定量)		10.0	140.0	1.0	10.0	100.0	1.0	7.0	130	3.0	7-10	300.0	2.0	10=>7	380.0	1.0	7-8-10	220.0	1.0	10=>7=>8	720.0	1.0		10859716432.0	10859716432.0	10857916432.0			8.0	130	2.0	7-8	140.0	1.0	8=>7	210.0	1.0									
201148041109	ダ	右	1400	晴	良	15:00	がんばれ東日本		2011-4-11	1	名古屋	1	(定量)		7.0	550.0	2.0	7.0	140.0	2.0	1.0	110	1.0	1-7	450.0	2.0	7=>1	1250.0	5.0	1-7-10	1230.0	6.0	7=>1=>10	8460.0	25.0		1,6,8,10,2,9,4,7-5,3	1,8,6,10,2,7,9,4-5,3	1,8,7,10,2,9,4,6-5,3			10.0	220	5.0	1-7	340.0	2.0	7=>1	1450.0	6.0									
201148041110	ダ	右	1600	晴	良	15:35	卯月特別 		2011-4-11	1	名古屋	1	(定量)		10.0	130.0	1.0	10.0	100.0	1.0	7.0	120	3.0	7-10	300.0	2.0	10=>7	340.0	1.0	2-7-10	1340.0	4.0	10=>7=>2	2950.0	9.0		73101692584.0	73110962845.0	71013962485.0			2.0	220	5.0	7-8	260.0	1.0	8=>7	370.0	2.0									
201148041111	ダ	右	1800	晴	良	16:10	おとめ座特別 		2011-4-11	1	名古屋	1	(定量)		3.0	220.0	1.0	3.0	130.0	1.0	12.0	300	5.0	3-12	2080.0	8.0	3=>12	2460.0	10.0	1-3-12	16620.0	43.0	3=>12=>1	78760.0	183.0		371012811126459.0	371012111862459.0	310127181162459.0			1.0	480	8.0	3-8	710.0	3.0	3=>8	900.0	1.0									
201148041301	ダ	右	1400	晴	良	10:50	サラ3歳3組		2011-4-13	1	名古屋	2	(定量)		3.0	110.0	1.0	3.0	110.0	1.0	1.0	160	4.0	1-3	260.0	1.0	3=>1	470.0	1.0	1-3-7	560.0	1.0	3=>1=>7	1270.0	1.0		1,4,6,9-3,5,7,2,8	136457982	136457982			7.0	270	6.0	1-3	300.0	1.0	3=>1	210.0	1.0									
201148041302	ダ	右	800	晴	良	11:20	サラC17組		2011-4-13	1	名古屋	2	(定量)		1.0	610.0	2.0	1.0	110.0	2.0	9.0	100	1.0	1-9	440.0	2.0	1=>9	1630.0	6.0	1-3-9	520.0	1.0	1=>9=>3	4720.0	14.0				192346875.0			3.0	130	3.0	1-8	260.0	1.0	1=>8	1160.0	5.0									
201148041303	ダ	右	1400	晴	良	11:50	サラC16組		2011-4-13	1	名古屋	2	(定量)		9.0	150.0	1.0	9.0	100.0	1.0	3.0	110	2.0	3-9	210.0	2.0	9=>3	270.0	2.0	3-5-9	1360.0	5.0	9=>3=>5	2930.0	8.0		953617248	953176248	9,3,5,1,7-6,2,4,8			5.0	320	5.0	3-8	120.0	1.0	8=>3	470.0	2.0									
201148041304	ダ	右	1300	晴	良	12:20	サラC15組		2011-4-13	1	名古屋	2	(定量)		1.0	180.0	1.0	1.0	140.0	2.0	2.0	200	4.0	1-2	290.0	1.0	1=>2	450.0	2.0	1-2-4	1890.0	6.0	1=>2=>4	3910.0	15.0		261934578	(1,2,6),3,9,4,5,7,8	(1,2),6,3,4,5,9,8,7			4.0	680	7.0	1-2	260.0	2.0	1=>2	510.0	2.0									
201148041305	ダ	右	1400	晴	良	12:50	サラC14組		2011-4-13	1	名古屋	2	(定量)		8.0	2070.0	5.0	8.0	210.0	4.0	4.0	260	6.0	4-8	4540.0	13.0	8=>4	9770.0	29.0	4-8-9	3360.0	15.0	8=>4=>9	38290.0	106.0		48912673105.0	48912763105.0	48971263105.0			9.0	170	3.0	4-7	1790.0	9.0	7=>4	4520.0	15.0									
201148041306	ダ	右	1400	晴	良	13:20	尚之末永くお幸せにネ		2011-4-13	1	名古屋	2	(定量)		2.0	100.0	1.0	2.0	100.0	1.0	9.0	140	3.0	2-9	370.0	2.0	2=>9	440.0	3.0	2-5-9	1970.0	4.0	2=>9=>5	3570.0	10.0		2910586473.0	2910586473.0	2910586473.0			5.0	380	6.0	2-8	140.0	1.0	2=>8	130.0	1.0									
201148041307	ダ	右	1400	晴	良	13:50	サラB5組		2011-4-13	1	名古屋	2	(定量)		8.0	140.0	1.0	8.0	120.0	2.0	4.0	120	1.0	4-8	290.0	1.0	8=>4	460.0	1.0	4-6-8	1780.0	4.0	8=>4=>6	6940.0	19.0		71839621054.0	71831096425.0	78110463295.0			6.0	270	7.0	4-7	380.0	1.0	7=>4	610.0	1.0									
201148041308	ダ	右	1400	晴	良	14:20	名古屋CCチェリー賞 		2011-4-13	1	名古屋	2	(定量)		8.0	130.0	1.0	8.0	100.0	1.0	4.0	140	3.0	4-8	920.0	5.0	8=>4	1350.0	6.0	4-8-10	770.0	4.0	8=>4=>10	2780.0	9.0		61084713295.0	61087432195.0	61084732195.0			10.0	150	4.0	4-7	870.0	5.0	7=>4	590.0	3.0									
201148041309	ダ	右	1600	晴	良	14:50	サラB4組		2011-4-13	1	名古屋	2	(定量)		4.0	140.0	1.0	4.0	100.0	1.0	8.0	130	2.0	4-8	180.0	1.0	4=>8	380.0	2.0	1-4-8	1210.0	3.0	4=>8=>1	3790.0	12.0		48195726310.0	48195726310.0	48195276310.0			1.0	400	9.0	4-7	180.0	1.0	4=>7	370.0	1.0									
201148041310	ダ	右	1400	晴	良	15:20	名古屋CCジュピター 		2011-4-13	1	名古屋	2	(定量)		2.0	220.0	1.0	2.0	140.0	1.0	3.0	160	3.0	2-3	310.0	1.0	2=>3	620.0	1.0	2-3-4	820.0	2.0	2=>3=>4	2250.0	1.0		13981024765.0	13927810456.0	13297481056.0			4.0	180	4.0	2-3	340.0	1.0	2=>3	820.0	1.0									
201148041501	ダ	右	800	晴	良	10:50	サラ3歳9組		2011-4-15	1	名古屋	4	(定量)		7.0	5620.0	6.0	7.0	560.0	6.0	2.0	140	3.0	2-7	54290.0	28.0	7=>2	76420.0	46.0	1-2-7	9690.0	19.0	7=>2=>1	115430.0	125.0				725134986.0			1.0	120	1.0	2-7	14820.0	18.0	7=>2	27160.0	32.0									
201148041502	ダ	右	1400	晴	良	11:20	サラ3歳8組		2011-4-15	1	名古屋	4	(定量)		4.0	120.0	1.0	4.0	100.0	1.0	8.0	400	6.0	4-8	540.0	4.0	4=>8	750.0	4.0	2-4-8	1070.0	6.0	4=>8=>2	2240.0	8.0		486293157.0	482639157.0	482639157.0			2.0	260	4.0	4-8	330.0	1.0	4=>8	600.0	3.0									
201148041503	ダ	右	1300	晴	良	11:50	サラC7組		2011-4-15	1	名古屋	4	(定量)		8.0	110.0	1.0	8.0	100.0	1.0	1.0	230	4.0	1-8	480.0	2.0	8=>1	550.0	2.0	1-4-8	1700.0	6.0	8=>1=>4	2830.0	9.0		187359462	187354692	(1,8),3,7,5,4,9,6,2			4.0	430	5.0	1-8	770.0	3.0	8=>1	610.0	2.0									
201148041504	ダ	右	1400	晴	良	12:20	サラC6組		2011-4-15	1	名古屋	4	(定量)		8.0	100.0	1.0	8.0	100.0	1.0	5.0	110	3.0	5-8	220.0	2.0	8=>5	220.0	1.0	5-6-8	170.0	1.0	8=>5=>6	290.0	1.0		586413279.0	584613927.0	856413927.0			6.0	100	2.0	5-8	170.0	1.0	8=>5	180.0	1.0									
201148041505	ダ	右	1400	晴	良	12:50	サラ3歳7組		2011-4-15	1	名古屋	4	(定量)		6.0	250.0	1.0	6.0	100.0	1.0	1.0	140	4.0	1-6	640.0	2.0	6=>1	1230.0	4.0	1-6-7	550.0	1.0	6=>1=>7	2520.0	3.0		69110475238.0	61793410285.0	61739410285.0			7.0	120	2.0	1-6	940.0	5.0	6=>1	1640.0	8.0									
201148041506	ダ	右	1400	晴	良	13:20	サラC5組		2011-4-15	1	名古屋	4	(定量)		6.0	100.0	1.0	6.0	110.0	1.0	7.0	440	6.0	6-7	1220.0	4.0	6=>7	1820.0	6.0	6-7-8	11570.0	17.0	6=>7=>8	23560.0	37.0		56789413102.0	56789131042.0	65781931042.0			8.0	620	7.0	6-7	1010.0	3.0	6=>7	870.0	3.0									
201148041507	ダ	右	1400	曇	良	13:50	サラC4組		2011-4-15	1	名古屋	4	(定量)		4.0	210.0	1.0	4.0	120.0	2.0	7.0	100	1.0	4-7	310.0	1.0	4=>7	670.0	1.0	4-5-7	500.0	1.0	4=>7=>5	1820.0	2.0		4,7,3,1,5-9,6,2,10,8	4,7,3,5,1-9,6,2,10,8	4,7,5,3,1-2,6,10,8,9			5.0	160	3.0	4-7	280.0	1.0	4=>7	760.0	2.0									
201148041508	ダ	右	1400	曇	良	14:20	サラC3組		2011-4-15	1	名古屋	4	(定量)		8.0	120.0	1.0	8.0	100.0	1.0	3.0	550	8.0	3-8	3000.0	5.0	8=>3	2210.0	7.0	1-3-8	2480.0	7.0	8=>3=>1	12030.0	27.0		13829456710.0	13894256710.0	13829547610.0			1.0	140	3.0	3-7	1890.0	5.0	7=>3	5280.0	11.0									
201148041509	ダ	右	1400	雨	良	14:50	サラC2組		2011-4-15	1	名古屋	4	(定量)		8.0	240.0	1.0	8.0	120.0	1.0	4.0	200	6.0	4-8	1440.0	5.0	8=>4	1730.0	5.0	3-4-8	690.0	2.0	8=>4=>3	8100.0	25.0		87945231106.0	87942315106.0	84397215106.0			3.0	120	2.0	4-7	680.0	2.0	7=>4	1300.0	5.0									
201148041510	ダ	右	1400	雨	良	15:20	芝桜賞		2011-4-15	1	名古屋	4	(定量)		1.0	110.0	1.0	1.0	100.0	1.0	3.0	100	2.0	1-3	190.0	1.0	1=>3	230.0	1.0	1-3-6	270.0	1.0	1=>3=>6	480.0	1.0		1,2,3,7,6,11,8,9,4,5-10	1,3,2,6,11,7,8,9,4,5-10	1326117894510			6.0	150	3.0	1-3	250.0	2.0	1=>3	190.0	1.0									
201148041511	ダ	右	1600	雨	良	15:55	たんぽぽ特別 		2011-4-15	1	名古屋	4	(定量)		5.0	2080.0	5.0	5.0	680.0	9.0	4.0	140	2.0	4-5	2760.0	11.0	5=>4	11370.0	27.0	4-5-12	2140.0	7.0	5=>4=>12	32150.0	89.0		458123291171016.0	581243271191016.0	548123271110916.0			12.0	120	1.0	4-5	3590.0	10.0	5=>4	10490.0	28.0									
201148041801	ダ	右	1300	曇	良	10:50	サラC24組		2011-4-18	2	名古屋	1	(定量)		6.0	490.0	3.0	6.0	190.0	2.0	3.0	320	3.0	3-6	990.0	4.0	6=>3	3310.0	12.0	3-6-8	6270.0	20.0	6=>3=>8	29600.0	81.0		3,5,8,1,9,6,7,4-2	3,5,6,1,8,7,4,9-2	368514792			8.0	760	7.0	3-6	1440.0	5.0	6=>3	2680.0	13.0									
201148041802	ダ	右	1400	曇	良	11:20	サラC23組		2011-4-18	2	名古屋	1	(定量)		8.0	120.0	1.0	8.0	100.0	2.0	4.0	170	5.0	4-8	580.0	4.0	8=>4	1060.0	4.0	1-4-8	780.0	2.0	8=>4=>1	2380.0	10.0		814765239	8,1,4,7-6,5,2,3,9	8,1,4,7-6,5,2,3,9			1.0	100	1.0	4-8	980.0	5.0	8=>4	820.0	5.0									
201148041803	ダ	右	1400	曇	良	11:50	サラC22組		2011-4-18	2	名古屋	1	(定量)		2.0	1080.0	3.0	2.0	480.0	4.0	6.0	750	6.0	2-6	26520.0	23.0	2=>6	91860.0	43.0	1-2-6	386610.0	79.0	2=>6=>1	4081660.0	399.0		6,2,1-4,8	62148	6,2,1-4,8			1.0	3,420	9.0	2-6	41110.0	23.0	2=>6	139040.0	36.0									
201148041804	ダ	右	1400	曇	良	12:20	サラC21組		2011-4-18	2	名古屋	1	(定量)		8.0	510.0	3.0	8.0	130.0	3.0	6.0	100	1.0	6-8	290.0	1.0	8=>6	840.0	3.0	5-6-8	4750.0	12.0	8=>6=>5	21770.0	51.0		469382751.0	468392751.0	468397251.0			5.0	800	9.0	6-8	230.0	1.0	8=>6	850.0	4.0									
201148041805	ダ	右	800	曇	良	12:50	祝・奥山強さん退職お		2011-4-18	2	名古屋	1	(定量)		1.0	180.0	1.0	1.0	130.0	2.0	8.0	210	6.0	1-8	1300.0	6.0	1=>8	1820.0	9.0	1-8-9	1620.0	8.0	1=>8=>9	6920.0	30.0				19871042563.0			9.0	130	1.0	1-7	700.0	3.0	1=>7	680.0	5.0									
201148041806	ダ	右	1400	曇	良	13:20	サラC19組		2011-4-18	2	名古屋	1	(定量)		8.0	110.0	1.0	8.0	100.0	1.0	1.0	150	3.0	1-8	400.0	2.0	8=>1	530.0	2.0	1-3-8	1050.0	4.0	8=>1=>3	1660.0	6.0		28714310596	83217459106	8,3,2,1,7-5,4,9,10,6			3.0	180	4.0	1-7	420.0	2.0	7=>1	650.0	2.0									
201148041807	ダ	右	1400	曇	良	13:55	がんばれ東日本		2011-4-18	2	名古屋	1	(定量)		2.0	1920.0	7.0	2.0	280.0	6.0	3.0	160	2.0	2-3	3480.0	16.0	2=>3	6730.0	33.0	2-3-8	5060.0	23.0	2=>3=>8	45330.0	153.0		37105128496	3,7,10,8,5,2,1,4-9-6	37810251496			8.0	200	5.0	2-3	4440.0	14.0	2=>3	11220.0	27.0									
201148042001	ダ	右	1400	晴	重	10:50	サラ3歳4組		2011-4-20	2	名古屋	2	(定量)		2.0	200.0	1.0	2.0	110.0	1.0	1.0	180	3.0	1-2	610.0	2.0	2=>1	930.0	3.0	1-2-5	1560.0	4.0	2=>1=>5	3000.0	9.0		2,7,8,1,5,4,6,3-9	2,7,5,1,8-6,3,4-9	251876349			5.0	180	4.0	1-2	710.0	2.0	2=>1	750.0	3.0									
201148042002	ダ	右	1400	晴	重	11:20	サラ3歳3組		2011-4-20	2	名古屋	2	(定量)		1.0	230.0	2.0	1.0	130.0	2.0	5.0	150	3.0	1-5	770.0	3.0	1=>5	2100.0	7.0	1-5-6	2100.0	6.0	1=>5=>6	5960.0	21.0		4,7,5,9,3-6,2,1,8	459176328	159643278			6.0	170	4.0	1-5	1510.0	5.0	1=>5	1980.0	7.0									
201148042003	ダ	右	1400	晴	重	11:50	サラC17組		2011-4-20	2	名古屋	2	(定量)		5.0	100.0	1.0	5.0	120.0	1.0	2.0	300	6.0	2-5	500.0	4.0	5=>2	390.0	3.0	2-5-8	1180.0	6.0	5=>2=>8	1490.0	11.0		251389674	2,5,8,1,3-6,9,7-4	2,5,8,1,3,6,7,9-4			8.0	290	5.0	2-5	500.0	4.0	5=>2	420.0	3.0									
201148042004	ダ	右	1300	晴	重	12:20	サラC16組		2011-4-20	2	名古屋	2	(定量)		2.0	1630.0	6.0	2.0	100.0	1.0	3.0	160	4.0	2-3	5960.0	15.0	2=>3	20220.0	32.0	2-3-9	10170.0	20.0	2=>3=>9	76760.0	135.0		235184697	2,3,5,1,8,4,9,6-7	231598467			9.0	180	5.0	2-3	5650.0	12.0	2=>3	18010.0	23.0									
201148042005	ダ	右	1400	晴	重	12:50	サラC15組		2011-4-20	2	名古屋	2	(定量)		1.0	230.0	2.0	1.0	110.0	1.0	8.0	190	3.0	1-8	1090.0	3.0	1=>8	1810.0	5.0	1-2-8	22820.0	22.0	1=>8=>2	150830.0	97.0		14823691057.0	18243691057.0	18234691075.0			2.0	1,090	9.0	1-7	720.0	2.0	1=>7	1740.0	4.0									
201148042006	ダ	右	800	晴	重	13:20	サラC14組		2011-4-20	2	名古屋	2	(定量)		1.0	210.0	2.0	1.0	110.0	2.0	4.0	100	1.0	1-4	210.0	1.0	1=>4	470.0	2.0	1-4-5	310.0	1.0	1=>4=>5	1160.0	3.0				14578921063.0			5.0	150	3.0	1-4	190.0	1.0	1=>4	540.0	2.0									
201148042007	ダ	右	1400	晴	重	13:50	佐賀から嫁いで1周年		2011-4-20	2	名古屋	2	(定量)		9.0	310.0	2.0	9.0	140.0	1.0	10.0	150	3.0	9-10	290.0	1.0	9=>10	590.0	2.0	4-9-10	900.0	3.0	9=>10=>4	2680.0	9.0		51093481762.0	51094318762.0	59104381762.0			4.0	290	6.0	8-8	240.0	1.0	8=>8	280.0	1.0									
201148042008	ダ	右	1400	晴	重	14:25	愛ちゃんありがとう		2011-4-20	2	名古屋	2	(定量)		1.0	230.0	2.0	1.0	110.0	2.0	10.0	120	3.0	1-10	1240.0	4.0	1=>10	1470.0	4.0	1-7-10	150.0	1.0	1=>10=>7	3480.0	9.0		4,7,8,1,2,10-3,6,9,5	4,7,8,1,10,2-3,6,9,5	4,7,8,1,10,2-3,6,9,5			7.0	100	1.0	1-8	1160.0	3.0	1=>8	2050.0	5.0									
201148042201	ダ	右	1400	曇	稍重	10:50	サラ3歳10組		2011-4-22	2	名古屋	4	(定量)		4.0	170.0	1.0	4.0	100.0	1.0	1.0	120	3.0	1-4	260.0	1.0	4=>1	600.0	1.0	1-4-5	470.0	1.0	4=>1=>5	1310.0	1.0		168459723.0	168452793.0	146852379.0			5.0	120	2.0	1-4	290.0	1.0	4=>1	560.0	1.0									
201148042202	ダ	右	1400	曇	稍重	11:20	サラ3歳9組		2011-4-22	2	名古屋	4	(定量)		5.0	180.0	1.0	5.0	110.0	1.0	9.0	120	3.0	5-9	250.0	1.0	5=>9	540.0	2.0	1-5-9	260.0	1.0	5=>9=>1	980.0	2.0		569174328.0	591647328.0	591647328.0			1.0	120	2.0	5-8	340.0	2.0	5=>8	660.0	1.0									
201148042203	ダ	右	1400	曇	稍重	11:50	サラC6組		2011-4-22	2	名古屋	4	(定量)		2.0	100.0	1.0	2.0	100.0	1.0	7.0	180	3.0	2-7	400.0	2.0	2=>7	440.0	2.0	2-7-9	2330.0	7.0	2=>7=>9	4270.0	12.0		759823614.0	795826314.0	792586314.0			9.0	220	4.0	2-7	510.0	2.0	2=>7	450.0	2.0									
201148042204	ダ	右	1300	曇	稍重	12:20	サラC5組		2011-4-22	2	名古屋	4	(定量)		4.0	130.0	1.0	4.0	110.0	1.0	3.0	160	3.0	3-4	190.0	1.0	4=>3	250.0	1.0	1-3-4	960.0	4.0	4=>3=>1	2540.0	9.0		491823765.0	493182765.0	439182675.0			1.0	380	7.0	3-4	180.0	1.0	4=>3	180.0	1.0									
201148042205	ダ	右	1400	雨	稍重	12:50	サラ3歳8組		2011-4-22	2	名古屋	4	(定量)		7.0	140.0	1.0	7.0	100.0	1.0	10.0	190	5.0	7-10	490.0	2.0	7=>10	540.0	2.0	5-7-10	1010.0	4.0	7=>10=>5	2380.0	7.0		71081253649.0	71058123469.0	71058123469.0			5.0	160	2.0	7-8	360.0	2.0	7=>8	450.0	2.0									
201148042206	ダ	右	1400	雨	稍重	13:20	丹羽登喜子誕生日記念		2011-4-22	2	名古屋	4	(定量)		7.0	100.0	1.0	7.0	100.0	1.0	9.0	130	3.0	7-9	250.0	1.0	7=>9	310.0	2.0	5-7-9	630.0	4.0	7=>9=>5	1120.0	3.0		79534810612	79534810612	7,9,5,3-4,8,10,6,1,2			5.0	190	5.0	7-8	150.0	1.0	7=>8	170.0	1.0									
201148042207	ダ	右	1400	曇	稍重	13:50	サラC3組		2011-4-22	2	名古屋	4	(定量)		7.0	130.0	1.0	7.0	100.0	2.0	10.0	100	1.0	7-10	150.0	1.0	7=>10	250.0	1.0	7-9-10	270.0	1.0	7=>10=>9	660.0	1.0		71093158642.0	71093158624.0	71093152864.0			9.0	120	3.0	7-8	150.0	1.0	7=>8	240.0	1.0									
201148042208	ダ	右	1400	曇	稍重	14:20	谷穂希くん1歳誕生日		2011-4-22	2	名古屋	4	(定量)		4.0	100.0	1.0	4.0	110.0	1.0	7.0	130	2.0	4-7	270.0	1.0	4=>7	310.0	1.0	4-5-7	650.0	2.0	4=>7=>5	1160.0	1.0		71041586239.0	74105186239.0	74510816239.0			5.0	150	3.0	4-7	200.0	1.0	4=>7	240.0	1.0									
201148042209	ダ	右	1600	曇	稍重	14:50	サラB7組		2011-4-22	2	名古屋	4	(定量)		6.0	120.0	1.0	6.0	100.0	2.0	2.0	100	1.0	2-6	180.0	1.0	6=>2	190.0	1.0	1-2-6	450.0	3.0	6=>2=>1	680.0	1.0		62591841073.0	62591104873.0	62519104873.0			1.0	160	3.0	2-6	160.0	1.0	6=>2	160.0	1.0									
201148042210	ダ	右	1400	曇	稍重	15:25	サラB6組		2011-4-22	2	名古屋	4	(定量)		5.0	100.0	1.0	5.0	100.0	1.0	9.0	100	2.0	5-9	120.0	1.0	5=>9	150.0	1.0	2-5-9	560.0	2.0	5=>9=>2	760.0	2.0		59102671834.0	59102671834.0	59261017384.0			2.0	150	4.0	5-8	150.0	1.0	5=>8	150.0	1.0									
201148050201	ダ	右	1400	晴	重	10:50	サラ3歳3組		2011-5-2	3	名古屋	1	(定量)		1.0	260.0	2.0	1.0	100.0	2.0	3.0	100	1.0	1-3	200.0	1.0	1=>3	360.0	1.0	1-3-5	420.0	2.0	1=>3=>5	1250.0	4.0		58713624.0	58173642.0	51384672.0			5.0	150	4.0															
201148050202	ダ	右	1400	晴	重	11:20	サラ3歳2組		2011-5-2	3	名古屋	1	(定量)		3.0	170.0	1.0	3.0	120.0	2.0	8.0	130	3.0	3-8	460.0	2.0	3=>8	690.0	3.0	2-3-8	1930.0	5.0	3=>8=>2	3870.0	13.0		83642571.0	83467251.0	83624751.0			2.0	220	4.0															
201148050203	ダ	右	1300	晴	重	11:50	サラC27組		2011-5-2	3	名古屋	1	(定量)		8.0	430.0	2.0	8.0	210.0	4.0	9.0	200	3.0	8-9	1320.0	5.0	8=>9	1710.0	8.0	5-8-9	2030.0	8.0	8=>9=>5	7620.0	27.0		859274136	8,5,2,9,7-1,4,3-6	895213746			5.0	180	2.0	8-8	790.0	4.0	8=>8	930.0	4.0									
201148050204	ダ	右	1400	晴	重	12:20	祝!芳則・智子ウエデ		2011-5-2	3	名古屋	1	(定量)		6.0	320.0	2.0	6.0	130.0	3.0	5.0	100	1.0	5-6	280.0	1.0	6=>5	850.0	3.0	1-5-6	2240.0	7.0	6=>5=>1	8200.0	27.0		6,5,9-7-1,4,8,2,3	6,5,9,7-1-4,8,2,3	6,5,7,9,1-8,4,2-3			1.0	280	6.0	5-6	260.0	1.0	6=>5	830.0	3.0									
201148050205	ダ	右	1400	晴	重	12:50	サラC25組		2011-5-2	3	名古屋	1	(定量)		2.0	240.0	1.0	2.0	130.0	1.0	4.0	150	2.0	2-4	700.0	3.0	2=>4	1340.0	4.0	2-4-8	2030.0	8.0	2=>4=>8	7120.0	21.0		27456318109.0	27645138109.0	27645181039.0			8.0	240	5.0	2-4	1010.0	4.0	2=>4	1480.0	4.0									
201148050206	ダ	右	800	晴	重	13:20	サラC24組		2011-5-2	3	名古屋	1	(定量)		1.0	190.0	1.0	1.0	100.0	1.0	3.0	120	2.0	1-3	460.0	2.0	1=>3	620.0	2.0	1-3-7	290.0	1.0	1=>3=>7	1620.0	2.0				1-7,9,3,2,10,5,6,4,8			7.0	130	3.0	1-3	350.0	2.0	1=>3	830.0	3.0									
