	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201048012704	ダ	右	800	晴	良	12:20	サラC18組		2010-1-27	22	名古屋	3	(定量)		2	3930	6	2	1,090	8	4	110	1	1.0	160	3.0	2-4	19220.0	15.0	2-4	8800	12	2=>4	65810.0	31.0	2=>4	29140	29.0	1-2-4	5110	12.0	2=>4=>1	121350	106.0				24719536810.0		
201048012705	ダ	右	1400	晴	良	12:50	サラC17組		2010-1-27	22	名古屋	3	(定量)		6	110	1	6	100	1	7	100	2	3.0	150	4.0	6-7	120.0	1.0	6-7	150	1	6=>7	140.0	1.0	6=>7	210	1.0	3-6-7	240	1.0	6=>7=>3	550	2.0		78364510291.0	78634105291.0	76834510291.0		
201048012801	ダ	右	1400	雨	重	10:50	サラ3歳7組		2010-1-28	22	名古屋	4	(定量)		2	300	2	2	150	3	1	230	5	6.0	140	2.0	1-2	1650.0	8.0	1-2	1750	8	2=>1	1470.0	7.0	2=>1	2940	15.0	1-2-6	1630	7.0	2=>1=>6	7490	32.0		24167958103.0	24619758103.0	24167951083.0		
201048012802	ダ	右	1400	雨	重	11:20	サラ3歳6組		2010-1-28	22	名古屋	4	(定量)		2	180	1	2	140	3	10	100	1	4.0	150	4.0	2-8	350.0	2.0	2-10	340	2	2=>8	690.0	3.0	2=>10	670	2.0	2-4-10	4230	11.0	2=>10=>4	5290	15.0		21043817956.0	21043879156.0	21034789516.0		
201048012803	ダ	右	800	雨	重	11:50	サラC13組		2010-1-28	22	名古屋	4	(定量)		10	390	2	10	100	2	3	100	1	9.0	120	3.0	3-8	130.0	1.0	3-10	160	1	8=>3	390.0	2.0	10=>3	480	2.0	3-9-10	170	1.0	10=>3=>9	1250	4.0				34109526187.0		
201048012804	ダ	右	1400	雨	重	12:20	サラC12組		2010-1-28	22	名古屋	4	(定量)		9	180	1	9	100	3	3	100	2	6.0	100	1.0	3-8	340.0	3.0	3-9	450	3	8=>3	970.0	5.0	9=>3	700	3.0	3-6-9	110	1.0	9=>3=>6	850	3.0		69372184510.0	69317285410.0	69321785410.0		
201048012805	ダ	右	1300	雨	重	12:50	サラC11組		2010-1-28	22	名古屋	4	(定量)		9	1740	5	9	190	5	7	100	1	1.0	120	2.0	7-8	530.0	3.0	7-9	1250	5	8=>7	2520.0	9.0	9=>7	5190	14.0	1-7-9	2110	9.0	9=>7=>1	31780	79.0		91018475623	9,10,1,(8,7),4,5,6,3,2	91017845623.0		
201048012901	ダ	右	800	晴	稍重	10:50	サラ3歳8組		2010-1-29	22	名古屋	5	(定量)		7	180	1	7	130	3	9	120	1	6.0	150	4.0	7-8	240.0	1.0	7-9	240	1	7=>8	450.0	1.0	7=>9	580	2.0	6-7-9	480	2.0	7=>9=>6	1620	4.0				76985121034.0		
201048012902	ダ	右	1400	晴	稍重	11:20	サラC8組		2010-1-29	22	名古屋	5	(定量)		10	470	3	10	110	1	3	130	4	5.0	120	2.0	3-8	1900.0	8.0	3-10	1670	7	8=>3	4100.0	19.0	10=>3	3510	15.0	3-5-10	630	4.0	10=>3=>5	6140	26.0		10259341786.0	10253194786.0	10532198476.0		
201048012903	ダ	右	1400	晴	稍重	11:50	サラC7組		2010-1-29	22	名古屋	5	(定量)		2	250	2	2	100	1	6	100	2	4.0	130	4.0	2-6	140.0	1.0	2-6	140	1	2=>6	310.0	2.0	2=>6	280	2.0	2-4-6	200	1.0	2=>6=>4	590	2.0		25837961041.0	25836974101.0	25638479101.0		
201048012904	ダ	右	1300	晴	稍重	12:20	サラC6組		2010-1-29	22	名古屋	5	(定量)		10	150	1	10	120	1	8	120	2	5.0	200	5.0	7-8	260.0	1.0	8-10	290	1	8=>7	320.0	1.0	10=>8	310	1.0	5-8-10	720	3.0	10=>8=>5	1670	3.0		10897253641.0	10895273641.0	10859273641.0		
201048012905	ダ	右	1400	晴	稍重	12:50	サラC5組		2010-1-29	22	名古屋	5	(定量)		8	120	1	8	100	1	10	100	2	5.0	140	4.0	7-8	100.0	1.0	8-10	110	1	7=>8	120.0	1.0	8=>10	160	1.0	5-8-10	210	1.0	8=>10=>5	320	1.0		10894512376.0	10894512376.0	10894512376.0		
201048012906	ダ	右	1400	晴	稍重	13:25	サラC4組		2010-1-29	22	名古屋	5	(定量)		9	120	1	9	100	1	7	220	3	2.0	280	4.0	7-8	320.0	2.0	7-9	540	2	8=>7	460.0	2.0	9=>7	520	2.0	2-7-9	1020	4.0	9=>7=>2	2320	7.0		97410512638	9,7,(4,10),5,1,2,6,8,3	97410512683.0		
201048012907	ダ	右	1400	晴	良	14:00	サラC3組		2010-1-29	22	名古屋	5	(定量)		3	270	1	3	100	1	5	120	2	7.0	220	5.0	3-5	260.0	1.0	3-5	240	1	3=>5	570.0	2.0	3=>5	600	2.0	3-5-7	1270	6.0	3=>5=>7	2800	11.0		358471096.0	358749106.0	358479106.0		
201048012908	ダ	右	1400	晴	良	14:35	かおる誕生日&おめで		2010-1-29	22	名古屋	5	(定量)		3	490	3	3	100	3	9	100	2	8.0	100	1.0	3-8	490.0	3.0	3-9	850	3	3=>8	2050.0	7.0	3=>9	1700	7.0	3-8-9	170	1.0	3=>9=>8	2740	9.0		13859264107	1,3,8,9,5,(2,6),4,10,7	13895261047.0		
201048012909	ダ	右	1600	晴	良	15:10	サラB13組		2010-1-29	22	名古屋	5	(定量)		5	160	1	5	110	1	9	140	3	10.0	190	5.0	5-8	440.0	2.0	5-9	780	2	5=>8	460.0	3.0	5=>9	860	3.0	5-9-10	1450	4.0	5=>9=>10	3660	11.0		5,9,8,10,3,1,(2,4),6,7	59810136427	59101863427.0		
201048012910	ダ	右	1400	晴	良	15:45	福寿草カップ		2010-1-29	22	名古屋	5	(定量)		6	2930	5	6	270	5	2	110	1	7.0	140	3.0	2-6	1610.0	7.0	2-6	1510	5	6=>2	7380.0	15.0	6=>2	6580	15.0	2-6-7	3150	9.0	6=>2=>7	21020	49.0		63821410759.0	63824101759.0	63248710159.0		
201048012911	ダ	右	1600	晴	良	16:40	葉牡丹特別 		2010-1-29	22	名古屋	5	(定量)		4	430	2	4	110	2	7	220	5	1.0	100	1.0	4-6	2060.0	6.0	4-7	6930	10	4=>6	6120.0	9.0	4=>7	7330	15.0	1-4-7	950	4.0	4=>7=>1	23060	45.0		174853921011612.0	174853921011612.0	174853291011612.0		
201048020101	ダ	右	1400	曇	稍重	10:50	サラC28組		2010-2-1	23	名古屋	1	(定量)		9	650	2	9	110	1	5	140	3	3.0	190	4.0	5-8	540.0	3.0	5-9	800	3	8=>5	1270.0	5.0	9=>5	1780	6.0	3-5-9	1320	5.0	9=>5=>3	6220	19.0		98105376142.0	98510367142.0	95381067142.0		
201048020102	ダ	右	1400	曇	稍重	11:20	サラC27組		2010-2-1	23	名古屋	1	(定量)		10	2420	6	10	450	8	8	110	1	1.0	110	2.0	7-8	410.0	2.0	8-10	1460	5	8=>7	2640.0	9.0	10=>8	4740	17.0	1-8-10	1600	5.0	10=>8=>1	15560	45.0		10451297836	10491825376	10,8,(1,4),9,3,2,7,6,5		
201048020103	ダ	右	800	曇	稍重	11:50	サラC26組		2010-2-1	23	名古屋	1	(定量)		8	110	1	8	110	1	6	130	3	1.0	120	2.0	6-7	170.0	1.0	6-8	150	1	7=>6	420.0	1.0	8=>6	340	1.0	1-6-8	480	2.0	8=>6=>1	1130	2.0				89162310754.0		
201048020104	ダ	右	1400	曇	稍重	12:20	サラC25組		2010-2-1	23	名古屋	1	(定量)		2	870	4	2	320	5	6	570	7	4.0	310	4.0	2-6	11120.0	20.0	2-6	3400	11	2=>6	11290.0	34.0	2=>6	10070	36.0	2-4-6	7190	25.0	2=>6=>4	48990	149.0		38105972641.0	38105976241.0	38510962741.0		
201048020105	ダ	右	1400	雨	稍重	12:50	サラC24組		2010-2-1	23	名古屋	1	(定量)		8	1580	7	8	290	5	7	100	1	2.0	280	4.0	7-7	1720.0	7.0	7-8	1190	6	7=>7	2000.0	8.0	8=>7	5240	15.0	2-7-8	2900	8.0	8=>7=>2	32700	68.0		78926105413.0	78962104513.0	87962104531.0		
201048020106	ダ	右	1400	雨	重	13:20	サラC23組		2010-2-1	23	名古屋	1	(定量)		10	140	1	10	100	2	3	100	1	2.0	190	4.0	3-8	120.0	1.0	3-10	120	1	8=>3	150.0	1.0	10=>3	160	1.0	2-3-10	410	2.0	10=>3=>2	680	2.0		10143827956.0	10134827956.0	10314287956.0		
201048020107	ダ	右	1300	雨	重	13:50	サラC22組		2010-2-1	23	名古屋	1	(定量)		9	560	4	9	120	3	5	110	1	8.0	110	1.0	5-8	550.0	2.0	5-9	640	2	8=>5	1560.0	7.0	9=>5	1220	5.0	5-8-9	620	2.0	9=>5=>8	3260	7.0		94638102517.0	94610835271.0	96451082371.0		
201048020108	ダ	右	1400	雨	重	14:20	サラC21組		2010-2-1	23	名古屋	1	(定量)		8	1010	4	8	290	5	3	380	6	1.0	260	4.0	3-7	10890.0	21.0	3-8	36950	27	7=>3	44830.0	48.0	8=>3	36470	49.0	1-3-8	35120	43.0	8=>3=>1	233590	235.0		1,5,8,3,2,4,6,7,(9,10)	15832476910	15832467910		
201048020109	ダ	右	1400	雨	重	14:50	サラC20組		2010-2-1	23	名古屋	1	(定量)		4	610	4	4	330	5	2	340	6	5.0	340	7.0	2-4	2600.0	12.0	2-4	4920	21	4=>2	7150.0	28.0	4=>2	8600	35.0	2-4-5	16860	51.0	4=>2=>5	102000	298.0		47105683291.0	47105683291.0	41075682391.0		
201048020110	ダ	右	1600	雨	不良	15:20	サラB2組		2010-2-1	23	名古屋	1	(定量)		5	590	2	5	120	2	3	110	1	1.0	340	6.0	3-5	170.0	1.0	3-5	170	1	5=>3	650.0	3.0	5=>3	920	4.0	1-3-5	3560	11.0	5=>3=>1	18780	39.0		56738110429.0	56738101429.0	56378110249.0		
201048020111	ダ	右	1400	雨	不良	16:25	水瓶座特別 		2010-2-1	23	名古屋	1	(定量)		6	150	1	6	130	1	1	170	4	3.0	390	7.0	1-5	700.0	3.0	1-6	550	2	5=>1	990.0	3.0	6=>1	870	3.0	1-3-6	3200	12.0	6=>1=>3	7210	19.0		671943582101112.0	671954381021112.0	619258731011412.0		
201048020201	ダ	右	800	曇	不良	10:50	サラC19組		2010-2-2	23	名古屋	2	(定量)		1	170	1	1	100	1	3	130	4	9.0	110	2.0	1-3	820.0	4.0	1-3	710	3	1=>3	980.0	3.0	1=>3	970	4.0	1-3-9	1720	8.0	1=>3=>9	5730	21.0				31792548610.0		
201048020202	ダ	右	1400	曇	不良	11:20	サラC18組		2010-2-2	23	名古屋	2	(定量)		6	130	1	6	130	2	4	280	5	7.0	140	3.0	4-6	680.0	3.0	4-6	960	4	6=>4	900.0	4.0	6=>4	890	3.0	4-6-7	1760	5.0	6=>4=>7	3140	10.0		61043758291	61047385291	6,(4,10,7),3,8,2,5,1,9		
201048020301	ダ	右	1400	晴	重	10:50	サラ3歳3組		2010-2-3	23	名古屋	3	(定量)		9	300	1	9	130	1	4	290	7	10.0	220	5.0	4-8	2980.0	10.0	4-9	4750	20	8=>4	2810.0	11.0	9=>4	4680	23.0	4-9-10	3600	17.0	9=>4=>10	28160	116.0		91057142863.0	91057481263.0	91048715263.0		
201048020302	ダ	右	1400	晴	重	11:20	サラ3歳2組		2010-2-3	23	名古屋	3	(定量)		2	390	3	2	120	1	10	130	3	1.0	830	8.0	2-8	410.0	2.0	2-10	560	2	2=>8	540.0	1.0	2=>10	1000	3.0	1-2-10	7400	18.0	2=>10=>1	23730	71.0		25781093416.0	25710463189.0	25710614389.0		
201048020303	ダ	右	800	晴	重	11:50	サラC15組		2010-2-3	23	名古屋	3	(定量)		5	120	1	5	100	1	9	120	3	7.0	120	2.0	5-8	360.0	2.0	5-9	350	2	5=>8	420.0	2.0	5=>9	520	2.0	5-7-9	210	1.0	5=>9=>7	950	4.0				59710463812.0		
201048020305	ダ	右	1400	晴	重	12:50	サラC13組		2010-2-3	23	名古屋	3	(定量)		1	190	2	1	100	1	8	100	2	2.0	110	3.0	1-7	160.0	1.0	1-8	140	1	1=>7	260.0	2.0	1=>8	240	1.0	1-2-8	130	1.0	1=>8=>2	380	2.0		18210754639.0	18210754639.0	18210745639.0		
201048020306	ダ	右	1300	晴	重	13:20	サラC12組		2010-2-3	23	名古屋	3	(定量)		8	100	1	8	100	1	4	140	3	5.0	140	4.0	4-7	310.0	2.0	4-8	300	2	7=>4	320.0	2.0	8=>4	350	2.0	4-5-8	230	1.0	8=>4=>5	700	2.0		45829671310.0	45829671310.0	48529671310.0		
201048020501	ダ	右	800	晴	稍重	10:50	サラ3歳8組		2010-2-5	23	名古屋	5	(定量)		6	340	2	6	110	1	3	190	3	10.0	630	6.0	3-6	530.0	3.0	3-6	430	3	6=>3	1170.0	5.0	6=>3	1270	5.0	3-6-10	3170	10.0	6=>3=>10	8070	27.0				(3,6),10,8,5,2,9,4,7,1		
201048020502	ダ	右	1400	晴	稍重	11:20	サラ3歳7組		2010-2-5	23	名古屋	5	(定量)		10	180	1	10	100	1	5	160	4	4.0	130	3.0	5-8	1350.0	5.0	5-10	1340	4	8=>5	2330.0	8.0	10=>5	1380	5.0	4-5-10	2280	8.0	10=>5=>4	8310	26.0		10584327169.0	10584327169.0	10534821769.0		
201048020503	ダ	右	1400	晴	稍重	11:50	サラC6組		2010-2-5	23	名古屋	5	(定量)		8	130	1	8	100	1	6	110	2	1.0	200	6.0	6-8	230.0	1.0	6-8	190	1	8=>6	190.0	1.0	8=>6	190	1.0	1-6-8	1100	4.0	8=>6=>1	1790	6.0		861235749.0	862153479.0	862153479.0		
201048020504	ダ	右	1400	晴	稍重	12:20	サラC5組		2010-2-5	23	名古屋	5	(定量)		4	110	1	4	120	2	6	170	3	2.0	200	4.0	4-6	250.0	2.0	4-6	260	1	4=>6	290.0	1.0	4=>6	300	1.0	2-4-6	650	3.0	4=>6=>2	1340	4.0		623945781.0	629437581.0	624937581.0		
201048020505	ダ	右	1300	晴	稍重	12:50	サラC4組		2010-2-5	23	名古屋	5	(定量)		6	120	1	6	100	1	3	100	2	7.0	230	6.0	3-6	160.0	1.0	3-6	160	1	6=>3	200.0	1.0	6=>3	190	1.0	3-6-7	1820	6.0	6=>3=>7	3370	10.0		36711049528.0	36711045928.0	36711045298.0		
201048020506	ダ	右	1400	晴	稍重	13:20	サラC3組		2010-2-5	23	名古屋	5	(定量)		6	100	1	6	100	1	5	100	2	1.0	170	4.0				5-6	210	1				6=>5	290	1.0	1-5-6	430	2.0	6=>5=>1	1020	3.0		6,5,7,(1,8),3,2,4	65718324	65178324		
201048020507	ダ	右	1400	晴	稍重	13:50	隆太☆まさよ結婚おめ		2010-2-5	23	名古屋	5	(定量)		8	170	1	8	100	1	6	100	2	1.0	130	3.0	6-8	160.0	1.0	6-8	190	1	8=>6	240.0	1.0	8=>6	350	2.0	1-6-8	350	1.0	8=>6=>1	790	1.0		863179254.0	863192475.0	863192457.0		
201048020508	ダ	右	1600	晴	稍重	14:20	「海苔の日」記念		2010-2-5	23	名古屋	5	(定量)		9	200	1	9	120	2	2	110	1	10.0	140	3.0	2-8	260.0	1.0	2-9	340	1	8=>2	440.0	2.0	9=>2	420	1.0	2-9-10	590	1.0	9=>2=>10	1660	2.0		96102785341.0	96102758413.0	92106587431.0		
201048020509	ダ	右	1400	晴	稍重	14:55	サラB12組		2010-2-5	23	名古屋	5	(定量)		9	140	1	9	100	1	3	140	3	5.0	160	4.0	3-8	390.0	2.0	3-9	390	2	8=>3	530.0	2.0	9=>3	440	2.0	3-5-9	980	4.0	9=>3=>5	1670	6.0		92431510678.0	92345110678.0	92354167108.0		
201048020510	ダ	右	1600	晴	稍重	15:30	サラB11組		2010-2-5	23	名古屋	5	(定量)		1	110	1	1	100	1	3	100	2	5.0	140	3.0	1-3	140.0	1.0	1-3	130	1	1=>3	160.0	1.0	1=>3	170	1.0	1-3-5	260	1.0	1=>3=>5	420	1.0		11036527849.0	11036529847.0	11036529847.0		
201048020511	ダ	右	1600	晴	稍重	16:35	水仙特別 		2010-2-5	23	名古屋	5	(定量)		1	290	2	1	100	2	2	100	1	4.0	110	3.0	1-2	190.0	1.0	1-2	170	1	1=>2	470.0	2.0	1=>2	640	3.0	1-2-4	380	1.0	1=>2=>4	2070	7.0		126478105912113.0	124687109512113.0	124861079115123.0		
201048021501	ダ	右	1400	雨	不良	10:50	木吉幹夫お疲れさん		2010-2-15	24	名古屋	1	(定量)		10	190	1	10	120	1	2	120	2	5.0	170	4.0	2-8	330.0	2.0	2-10	630	2	8=>2	440.0	2.0	10=>2	800	3.0	2-5-10	1140	4.0	10=>2=>5	2660	8.0		10,(2,5),9,4,6,3,8,7,1	10259463781	10259463178		
201048021502	ダ	右	800	雨	不良	11:20	サラC25組		2010-2-15	24	名古屋	1	(定量)		10	230	1	10	130	1	8	130	3	4.0	520	9.0	7-8	320.0	1.0	8-10	520	3	8=>7	500.0	1.0	10=>8	950	3.0	4-8-10	9800	33.0	10=>8=>4	57370	150.0				10942856137.0		
201048021503	ダ	右	1400	曇	不良	11:50	サラC24組		2010-2-15	24	名古屋	1	(定量)		6	220	1	6	100	1	10	110	2	4.0	230	5.0	6-8	200.0	1.0	6-10	350	1	6=>8	260.0	1.0	6=>10	610	1.0	4-6-10	1200	4.0	6=>10=>4	2990	7.0		69104257381.0	69104257381.0	61094253781.0		
201048021504	ダ	右	1400	曇	不良	12:20	サラC23組		2010-2-15	24	名古屋	1	(定量)		10	1700	6	10	440	7	1	130	1	3.0	220	5.0	1-8	2130.0	11.0	1-10	1700	9	8=>1	5090.0	23.0	10=>1	11390	28.0	1-3-10	2780	11.0	10=>1=>3	56310	115.0		10381574692.0	10831574962.0	10831547962.0		
201048021505	ダ	右	1300	曇	不良	12:50	サラC22組		2010-2-15	24	名古屋	1	(定量)		5	140	1	5	100	2	4	100	1	6.0	140	3.0	4-5	270.0	1.0	4-5	340	1	5=>4	520.0	1.0	5=>4	500	1.0	4-5-6	370	1.0	5=>4=>6	1220	1.0		59104683217.0	59104683271.0	59461083271.0		
201048021506	ダ	右	1400	小雨	不良	13:20	サラC21組		2010-2-15	24	名古屋	1	(定量)		3	810	4	3	210	5	6	110	1	5.0	150	2.0	3-6	730.0	3.0	3-6	660	3	3=>6	2160.0	9.0	3=>6	1640	5.0	3-5-6	1160	3.0	3=>6=>5	5860	14.0		58631271049.0	58631102749.0	58631210749.0		
201048021507	ダ	右	1400	小雨	不良	13:50	サラB3組		2010-2-15	24	名古屋	1	(定量)		9	620	2	9	140	4	2	110	1	4.0	130	3.0	2-8	500.0	2.0	2-9	510	2	8=>2	1550.0	6.0	9=>2	1210	5.0	2-4-9	920	3.0	9=>2=>4	4530	13.0		932864715.0	932864715.0	923846715.0		
201048021508	ダ	右	1600	小雨	不良	14:20	正芳&佐千子結婚おめ		2010-2-15	24	名古屋	1	(定量)		3	1040	4	3	190	4	4	120	2	8.0	100	1.0	3-4	2280.0	7.0	3-4	2070	7	3=>4	4210.0	15.0	3=>4	4310	12.0	3-4-8	440	2.0	3=>4=>8	6970	23.0		248351967.0	248351967.0	423815697.0		
201048021509	ダ	右	1600	小雨	不良	14:50	はやぶさ特別 		2010-2-15	24	名古屋	1	(定量)		8	410	1	8	210	4	1	170	2	10.0	210	5.0	1-7	480.0	1.0	1-8	480	1	7=>1	1240.0	2.0	8=>1	920	1.0	1-8-10	1270	2.0	8=>1=>10	4000	2.0		81016253479.0	81012653479.0	81102563479.0		
201048021510	ダ	右	1400	小雨	不良	15:20	サラA4組		2010-2-15	24	名古屋	1	(定量)		8	110	1	8	100	1	1	200	5	6.0	200	4.0	1-7	2630.0	7.0	1-8	3280	6	7=>1	2800.0	7.0	8=>1	2140	7.0	1-6-8	3580	10.0	8=>1=>6	10020	28.0		81071539624.0	81071539624.0	81017536924.0		
201048021511	ダ	右	1800	小雨	不良	15:50	こいぬ座特別 		2010-2-15	24	名古屋	1	(定量)		3	120	1	3	100	1	8	110	2	5.0	250	6.0	3-6	170.0	1.0	3-8	150	1	3=>6	210.0	1.0	3=>8	190	1.0	3-5-8	740	3.0	3=>8=>5	1240	5.0		3,6,8,9,5,7,10,12,11,(4,2)	36895711101242	38659127101124		
201048021701	ダ	右	1400	曇	重	10:50	サラ3歳3組		2010-2-17	24	名古屋	3	(定量)		1	1180	3	1	130	2	9	340	7	7.0	100	1.0	1-8	4680.0	9.0	1-9	7550	14	1=>8	5970.0	15.0	1=>9	21370	31.0	1-7-9	2330	8.0	1=>9=>7	57160	98.0		71054618923	71041659823	7,10,1,4,9,(5,6),8,2,3		
201048021702	ダ	右	1400	曇	重	11:20	サラC16組		2010-2-17	24	名古屋	3	(定量)		6	160	1	6	110	2	2	130	3	1.0	100	1.0	2-6	920.0	5.0	2-6	980	4	6=>2	1290.0	6.0	6=>2	950	3.0	1-2-6	630	2.0	6=>2=>1	2570	8.0		68321019457.0	68321019475.0	62381019457.0		
201048021703	ダ	右	1400	曇	重	11:50	サラC15組		2010-2-17	24	名古屋	3	(定量)		3	630	3	3	110	1	10	120	2	8.0	210	5.0	3-8	470.0	3.0	3-10	330	2	3=>8	1330.0	6.0	3=>10	1350	6.0	3-8-10	2390	6.0	3=>10=>8	16580	35.0		48105397162.0	48103597162.0	48103591762.0		
201048021704	ダ	右	800	曇	重	12:20	サラC14組		2010-2-17	24	名古屋	3	(定量)		8	140	1	8	100	1	10	110	2	2.0	110	3.0	7-8	190.0	1.0	8-10	260	1	7=>8	430.0	2.0	8=>10	310	1.0	2-8-10	150	1.0	8=>10=>2	620	1.0				81029163547.0		
201048021705	ダ	右	1400	曇	重	12:50	サラC13組		2010-2-17	24	名古屋	3	(定量)		1	110	1	1	100	2	2	100	1	10.0	210	4.0	1-2	110.0	1.0	1-2	100	1	1=>2	130.0	1.0	1=>2	130	1.0	1-2-10	430	2.0	1=>2=>10	570	2.0		24811039567.0	24811093657.0	24181096357.0		
201048021706	ダ	右	1300	曇	重	13:20	サラC12組		2010-2-17	24	名古屋	3	(定量)		6	170	1	6	100	1	8	100	2	9.0	160	4.0	6-7	120.0	1.0	6-8	130	1	6=>7	590.0	3.0	6=>8	330	2.0	6-8-9	350	2.0	6=>8=>9	1350	5.0		68101954372	68191054372	6,8,(1,9),10,5,4,3,7,2		
201048021707	ダ	右	1400	曇	重	13:50	サラC11組		2010-2-17	24	名古屋	3	(定量)		10	780	4	10	100	1	1	110	2	9.0	130	4.0	1-8	200.0	1.0	1-10	480	2	8=>1	530.0	2.0	10=>1	830	3.0	1-9-10	400	1.0	10=>1=>9	1960	3.0		1068912573	10,6,9,1,8,2,5,(3,7)	10,6,9,1,8,2,5,(3,7)		
201048021708	ダ	右	1400	曇	重	14:20	名古屋チャレンジカッ 		2010-2-17	24	名古屋	3	(定量)		4	2630	6	4	400	5	10	640	6	6.0	320	4.0	4-8	7540.0	13.0	4-10	16900	23	4=>8	14900.0	23.0	4=>10	42520	42.0	4-6-10	37260	48.0	4=>10=>6	348240	282.0		16983451027.0	16984310527.0	16489310527.0		
201048021709	ダ	右	1600	曇	重	14:50	サラB8組		2010-2-17	24	名古屋	3	(定量)		8	590	4	8	150	2	3	210	5	2.0	150	3.0	3-8	1100.0	5.0	3-8	1400	7	8=>3	1870.0	9.0	8=>3	3840	16.0	2-3-8	2530	10.0	8=>3=>2	21720	65.0		695387124.0	693587142.0	693857214.0		
201048021710	ダ	右	1400	曇	重	15:25	名古屋チャレンジカッ 		2010-2-17	24	名古屋	3	(定量)		7	280	2	7	120	2	3	110	1	4.0	130	3.0	3-7	480.0	2.0	3-7	450	2	7=>3	750.0	3.0	7=>3	810	3.0	3-4-7	290	1.0	7=>3=>4	1540	2.0		36745910821.0	36745910281.0	37645910281.0		
201048021711	ダ	右	1600	曇	重	16:00	如月特別 		2010-2-17	24	名古屋	3	(定量)		5	530	2	5	180	2	10	180	3	2.0	1,000	9.0	5-7	350.0	2.0	5-10	1420	5	5=>7	510.0	3.0	5=>10	2710	8.0	2-5-10	26230	44.0	5=>10=>2	78530	144.0		611591221103874.0	611512231018794.0	115263121081749.0		
201048021901	ダ	右	800	曇	重	10:50	サラ3歳9組		2010-2-19	24	名古屋	5	(定量)		9	440	4	9	170	2	10	340	5	5.0	310	4.0	8-8	2160.0	8.0	9-10	2160	9	8=>8	970.0	6.0	9=>10	3520	14.0	5-9-10	3190	11.0	9=>10=>5	22330	53.0				9,10,5,6,3,7,8,(2,4),1		
201048021902	ダ	右	1400	曇	重	11:20	サラ3歳8組		2010-2-19	24	名古屋	5	(定量)		4	1900	5	4	150	3	7	120	2	6.0	180	4.0	4-7	290.0	2.0	4-7	690	3	4=>7	1130.0	5.0	4=>7	1590	7.0	4-6-7	1870	5.0	4=>7=>6	12710	37.0		47861019352.0	47861019352.0	47869110352.0		
201048021903	ダ	右	1300	曇	重	11:50	サラC5組		2010-2-19	24	名古屋	5	(定量)		6	360	2	6	120	1	2	120	2	5.0	290	6.0	2-6	420.0	2.0	2-6	310	1	6=>2	560.0	1.0	6=>2	630	2.0	2-5-6	1750	6.0	6=>2=>5	3750	10.0		62815491073.0	62814510973.0	62184510793.0		
201048021904	ダ	右	1400	曇	重	12:20	サラC4組		2010-2-19	24	名古屋	5	(定量)		8	690	3	8	100	1	2	100	2	10.0	110	3.0	2-7	260.0	2.0	2-8	270	2	7=>2	1600.0	5.0	8=>2	2040	7.0	2-8-10	260	1.0	8=>2=>10	3690	12.0		82103759164.0	82103791564.0	82103719564.0		
201048021905	ダ	右	1400	曇	重	12:50	サラC3組		2010-2-19	24	名古屋	5	(定量)		2	340	2	2	100	2	6	100	1	10.0	120	3.0	2-6	170.0	1.0	2-6	190	1	2=>6	400.0	2.0	2=>6	400	2.0	2-6-10	440	1.0	2=>6=>10	1750	5.0		26910873154.0	26910873154.0	26109783154.0		
201048021906	ダ	右	1400	曇	重	13:20	サラC2組		2010-2-19	24	名古屋	5	(定量)		4	120	1	4	100	1	8	100	2	2.0	110	3.0	4-7	110.0	1.0	4-8	110	1	4=>7	190.0	1.0	4=>8	170	1.0	2-4-8	220	1.0	4=>8=>2	410	1.0		48102591376.0	48102591763.0	48102597163.0		
201048021907	ダ	右	1600	曇	重	13:50	サラB13組		2010-2-19	24	名古屋	5	(定量)		7	140	1	7	100	1	2	200	4	9.0	100	2.0	2-7	2310.0	5.0	2-7	2160	6	7=>2	2840.0	4.0	7=>2	2440	5.0	2-7-9	430	3.0	7=>2=>9	3260	11.0		782591634.0	728591634.0	728591364.0		
201048021908	ダ	右	1600	晴	稍重	14:20	サラB12組		2010-2-19	24	名古屋	5	(定量)		2	620	4	2	320	4	7	220	3	1.0	360	5.0	2-7	1480.0	7.0	2-7	1310	7	2=>7	3630.0	16.0	2=>7	2850	12.0	1-2-7	1340	6.0	2=>7=>1	14070	52.0		25719310684.0	25719310684.0	25719310864.0		
201048022801	ダ	右	1400	晴	不良	11:00	サラ3歳4組		2010-2-28	25	名古屋	1	(定量)		8	100	1	8	180	2	7	1,150	7	2.0	370	5.0	7-7	18100.0	14.0	7-8	7530	14	7=>7	9090.0	15.0	8=>7	13440	19.0	2-7-8	33740	32.0	8=>7=>2	124600	120.0		28610734195.0	28106793415.0	28107693415.0		
